timestamp,lt,rt
27.97836827,1,-0.215686262
28.01360237,1,-0.192156851
28.04843517,1,-0.215686262
28.08294107,1,-0.215686262
28.11775257,1,-0.215686262
28.15290857,1,-0.192156851
28.18713077,1,-0.192156851
28.22210367,1,-0.192156851
28.25709707,1,-0.192156851
28.29331907,1,-0.192156851
28.32694567,1,-0.192156851
28.36173817,1,-0.192156851
28.39657257,1,-0.192156851
28.43146107,1,-0.192156851
28.46654677,1,-0.192156851
28.50165437,1,-0.176470578
28.53657517,1,-0.176470578
28.57113157,1,-0.176470578
28.60547177,1,-0.176470578
28.64046477,1,-0.176470578
28.67522637,1,-0.176470578
28.71010277,1,-0.176470578
28.74530147,1,-0.176470578
28.77934307,1,-0.176470578
28.81428627,1,-0.176470578
28.84899227,1,-0.176470578
28.88407307,1,-0.176470578
28.91920817,1,-0.176470578
28.95284767,1,-0.176470578
28.98727867,1,-0.176470578
29.02265827,1,-0.176470578
29.05779217,1,-0.176470578
29.09229357,1,-0.176470578
29.12748177,1,-0.176470578
29.16209457,1,-0.152941167
29.19645077,1,-0.152941167
29.23099847,1,-0.137254894
29.26608107,1,-0.09803921
29.30081557,1,-0.011764705
29.33691547,1,0.058823586
29.40429087,1,0.184313774
29.47001407,1,0.286274552
29.50495687,1,0.419607878
29.53929597,1,0.458823562
29.57413007,1,0.466666698
29.60931857,1,0.474509835
29.64408077,1,0.474509835
29.67831387,1,0.474509835
29.71333507,1,0.466666698
29.74807107,1,0.474509835
29.78341037,1,0.474509835
29.81824497,1,0.466666698
29.85303257,1,0.466666698
29.88792987,1,0.474509835
29.92319497,0.984313726,0.466666698
29.95760527,0.952941179,0.466666698
29.99309877,0.874509811,0.466666698
30.02739547,0.811764717,0.466666698
30.06201397,0.749019623,0.466666698
30.09619117,0.725490212,0.466666698
30.13168537,0.725490212,0.474509835
30.16656597,0.717647076,0.474509835
30.20153347,0.694117665,0.474509835
30.23662377,0.662745118,0.466666698
30.27084667,0.631372571,0.466666698
30.30579857,0.607843161,0.474509835
30.34059227,0.568627477,0.482352972
30.37508367,0.545098066,0.482352972
30.40928227,0.521568656,0.482352972
30.44402967,0.474509835,0.490196109
30.47890587,0.450980425,0.498039246
30.51358857,0.435294151,0.498039246
30.54888317,0.396078467,0.513725519
30.58346907,0.356862783,0.545098066
30.61881467,0.333333373,0.56078434
30.65335947,0.301960826,0.58431375
30.68736637,0.270588279,0.600000024
30.72245657,0.262745142,0.615686297
30.75714557,0.262745142,0.623529434
30.79178467,0.254902005,0.623529434
30.82653797,0.231372595,0.631372571
30.86144407,0.192156911,0.647058845
30.89528437,0.184313774,0.662745118
30.93081967,0.207843184,0.670588255
30.96461637,0.184313774,0.670588255
30.99909957,0.184313774,0.670588255
31.03431337,0.207843184,0.670588255
31.06981677,0.207843184,0.670588255
31.10411877,0.207843184,0.670588255
31.13923257,0.207843184,0.670588255
31.17408407,0.192156911,0.670588255
31.20892797,0.184313774,0.670588255
31.24389967,0.184313774,0.686274529
31.27867457,0.207843184,0.678431392
31.31284737,0.215686321,0.670588255
31.34793397,0.207843184,0.678431392
31.38229597,0.215686321,0.678431392
31.41725757,0.215686321,0.670588255
31.45221967,0.207843184,0.670588255
31.48712867,0.192156911,0.678431392
31.52179707,0.207843184,0.686274529
31.55652797,0.231372595,0.678431392
31.59139997,0.231372595,0.670588255
31.62570597,0.215686321,0.686274529
31.66059147,0.231372595,0.678431392
31.69539607,0.231372595,0.670588255
31.73049877,0.215686321,0.670588255
31.76553397,0.207843184,0.678431392
31.80055547,0.215686321,0.686274529
31.83485067,0.231372595,0.686274529
31.86949697,0.239215732,0.678431392
31.90463867,0.231372595,0.686274529
31.93971247,0.239215732,0.678431392
31.97474567,0.254902005,0.670588255
32.00995087,0.231372595,0.670588255
32.04416467,0.231372595,0.686274529
32.07909987,0.239215732,0.686274529
32.11350547,0.262745142,0.686274529
32.14849967,0.262745142,0.686274529
32.18419587,0.301960826,0.678431392
32.21865657,0.294117689,0.686274529
32.25319417,0.286274552,0.678431392
32.28801617,0.286274552,0.686274529
32.32247697,0.294117689,0.678431392
32.35692747,0.270588279,0.670588255
32.39221207,0.262745142,0.686274529
32.42707377,0.262745142,0.686274529
32.46195087,0.294117689,0.686274529
32.49664287,0.294117689,0.686274529
32.53161217,0.286274552,0.686274529
32.56678937,0.286274552,0.678431392
32.60145107,0.294117689,0.678431392
32.63644837,0.270588279,0.670588255
32.67058207,0.262745142,0.678431392
32.70500457,0.262745142,0.686274529
32.74002467,0.294117689,0.678431392
32.77491887,0.301960826,0.678431392
32.80973717,0.286274552,0.686274529
32.84409097,0.286274552,0.686274529
32.87880147,0.294117689,0.678431392
32.91382347,0.270588279,0.670588255
32.94941287,0.262745142,0.678431392
32.98353147,0.262745142,0.686274529
33.01847037,0.294117689,0.686274529
33.05316287,0.301960826,0.678431392
33.08871937,0.286274552,0.686274529
33.12316537,0.286274552,0.686274529
33.15778917,0.294117689,0.678431392
33.19258767,0.286274552,0.670588255
33.22767597,0.239215732,0.686274529
33.26227257,0.262745142,0.686274529
33.29757687,0.286274552,0.686274529
33.33230907,0.294117689,0.678431392
33.36696507,0.270588279,0.694117665
33.40144887,0.286274552,0.686274529
33.43610777,0.301960826,0.686274529
33.47072207,0.286274552,0.678431392
33.50554757,0.262745142,0.686274529
33.54048977,0.270588279,0.686274529
33.57470587,0.286274552,0.686274529
33.60961157,0.294117689,0.686274529
33.64445007,0.270588279,0.694117665
33.67889667,0.294117689,0.686274529
33.71332737,0.301960826,0.678431392
33.74861177,0.270588279,0.686274529
33.78346367,0.262745142,0.686274529
33.81850727,0.270588279,0.686274529
33.85284177,0.270588279,0.686274529
33.88768927,0.286274552,0.686274529
33.92213107,0.262745142,0.694117665
33.95717697,0.294117689,0.694117665
33.99138837,0.301960826,0.678431392
34.02628417,0.270588279,0.678431392
34.06145387,0.262745142,0.686274529
34.09603707,0.286274552,0.694117665
34.13121967,0.286274552,0.686274529
34.16636407,0.270588279,0.686274529
34.20123137,0.286274552,0.701960802
34.23588867,0.270588279,0.694117665
34.27062427,0.317647099,0.686274529
34.30541887,0.301960826,0.686274529
34.34014327,0.262745142,0.686274529
34.37458347,0.270588279,0.694117665
34.40939737,0.301960826,0.686274529
34.44481747,0.286274552,0.686274529
34.47892387,0.286274552,0.701960802
34.51377477,0.270588279,0.694117665
34.54802727,0.325490236,0.678431392
34.58328837,0.301960826,0.686274529
34.61820857,0.301960826,0.686274529
34.65309697,0.294117689,0.678431392
34.68712557,0.286274552,0.678431392
34.72215087,0.270588279,0.686274529
34.75717627,0.286274552,0.686274529
34.79216397,0.294117689,0.694117665
34.82668357,0.301960826,0.678431392
34.86186447,0.317647099,0.686274529
34.89654837,0.294117689,0.686274529
34.93153267,0.294117689,0.686274529
34.96643937,0.286274552,0.686274529
35.00146767,0.262745142,0.678431392
35.03613337,0.286274552,0.686274529
35.07030977,0.294117689,0.694117665
35.10496147,0.317647099,0.686274529
35.14012157,0.317647099,0.686274529
35.17455807,0.301960826,0.686274529
35.20915967,0.294117689,0.686274529
35.24310467,0.286274552,0.678431392
35.27799267,0.270588279,0.678431392
35.31282877,0.262745142,0.686274529
35.34787287,0.286274552,0.694117665
35.38277517,0.301960826,0.686274529
35.41716277,0.325490236,0.686274529
35.45251837,0.301960826,0.686274529
35.48677127,0.301960826,0.686274529
35.52183707,0.294117689,0.686274529
35.55679197,0.270588279,0.678431392
35.59152977,0.262745142,0.686274529
35.62611267,0.270588279,0.686274529
35.66083207,0.294117689,0.686274529
35.69554067,0.301960826,0.686274529
35.73032477,0.294117689,0.694117665
35.76541837,0.294117689,0.686274529
35.80018527,0.294117689,0.678431392
35.83514107,0.286274552,0.686274529
35.87022647,0.270588279,0.686274529
35.90422167,0.294117689,0.686274529
35.93925197,0.286274552,0.686274529
35.97418007,0.294117689,0.686274529
36.00914447,0.286274552,0.694117665
36.04408407,0.294117689,0.694117665
36.07876797,0.301960826,0.686274529
36.11363447,0.270588279,0.686274529
36.14879317,0.262745142,0.686274529
36.18344547,0.270588279,0.686274529
36.21820257,0.286274552,0.686274529
36.25293107,0.294117689,0.686274529
36.28829457,0.286274552,0.694117665
36.32270167,0.286274552,0.694117665
36.35753077,0.301960826,0.686274529
36.39156947,0.294117689,0.686274529
36.42695477,0.270588279,0.686274529
36.46165177,0.286274552,0.686274529
36.49648077,0.286274552,0.686274529
36.53108427,0.286274552,0.686274529
36.56583697,0.294117689,0.694117665
36.60124247,0.294117689,0.686274529
36.63531987,0.301960826,0.686274529
36.67049077,0.294117689,0.686274529
36.70531157,0.270588279,0.686274529
36.74012697,0.286274552,0.686274529
36.77432407,0.286274552,0.686274529
36.80938417,0.286274552,0.686274529
36.84479977,0.286274552,0.686274529
36.87847667,0.286274552,0.686274529
36.91325027,0.294117689,0.686274529
36.94836897,0.294117689,0.686274529
36.98344697,0.286274552,0.686274529
37.01813707,0.294117689,0.686274529
37.05324657,0.294117689,0.686274529
37.08836337,0.270588279,0.686274529
37.12296577,0.270588279,0.686274529
37.15756587,0.286274552,0.686274529
37.19176257,0.294117689,0.686274529
37.22696447,0.294117689,0.686274529
37.26195687,0.294117689,0.686274529
37.29709807,0.294117689,0.686274529
37.33115877,0.294117689,0.686274529
37.36604637,0.294117689,0.686274529
37.40095427,0.294117689,0.686274529
37.43567227,0.294117689,0.686274529
37.47071967,0.294117689,0.686274529
37.50462177,0.294117689,0.686274529
37.53982617,0.286274552,0.694117665
37.57499567,0.294117689,0.717647076
37.60989977,0.294117689,0.819607854
37.64455617,0.294117689,0.97647059
37.67915097,0.294117689,1
37.71417717,0.294117689,1
37.74919237,0.294117689,1
37.78421417,0.294117689,1
37.81869827,0.294117689,1
37.85272327,0.294117689,1
37.88729087,0.294117689,1
37.92209127,0.294117689,1
37.95650567,0.294117689,1
37.99148957,0.294117689,1
38.02584987,0.294117689,1
38.06078397,0.294117689,1
38.09559007,0.294117689,1
38.13014837,0.294117689,1
38.16535987,0.294117689,1
38.19966397,0.294117689,1
38.23456257,0.294117689,1
38.26944147,0.294117689,1
38.30389937,0.294117689,1
38.33874027,0.294117689,1
38.37375737,0.294117689,1
38.40862747,0.294117689,1
38.44369107,0.294117689,1
38.47881607,0.294117689,1
38.51326517,0.294117689,1
38.54870487,0.294117689,1
38.58394027,0.294117689,1
38.61857327,0.294117689,1
38.65342947,0.294117689,1
38.68862857,0.294117689,1
38.72355887,0.294117689,1
38.75815037,0.294117689,1
38.79325277,0.294117689,1
38.82788177,0.294117689,1
38.86263447,0.294117689,1
38.89668377,0.294117689,1
38.93160497,0.294117689,1
38.96633277,0.294117689,1
39.00123487,0.294117689,1
39.03599627,0.286274552,1
39.07133847,0.294117689,1
39.10595067,0.294117689,1
39.14096837,0.294117689,1
39.17601847,0.294117689,1
39.21065527,0.294117689,1
39.24496937,0.294117689,1
39.27997327,0.286274552,1
39.31486757,0.286274552,1
39.34954807,0.294117689,1
39.38458587,0.294117689,1
39.41944817,0.286274552,1
39.45413877,0.286274552,1
39.48895717,0.286274552,1
39.52328557,0.294117689,1
39.55809607,0.270588279,1
39.59278127,0.270588279,1
39.62730347,0.286274552,1
39.66228827,0.294117689,1
39.69683947,0.294117689,1
39.73176077,0.294117689,1
39.76632137,0.294117689,1
39.80121317,0.294117689,1
39.83617927,0.286274552,1
39.87040817,0.270588279,1
39.90533627,0.286274552,1
39.94024167,0.294117689,1
39.97539897,0.286274552,1
40.01001627,0.294117689,1
40.04456917,0.301960826,1
40.07961067,0.294117689,1
40.11498777,0.270588279,1
40.14898127,0.270588279,1
40.18398887,0.286274552,1
40.21899107,0.294117689,1
40.25384667,0.286274552,1
40.28865517,0.286274552,1
40.32383517,0.301960826,1
40.35870917,0.294117689,1
40.39406657,0.286274552,1
40.42865127,0.286274552,1
40.46306857,0.286274552,1
40.49796587,0.294117689,1
40.53283737,0.286274552,1
40.56758987,0.294117689,1
40.60292087,0.301960826,1
40.63698767,0.294117689,1
40.67196027,0.270588279,1
40.70592017,0.270588279,1
40.74088927,0.286274552,1
40.77534737,0.286274552,1
40.80984617,0.294117689,1
40.84428537,0.286274552,1
40.87845267,0.301960826,1
40.91364317,0.301960826,1
40.94880287,0.286274552,1
40.98326577,0.286274552,1
41.01822647,0.286274552,1
41.05363127,0.286274552,1
41.08801177,0.286274552,1
41.12299617,0.286274552,1
41.15717917,0.301960826,1
41.19230277,0.301960826,1
41.22699587,0.294117689,1
41.26197447,0.294117689,1
41.29664167,0.294117689,1
41.33108827,0.270588279,1
41.36597497,0.286274552,1
41.40076907,0.301960826,1
41.43578407,0.317647099,1
41.46953507,0.317647099,1
41.50395817,0.301960826,1
41.53892307,0.294117689,1
41.57389117,0.294117689,1
41.60796007,0.270588279,1
41.64288057,0.270588279,1
41.67766767,0.294117689,1
41.71310927,0.317647099,1
41.74706657,0.317647099,1
41.78197287,0.301960826,1
41.81579477,0.294117689,1
41.85105487,0.294117689,1
41.88549157,0.270588279,1
41.92068567,0.262745142,1
41.95486827,0.286274552,1
41.98990947,0.301960826,1
42.02522647,0.317647099,1
42.05989367,0.301960826,1
42.09494787,0.294117689,1
42.12911447,0.286274552,1
42.16415487,0.286274552,1
42.19862597,0.262745142,1
42.23362817,0.286274552,1
42.26882137,0.301960826,1
42.30390747,0.301960826,1
42.33773897,0.294117689,1
42.37308487,0.294117689,1
42.40827307,0.294117689,1
42.44282347,0.286274552,1
42.47742647,0.262745142,1
42.51258297,0.286274552,1
42.54723587,0.301960826,1
42.58218937,0.301960826,1
42.61635177,0.294117689,1
42.68326087,0.301960826,1
42.71803317,0.286274552,1
42.75258727,0.270588279,1
42.78761777,0.301960826,1
42.82232577,0.317647099,1
42.85728177,0.317647099,1
42.89228887,0.294117689,1
42.92696987,0.301960826,1
42.96142197,0.317647099,1
42.99635287,0.294117689,1
43.03102407,0.270588279,1
43.06568707,0.294117689,1
43.10053537,0.301960826,1
43.13517337,0.301960826,1
43.16995847,0.317647099,1
43.20517187,0.301960826,1
43.23988297,0.317647099,1
43.27484367,0.286274552,1
43.31038417,0.262745142,1
43.34343767,0.294117689,1
43.37813607,0.301960826,1
43.41358717,0.294117689,1
43.44766177,0.301960826,1
43.48176367,0.294117689,1
43.51702847,0.325490236,1
43.55125667,0.294117689,1
43.58591607,0.262745142,1
43.62095567,0.286274552,1
43.65595147,0.317647099,1
43.69046637,0.286274552,1
43.72502207,0.294117689,1
43.75960557,0.301960826,1
43.79409557,0.325490236,1
43.82925627,0.317647099,1
43.86366207,0.286274552,1
43.89882407,0.294117689,1
43.93353827,0.294117689,1
43.96863607,0.270588279,1
44.00335967,0.294117689,1
44.03832897,0.301960826,1
44.07363497,0.317647099,1
44.10886597,0.317647099,1
44.14308027,0.294117689,1
44.17780807,0.286274552,1
44.21285607,0.294117689,1
44.24715207,0.270588279,1
44.28128577,0.270588279,1
44.31612387,0.301960826,1
44.35070817,0.317647099,1
44.38558117,0.301960826,1
44.42099057,0.294117689,1
44.45487107,0.286274552,1
44.49005367,0.286274552,1
44.52502917,0.270588279,1
44.55938167,0.270588279,1
44.59424397,0.294117689,1
44.62963957,0.301960826,1
44.66412057,0.301960826,1
44.69912527,0.294117689,1
44.73396827,0.294117689,1
44.76904217,0.286274552,1
44.80361427,0.286274552,1
44.83853347,0.262745142,1
44.87345297,0.294117689,1
44.90773377,0.301960826,1
44.94256157,0.317647099,1
44.97743257,0.317647099,1
45.01274397,0.317647099,1
45.04665277,0.301960826,1
45.08168517,0.294117689,1
45.11592117,0.286274552,1
45.15067277,0.294117689,1
45.18549457,0.317647099,1
45.22002457,0.301960826,1
45.25462427,0.294117689,1
45.28953557,0.301960826,1
45.32453587,0.317647099,1
45.35960027,0.301960826,1
45.39421957,0.294117689,1
45.42895617,0.301960826,1
45.46339937,0.301960826,1
45.49787057,0.301960826,1
45.53299457,0.317647099,1
45.56784517,0.301960826,1
45.60244467,0.325490236,1
45.63755567,0.317647099,1
45.67282947,0.301960826,1
45.70668167,0.301960826,1
45.74223677,0.301960826,1
45.77697967,0.301960826,1
45.81203557,0.301960826,1
45.84671757,0.317647099,1
45.88092967,0.317647099,1
45.91577017,0.317647099,1
45.95059087,0.301960826,1
45.98546807,0.317647099,1
46.02065197,0.317647099,1
46.05574687,0.294117689,1
46.09053327,0.301960826,1
46.12533147,0.317647099,1
46.16015337,0.317647099,1
46.19522057,0.317647099,1
46.23012937,0.317647099,1
46.26503427,0.317647099,1
46.29996737,0.317647099,1
46.33545347,0.301960826,1
46.37014307,0.294117689,1
46.40466197,0.294117689,1
46.43976217,0.317647099,1
46.47462657,0.325490236,1
46.50950347,0.317647099,1
46.54414547,0.317647099,1
46.57902267,0.317647099,1
46.61416477,0.301960826,1
46.64872957,0.301960826,1
46.68383867,0.301960826,1
46.71881657,0.301960826,1
46.75562347,0.317647099,1
46.78857477,0.317647099,1
46.82360127,0.317647099,1
46.85845497,0.317647099,1
46.89323337,0.317647099,1
46.92795377,0.317647099,1
46.96312997,0.317647099,1
46.99844477,0.317647099,1
47.03198237,0.317647099,1
47.06700497,0.317647099,1
47.10223147,0.317647099,1
47.13683727,0.317647099,1
47.17182577,0.317647099,1
47.20707987,0.317647099,1
47.24098117,0.317647099,1
47.27590287,0.317647099,1
47.31074667,0.317647099,1
47.34511187,0.317647099,1
47.37976727,0.317647099,1
47.41484857,0.317647099,1
47.44977397,0.317647099,1
47.48476157,0.317647099,1
47.51973927,0.317647099,1
47.55444987,0.317647099,1
47.58879077,0.317647099,1
47.62381067,0.317647099,1
47.65832787,0.317647099,1
47.69293017,0.317647099,1
47.72770577,0.317647099,1
47.76253147,0.317647099,1
47.79764597,0.317647099,1
47.83269417,0.317647099,1
47.86757997,0.317647099,1
47.90242717,0.317647099,1
47.93674597,0.317647099,1
47.97151477,0.317647099,1
48.00659907,0.317647099,1
48.04100017,0.317647099,1
48.07530267,0.317647099,1
48.11045297,0.317647099,1
48.14511197,0.317647099,1
48.18002917,0.317647099,1
48.21468187,0.317647099,1
48.24964757,0.317647099,1
48.28466077,0.317647099,1
48.31957697,0.317647099,1
48.35354487,0.317647099,1
48.38856227,0.317647099,1
48.42351557,0.317647099,1
48.45873047,0.325490236,1
48.49275377,0.317647099,1
48.52751857,0.317647099,1
48.56283357,0.301960826,1
48.59738507,0.301960826,1
48.63224837,0.317647099,1
48.66707657,0.325490236,1
48.70193207,0.317647099,1
48.73696547,0.317647099,1
48.77168307,0.317647099,1
48.80660627,0.317647099,1
48.84106657,0.317647099,1
48.87561967,0.301960826,1
48.91052397,0.317647099,1
48.94527457,0.317647099,1
48.97923547,0.325490236,1
49.01376877,0.325490236,1
49.04868707,0.325490236,1
49.08337997,0.317647099,1
49.11817727,0.301960826,1
49.15307527,0.301960826,1
49.18793367,0.301960826,1
49.22280397,0.325490236,1
49.25781467,0.333333373,1
49.29278447,0.325490236,1
49.32726267,0.325490236,1
49.36224127,0.317647099,1
49.39692087,0.301960826,1
49.43189567,0.301960826,1
49.46703087,0.317647099,1
49.50178247,0.325490236,1
49.53680387,0.333333373,1
49.57137017,0.325490236,1
49.60635327,0.325490236,1
49.64121537,0.325490236,1
49.67594607,0.317647099,1
49.71114647,0.301960826,1
49.74584007,0.325490236,1
49.78045127,0.333333373,1
49.81559237,0.325490236,1
49.85018347,0.325490236,1
49.88500067,0.325490236,1
49.92006887,0.325490236,1
49.95429607,0.317647099,1
49.98876197,0.317647099,1
50.02293657,0.333333373,1
50.05811997,0.333333373,1
50.09273267,0.325490236,1
50.12781637,0.333333373,1
50.19729047,0.317647099,1
50.26725577,0.325490236,1
51.1005891,0.325490236,1
51.12912037,0.333333373,1
52.11179947,0.333333373,1
52.12116657,0.325490236,1
52.14604787,0.325490236,1
52.16959377,0.325490236,1
52.19726367,0.349019647,1
52.21920597,0.349019647,1
52.24620447,0.325490236,1
52.26842587,0.317647099,1
52.29404557,0.325490236,1
52.31857887,0.333333373,1
52.34311707,0.333333373,1
52.36766057,0.349019647,1
52.39210127,0.325490236,1
52.41617977,0.325490236,1
52.44076847,0.333333373,1
52.46569877,0.349019647,1
52.49091707,0.349019647,1
52.51620287,0.325490236,1
52.54005407,0.317647099,1
52.56464197,0.317647099,1
52.58983797,0.325490236,1
52.61374587,0.325490236,1
52.63838957,0.349019647,1
52.66343177,0.325490236,1
52.68862397,0.317647099,1
52.71313487,0.325490236,1
52.73812057,0.349019647,1
52.76324137,0.349019647,1
52.78760847,0.325490236,1
52.81195247,0.333333373,1
52.83707047,0.317647099,1
52.86147407,0.325490236,1
52.88724757,0.325490236,1
52.91084147,0.349019647,1
52.93596037,0.325490236,1
52.96072667,0.317647099,1
52.98589937,0.317647099,1
53.01046727,0.333333373,1
53.03541857,0.349019647,1
53.06037027,0.333333373,1
53.08546137,0.333333373,1
53.11095117,0.333333373,1
53.13500957,0.333333373,1
53.15995887,0.333333373,1
53.18465127,0.333333373,1
53.20989947,0.325490236,1
53.23489867,0.349019647,1
53.25889707,0.356862783,1
53.28318267,0.396078467,1
53.30782407,0.435294151,1
53.33267277,0.443137288,1
53.35664237,0.458823562,1
53.38124617,0.443137288,1
53.40575067,0.450980425,1
53.43055027,0.450980425,0.992156863
53.45531347,0.458823562,0.97647059
53.48005007,0.450980425,0.945098042
53.50499967,0.443137288,0.937254906
53.53024587,0.443137288,0.929411769
53.55547407,0.450980425,0.929411769
53.58040537,0.458823562,0.921568632
53.60452007,0.466666698,0.913725495
53.62857357,0.482352972,0.898039222
53.65297947,0.466666698,0.866666675
53.67780417,0.458823562,0.819607854
53.70225267,0.450980425,0.772549033
53.72702267,0.458823562,0.733333349
53.75188757,0.450980425,0.686274529
53.77720437,0.443137288,0.647058845
53.80153347,0.443137288,0.631372571
53.82726227,0.443137288,0.631372571
53.85172657,0.450980425,0.623529434
53.87666247,0.466666698,0.607843161
53.90103997,0.482352972,0.568627477
53.92499227,0.482352972,0.56078434
53.95016427,0.466666698,0.521568656
53.97525537,0.466666698,0.482352972
53.99959067,0.466666698,0.443137288
54.02442917,0.458823562,0.403921604
54.04961867,0.458823562,0.372549057
54.07443787,0.466666698,0.372549057
54.09942267,0.482352972,0.380392194
54.12455647,0.505882382,0.372549057
54.14922447,0.521568656,0.36470592
54.17407207,0.56078434,0.349019647
54.19880507,0.576470613,0.356862783
54.22312227,0.592156887,0.356862783
54.24775077,0.623529434,0.333333373
54.27313807,0.639215708,0.325490236
54.29789917,0.654901981,0.294117689
54.32291687,0.662745118,0.294117689
54.34769837,0.670588255,0.294117689
54.37297537,0.678431392,0.301960826
54.39763847,0.686274529,0.317647099
54.42253077,0.694117665,0.301960826
54.44737837,0.694117665,0.317647099
54.47212347,0.701960802,0.317647099
54.49736627,0.694117665,0.317647099
54.52204047,0.701960802,0.317647099
54.54676327,0.701960802,0.317647099
54.57083447,0.709803939,0.294117689
54.59618617,0.701960802,0.294117689
54.62077697,0.709803939,0.301960826
54.64619037,0.701960802,0.317647099
54.67058027,0.701960802,0.325490236
54.69550837,0.701960802,0.317647099
54.72065877,0.709803939,0.325490236
54.74575207,0.709803939,0.325490236
54.77070077,0.717647076,0.317647099
54.79480677,0.717647076,0.317647099
54.81985547,0.717647076,0.317647099
54.84472267,0.725490212,0.301960826
54.86969557,0.733333349,0.294117689
54.89458997,0.733333349,0.301960826
54.91902507,0.733333349,0.301960826
54.94358947,0.733333349,0.317647099
54.96802947,0.741176486,0.301960826
54.99331697,0.749019623,0.301960826
55.01856177,0.749019623,0.317647099
55.04322037,0.75686276,0.301960826
55.06891177,0.764705896,0.286274552
55.09256957,0.772549033,0.270588279
55.11751437,0.772549033,0.262745142
55.14293027,0.772549033,0.239215732
55.16677457,0.772549033,0.239215732
55.19105037,0.772549033,0.239215732
55.21602797,0.772549033,0.239215732
55.24105427,0.78039217,0.239215732
55.26585727,0.78039217,0.254902005
55.29057897,0.78039217,0.254902005
55.31542137,0.78039217,0.254902005
55.34041907,0.78039217,0.239215732
55.36453117,0.78039217,0.239215732
55.38982887,0.78039217,0.215686321
55.41469417,0.78039217,0.215686321
55.43981477,0.78039217,0.215686321
55.46484407,0.78039217,0.215686321
55.49009757,0.78039217,0.215686321
55.51482217,0.78039217,0.215686321
55.53968087,0.78039217,0.215686321
55.56401287,0.78039217,0.215686321
55.58876397,0.78039217,0.215686321
55.61367997,0.78039217,0.215686321
55.63800147,0.78039217,0.215686321
55.66286167,0.78039217,0.207843184
55.68755797,0.78039217,0.207843184
55.71269177,0.788235307,0.215686321
55.73782107,0.788235307,0.215686321
55.76293547,0.78039217,0.215686321
55.78743217,0.78039217,0.207843184
55.81221207,0.78039217,0.215686321
55.83753967,0.78039217,0.215686321
55.86229247,0.78039217,0.215686321
55.88723567,0.78039217,0.215686321
55.91239857,0.78039217,0.215686321
55.93712647,0.78039217,0.215686321
55.96133777,0.78039217,0.215686321
55.98654877,0.788235307,0.215686321
56.01132837,0.788235307,0.215686321
56.03638727,0.788235307,0.215686321
56.06143357,0.788235307,0.215686321
56.08634937,0.788235307,0.215686321
56.11095657,0.788235307,0.215686321
56.13586547,0.788235307,0.215686321
56.16061087,0.788235307,0.215686321
56.18551047,0.788235307,0.215686321
56.21034737,0.788235307,0.215686321
56.23529337,0.788235307,0.215686321
56.26012607,0.788235307,0.215686321
56.28515767,0.788235307,0.215686321
56.31002497,0.788235307,0.207843184
56.33463587,0.788235307,0.207843184
56.35930077,0.788235307,0.192156911
56.38416037,0.788235307,0.192156911
56.40899867,0.788235307,0.184313774
56.43431357,0.788235307,0.168627501
56.45897677,0.788235307,0.14509809
56.48298997,0.788235307,0.090196133
56.50828387,0.788235307,0.050980449
56.53319017,0.788235307,-0.027450979
56.55844667,0.788235307,-0.066666663
56.58284567,0.788235307,-0.09803921
56.60784377,0.788235307,-0.113725483
56.63264137,0.788235307,-0.152941167
56.65739937,0.788235307,-0.176470578
56.68281387,0.788235307,-0.192156851
56.70777487,0.788235307,-0.215686262
56.73232957,0.788235307,-0.215686262
56.75729907,0.788235307,-0.239215672
56.78224647,0.788235307,-0.239215672
56.80721847,0.788235307,-0.239215672
56.83227437,0.788235307,-0.239215672
56.85688917,0.788235307,-0.239215672
56.88220367,0.788235307,-0.239215672
56.90686727,0.788235307,-0.239215672
56.93148327,0.788235307,-0.239215672
56.95658737,0.788235307,-0.239215672
56.98158687,0.788235307,-0.239215672
57.00672057,0.788235307,-0.239215672
57.03159347,0.788235307,-0.239215672
57.05638547,0.788235307,-0.239215672
57.08089827,0.788235307,-0.239215672
57.10608967,0.788235307,-0.239215672
57.13002447,0.788235307,-0.239215672
57.15499077,0.788235307,-0.239215672
57.17997917,0.788235307,-0.239215672
57.20516507,0.788235307,-0.239215672
57.22990877,0.788235307,-0.239215672
57.25499137,0.788235307,-0.239215672
57.27974797,0.788235307,-0.239215672
57.30418097,0.788235307,-0.239215672
57.32914357,0.788235307,-0.239215672
57.35348657,0.788235307,-0.239215672
57.37813627,0.788235307,-0.239215672
57.40324297,0.788235307,-0.254901946
57.42798317,0.788235307,-0.254901946
57.45295997,0.788235307,-0.239215672
57.47749957,0.788235307,-0.239215672
57.50241277,0.788235307,-0.239215672
57.52764087,0.788235307,-0.239215672
57.55225797,0.788235307,-0.239215672
57.57688557,0.788235307,-0.239215672
57.60122367,0.788235307,-0.239215672
57.62608697,0.788235307,-0.239215672
57.65110107,0.788235307,-0.239215672
57.67585547,0.788235307,-0.239215672
57.70116667,0.788235307,-0.239215672
57.72582627,0.788235307,-0.254901946
57.75080877,0.788235307,-0.239215672
57.77596797,0.788235307,-0.239215672
57.80078407,0.788235307,-0.239215672
57.82582257,0.788235307,-0.215686262
57.85052587,0.788235307,-0.239215672
57.87552387,0.788235307,-0.254901946
57.90042757,0.788235307,-0.239215672
57.92535967,0.788235307,-0.239215672
57.94999537,0.788235307,-0.239215672
