LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1742899374.770107,317702.000,49712,3,PR,1,100,162916
1742899374.810107,317742.000,49712,3,PR,1,100,162992
1742899374.850108,317782.000,49728,2,PR,1,100,163032
1742899374.890108,317822.000,49728,2,PR,1,100,163103
1742899374.930109,317862.000,49744,3,PR,1,100,163106
1742899374.970109,317902.000,49744,3,PR,1,100,162878
1742899375.010110,317942.000,49744,3,PR,1,100,162508
1742899375.050110,317982.000,49760,2,PR,1,100,162321
1742899375.090111,318022.000,49760,2,PR,1,100,162277
1742899375.130111,318062.000,49777,3,PR,1,100,162305
1742899375.170111,318102.000,49777,3,PR,1,100,162345
1742899375.210112,318142.000,49777,3,PR,1,100,162370
1742899375.250112,318182.000,49794,2,PR,1,100,162393
1742899375.290113,318222.000,49794,2,PR,1,100,162388
1742899375.330113,318262.000,49811,3,PR,1,100,162425
1742899375.370114,318302.000,49811,3,PR,1,100,162470
1742899375.410114,318342.000,49811,3,PR,1,100,162522
1742899375.450114,318382.000,49827,2,PR,1,100,162624
1742899375.490115,318422.000,49827,2,PR,1,100,162695
1742899375.530115,318462.000,49848,3,PR,1,100,162757
1742899375.570116,318502.000,49848,3,PR,1,100,162830
1742899375.610116,318542.000,49848,3,PR,1,100,162899
1742899375.650116,318582.000,49864,2,PR,1,100,162801
1742899375.690117,318622.000,49864,2,PR,1,100,162401
1742899375.730117,318662.000,49879,3,PR,1,100,162155
1742899375.770118,318702.000,49879,3,PR,1,100,162078
1742899375.810118,318742.000,49879,3,PR,1,100,162099
1742899375.850119,318782.000,49895,3,PR,1,100,162159
1742899375.890119,318822.000,49895,3,PR,1,100,162226
1742899375.930120,318862.000,49895,3,PR,1,100,162246
1742899375.970120,318902.000,49913,2,PR,1,100,162241
1742899376.010120,318942.000,49913,2,PR,1,100,162264
1742899376.050121,318982.000,49931,3,PR,1,100,162307
1742899376.090121,319022.000,49931,3,PR,1,100,162344
1742899376.130122,319062.000,49931,3,PR,1,100,162407
1742899376.170122,319102.000,49946,2,PR,1,100,162473
1742899376.210123,319142.000,49946,2,PR,1,100,162526
1742899376.250123,319182.000,49964,3,PR,1,100,162590
1742899376.290123,319222.000,49964,3,PR,1,100,162627
1742899376.330124,319262.000,49964,3,PR,1,100,162672
1742899376.370124,319302.000,49983,2,PR,1,100,162434
1742899376.410125,319342.000,49983,2,PR,1,100,162129
1742899376.450125,319382.000,49999,3,PR,1,100,162002
1742899376.490125,319422.000,49999,3,PR,1,100,161999
1742899376.530126,319462.000,49999,3,PR,1,100,162059
1742899376.570126,319502.000,50016,2,PR,1,100,162127
1742899376.610127,319542.000,50016,2,PR,1,100,162167
1742899376.650127,319582.000,50033,3,PR,1,100,162155
1742899376.690128,319622.000,50033,3,PR,1,100,162171
1742899376.730128,319662.000,50033,3,PR,1,100,162194
1742899376.770128,319702.000,50050,2,PR,1,100,162253
1742899376.810129,319742.000,50050,2,PR,1,100,162322
1742899376.850129,319782.000,50067,3,PR,1,100,162393
1742899376.890130,319822.000,50067,3,PR,1,100,162449
1742899376.930130,319862.000,50067,3,PR,1,100,162494
1742899376.970131,319902.000,50084,2,PR,1,100,162562
1742899377.010131,319942.000,50084,2,PR,1,100,162555
1742899377.050132,319982.000,50098,3,PR,1,100,162314
1742899377.090132,320022.000,50098,3,PR,1,100,161978
1742899377.130132,320062.000,50098,3,PR,1,100,161796
1742899377.170133,320102.000,50115,3,PR,1,100,161756
1742899377.210133,320142.000,50115,3,PR,1,100,161775
1742899377.250134,320182.000,50115,3,PR,1,100,161827
1742899377.290134,320222.000,50132,2,PR,1,100,161882
1742899377.330134,320262.000,50132,2,PR,1,100,161895
1742899377.370135,320302.000,50149,3,PR,1,100,161904
1742899377.410135,320342.000,50149,3,PR,1,100,161909
1742899377.450136,320382.000,50149,3,PR,1,100,161958
1742899377.490136,320422.000,50165,2,PR,1,100,162014
1742899377.530137,320462.000,50165,2,PR,1,100,162078
1742899377.570137,320502.000,50183,3,PR,1,100,162147
1742899377.610137,320542.000,50183,3,PR,1,100,162198
1742899377.650138,320582.000,50183,3,PR,1,100,162262
1742899377.690138,320622.000,50199,2,PR,1,100,162307
1742899377.730139,320662.000,50199,2,PR,1,100,162187
1742899377.770139,320702.000,50216,3,PR,1,100,161829
1742899377.810140,320742.000,50216,3,PR,1,100,161579
1742899377.850140,320782.000,50216,3,PR,1,100,161499
1742899377.890141,320822.000,50231,2,PR,1,100,161501
1742899377.930141,320862.000,50231,2,PR,1,100,161540
1742899377.970141,320902.000,50253,4,PR,1,100,161613
1742899378.010142,320942.000,50253,4,PR,1,100,161648
1742899378.050142,320982.000,50253,4,PR,1,100,161654
1742899378.090142,321022.000,50253,4,PR,1,100,161670
1742899378.130143,321062.000,50271,2,PR,1,100,161706
1742899378.170143,321102.000,50271,2,PR,1,100,161774
1742899378.210144,321142.000,50289,3,PR,1,100,161831
1742899378.250144,321182.000,50289,3,PR,1,100,161901
1742899378.290145,321222.000,50289,3,PR,1,100,161982
1742899378.330145,321262.000,50307,2,PR,1,100,162052
1742899378.370146,321302.000,50307,2,PR,1,100,162119
1742899378.410146,321342.000,50322,3,PR,1,100,162186
1742899378.450146,321382.000,50322,3,PR,1,100,162072
1742899378.490147,321422.000,50322,3,PR,1,100,161719
1742899378.530147,321462.000,50338,2,PR,1,100,161455
1742899378.570148,321502.000,50338,2,PR,1,100,161371
1742899378.610148,321542.000,50356,3,PR,1,100,161378
1742899378.650149,321582.000,50356,3,PR,1,100,161428
1742899378.690149,321622.000,50356,3,PR,1,100,161504
1742899378.730150,321662.000,50372,2,PR,1,100,161531
1742899378.770150,321702.000,50372,2,PR,1,100,161550
1742899378.810150,321742.000,50390,3,PR,1,100,161569
1742899378.850151,321782.000,50390,3,PR,1,100,161635
1742899378.890151,321822.000,50390,3,PR,1,100,161676
1742899378.930151,321862.000,50406,2,PR,1,100,161770
1742899378.970152,321902.000,50406,2,PR,1,100,161847
1742899379.010152,321942.000,50423,3,PR,1,100,161915
1742899379.050153,321982.000,50423,3,PR,1,100,161989
1742899379.090153,322022.000,50423,3,PR,1,100,162041
1742899379.130154,322062.000,50439,3,PR,1,100,162113
1742899379.170154,322102.000,50439,3,PR,1,100,162139
1742899379.210155,322142.000,50439,3,PR,1,100,161913
1742899379.250155,322182.000,50457,2,PR,1,100,161539
1742899379.290155,322222.000,50457,2,PR,1,100,161341
1742899379.330156,322262.000,50471,3,PR,1,100,161342
1742899379.370156,322302.000,50471,3,PR,1,100,161365
1742899379.410157,322342.000,50471,3,PR,1,100,161417
1742899379.450157,322382.000,50488,2,PR,1,100,161494
1742899379.490158,322422.000,50488,2,PR,1,100,161512
1742899379.530158,322462.000,50507,3,PR,1,100,161535
1742899379.570158,322502.000,50507,3,PR,1,100,161574
1742899379.610159,322542.000,50507,3,PR,1,100,161643
1742899379.650159,322582.000,50524,2,PR,1,100,161713
1742899379.690160,322622.000,50524,2,PR,1,100,161782
1742899379.730160,322662.000,50538,3,PR,1,100,161870
1742899379.770160,322702.000,50538,3,PR,1,100,161961
1742899379.810161,322742.000,50538,3,PR,1,100,162017
1742899379.850161,322782.000,50557,2,PR,1,100,162106
1742899379.890162,322822.000,50557,2,PR,1,100,162177
1742899379.930162,322862.000,50574,3,PR,1,100,162150
1742899379.970163,322902.000,50574,3,PR,1,100,161826
1742899380.010163,322942.000,50574,3,PR,1,100,161537
1742899380.050164,322982.000,50591,2,PR,1,100,161449
1742899380.090164,323022.000,50591,2,PR,1,100,161477
1742899380.130164,323062.000,50605,3,PR,1,100,161556
1742899380.170165,323102.000,50605,3,PR,1,100,161635
1742899380.210165,323142.000,50605,3,PR,1,100,161671
1742899380.250166,323182.000,50623,2,PR,1,100,161685
1742899380.290166,323222.000,50623,2,PR,1,100,161699
1742899380.330167,323262.000,50641,3,PR,1,100,161756
1742899380.370167,323302.000,50641,3,PR,1,100,161819
1742899380.410167,323342.000,50641,3,PR,1,100,161885
1742899380.450168,323382.000,50658,2,PR,1,100,161973
1742899380.490168,323422.000,50658,2,PR,1,100,162050
1742899380.530169,323462.000,50673,3,PR,1,100,162115
1742899380.570169,323502.000,50673,3,PR,1,100,162185
1742899380.610169,323542.000,50673,3,PR,1,100,162257
1742899380.650170,323582.000,50690,3,PR,1,100,162189
1742899380.690170,323622.000,50690,3,PR,1,100,161831
1742899380.730171,323662.000,50690,3,PR,1,100,161568
1742899380.770171,323702.000,50706,2,PR,1,100,161518
1742899380.810172,323742.000,50706,2,PR,1,100,161583
1742899380.850172,323782.000,50723,3,PR,1,100,161650
1742899380.890172,323822.000,50723,3,PR,1,100,161737
1742899380.930173,323862.000,50723,3,PR,1,100,161781
1742899380.970173,323902.000,50740,2,PR,1,100,161806
1742899381.010174,323942.000,50740,2,PR,1,100,161823
1742899381.050174,323982.000,50757,3,PR,1,100,161884
1742899381.090175,324022.000,50757,3,PR,1,100,161951
1742899381.130175,324062.000,50757,3,PR,1,100,162037
1742899381.170176,324102.000,50773,2,PR,1,100,162113
1742899381.210176,324142.000,50773,2,PR,1,100,162202
1742899381.250176,324182.000,50791,3,PR,1,100,162284
1742899381.290177,324222.000,50791,3,PR,1,100,162358
1742899381.330177,324262.000,50791,3,PR,1,100,162422
1742899381.370178,324302.000,50806,2,PR,1,100,162162
1742899381.410178,324342.000,50806,2,PR,1,100,161798
1742899381.449845,324381.667,50822,3,PR,1,100,161609
1742899381.489512,324421.333,50822,3,PR,1,100,161598
1742899381.529179,324461.000,50822,3,PR,1,100,161644
1742899381.569680,324501.500,50839,2,PR,1,100,161705
1742899381.610180,324542.000,50839,2,PR,1,100,161771
1742899381.650181,324582.000,50856,3,PR,1,100,161783
1742899381.690181,324622.000,50856,3,PR,1,100,161803
1742899381.730181,324662.000,50856,3,PR,1,100,161838
1742899381.770182,324702.000,50874,3,PR,1,100,161896
1742899381.810182,324742.000,50874,3,PR,1,100,161977
1742899381.850183,324782.000,50874,3,PR,1,100,162061
1742899381.889683,324821.500,50890,2,PR,1,100,162144
1742899381.929183,324861.000,50890,2,PR,1,100,162212
1742899381.969184,324901.000,50906,3,PR,1,100,162292
1742899382.009184,324941.000,50906,3,PR,1,100,162361
1742899382.049185,324981.000,50906,3,PR,1,100,162433
1742899382.089685,325021.500,50923,2,PR,1,100,162196
1742899382.130186,325062.000,50923,2,PR,1,100,161836
1742899382.170186,325102.000,50939,3,PR,1,100,161632
1742899382.210186,325142.000,50939,3,PR,1,100,161626
1742899382.250187,325182.000,50939,3,PR,1,100,161680
1742899382.289687,325221.500,50955,2,PR,1,100,161746
1742899382.329188,325261.000,50955,2,PR,1,100,161810
1742899382.369188,325301.000,50973,3,PR,1,100,161841
1742899382.409189,325341.000,50973,3,PR,1,100,161875
1742899382.449189,325381.000,50973,3,PR,1,100,161891
1742899382.489190,325421.000,50990,3,PR,1,100,161944
1742899382.529190,325461.000,50990,3,PR,1,100,162016
1742899382.569191,325501.000,50990,3,PR,1,100,162112
1742899382.609191,325541.000,51007,2,PR,1,100,162199
1742899382.649191,325581.000,51007,2,PR,1,100,162297
1742899382.689192,325621.000,51024,3,PR,1,100,162351
1742899382.729192,325661.000,51024,3,PR,1,100,162432
1742899382.769192,325701.000,51024,3,PR,1,100,162493
1742899382.809193,325741.000,51038,3,PR,1,100,162411
1742899382.849193,325781.000,51038,3,PR,1,100,162037
1742899382.889194,325821.000,51038,3,PR,1,100,161735
1742899382.929194,325861.000,51056,2,PR,1,100,161703
1742899382.969195,325901.000,51056,2,PR,1,100,161750
1742899383.009195,325941.000,51072,3,PR,1,100,161818
1742899383.049196,325981.000,51072,3,PR,1,100,161880
1742899383.089196,326021.000,51072,3,PR,1,100,161927
1742899383.129196,326061.000,51096,3,PR,1,100,161935
1742899383.169197,326101.000,51096,3,PR,1,100,161961
1742899383.209197,326141.000,51096,3,PR,1,100,162020
1742899383.249198,326181.000,51113,3,PR,1,100,162097
1742899383.289198,326221.000,51113,3,PR,1,100,162159
1742899383.329199,326261.000,51113,3,PR,1,100,162245
1742899383.369199,326301.000,51130,2,PR,1,100,162317
1742899383.409199,326341.000,51130,2,PR,1,100,162403
1742899383.449200,326381.000,51146,3,PR,1,100,162509
1742899383.489200,326421.000,51146,3,PR,1,100,162575
1742899383.529201,326461.000,51146,3,PR,1,100,162560
1742899383.569201,326501.000,51164,2,PR,1,100,162178
1742899383.609201,326541.000,51164,2,PR,1,100,161924
1742899383.649202,326581.000,51180,3,PR,1,100,161881
1742899383.689202,326621.000,51180,3,PR,1,100,161932
1742899383.729203,326661.000,51180,3,PR,1,100,162015
1742899383.769203,326701.000,51196,2,PR,1,100,162093
1742899383.809204,326741.000,51196,2,PR,1,100,162111
1742899383.849204,326781.000,51213,3,PR,1,100,162111
1742899383.889205,326821.000,51213,3,PR,1,100,162113
1742899383.929205,326861.000,51213,3,PR,1,100,162167
1742899383.969205,326901.000,51231,2,PR,1,100,162217
1742899384.009206,326941.000,51231,2,PR,1,100,162287
1742899384.049206,326981.000,51247,3,PR,1,100,162352
1742899384.089207,327021.000,51247,3,PR,1,100,162443
1742899384.129207,327061.000,51247,3,PR,1,100,162529
1742899384.169208,327101.000,51264,2,PR,1,100,162591
1742899384.209208,327141.000,51264,2,PR,1,100,162630
1742899384.249208,327181.000,51279,3,PR,1,100,162303
1742899384.289209,327221.000,51279,3,PR,1,100,161972
1742899384.329209,327261.000,51279,3,PR,1,100,161802
1742899384.369210,327301.000,51296,2,PR,1,100,161817
1742899384.409210,327341.000,51296,2,PR,1,100,161870
1742899384.449210,327381.000,51312,3,PR,1,100,161927
1742899384.489211,327421.000,51312,3,PR,1,100,161981
1742899384.529211,327461.000,51312,3,PR,1,100,161994
1742899384.569212,327501.000,51332,3,PR,1,100,161995
1742899384.609212,327541.000,51332,3,PR,1,100,162015
1742899384.649213,327581.000,51332,3,PR,1,100,162088
1742899384.689213,327621.000,51346,2,PR,1,100,162154
1742899384.729213,327661.000,51346,2,PR,1,100,162228
1742899384.769214,327701.000,51363,3,PR,1,100,162324
1742899384.809214,327741.000,51363,3,PR,1,100,162396
1742899384.849215,327781.000,51363,3,PR,1,100,162505
1742899384.889215,327821.000,51380,2,PR,1,100,162570
1742899384.929216,327861.000,51380,2,PR,1,100,162476
1742899384.969216,327901.000,51397,3,PR,1,100,162063
1742899385.009217,327941.000,51397,3,PR,1,100,161749
1742899385.049217,327981.000,51397,3,PR,1,100,161671
1742899385.089217,328021.000,51411,2,PR,1,100,161698
1742899385.129218,328061.000,51411,2,PR,1,100,161749
1742899385.169218,328101.000,51428,3,PR,1,100,161820
1742899385.209219,328141.000,51428,3,PR,1,100,161865
1742899385.249219,328181.000,51428,3,PR,1,100,161852
1742899385.289219,328221.000,51445,2,PR,1,100,161860
1742899385.329220,328261.000,51445,2,PR,1,100,161905
1742899385.369220,328301.000,51464,3,PR,1,100,161961
1742899385.409221,328341.000,51464,3,PR,1,100,162051
1742899385.449221,328381.000,51464,3,PR,1,100,162121
1742899385.489222,328421.000,51478,2,PR,1,100,162192
1742899385.529222,328461.000,51478,2,PR,1,100,162266
1742899385.569222,328501.000,51496,3,PR,1,100,162331
1742899385.609223,328541.000,51496,3,PR,1,100,162394
1742899385.649223,328581.000,51496,3,PR,1,100,162126
1742899385.689224,328621.000,51512,3,PR,1,100,161745
1742899385.729224,328661.000,51512,3,PR,1,100,161534
1742899385.769225,328701.000,51512,3,PR,1,100,161504
1742899385.809225,328741.000,51529,2,PR,1,100,161534
1742899385.849226,328781.000,51529,2,PR,1,100,161595
1742899385.889226,328821.000,51545,3,PR,1,100,161677
1742899385.929226,328861.000,51545,3,PR,1,100,161686
1742899385.969227,328901.000,51545,3,PR,1,100,161699
1742899386.009227,328941.000,51563,2,PR,1,100,161727
1742899386.049228,328981.000,51563,2,PR,1,100,161799
1742899386.089228,329021.000,51579,3,PR,1,100,161880
1742899386.129228,329061.000,51579,3,PR,1,100,161971
1742899386.169229,329101.000,51579,3,PR,1,100,162040
1742899386.209229,329141.000,51597,2,PR,1,100,162118
1742899386.249230,329181.000,51597,2,PR,1,100,162190
1742899386.289230,329221.000,51613,3,PR,1,100,162284
1742899386.329231,329261.000,51613,3,PR,1,100,162332
1742899386.369231,329301.000,51613,3,PR,1,100,162055
1742899386.409231,329341.000,51628,2,PR,1,100,161681
1742899386.449232,329381.000,51628,2,PR,1,100,161497
1742899386.489232,329421.000,51644,3,PR,1,100,161479
1742899386.529233,329461.000,51644,3,PR,1,100,161534
1742899386.569233,329501.000,51644,3,PR,1,100,161600
1742899386.609234,329541.000,51662,2,PR,1,100,161662
1742899386.649234,329581.000,51662,2,PR,1,100,161668
1742899386.689234,329621.000,51680,3,PR,1,100,161673
1742899386.729235,329661.000,51680,3,PR,1,100,161722
1742899386.769235,329701.000,51680,3,PR,1,100,161765
1742899386.809236,329741.000,51695,2,PR,1,100,161849
1742899386.849236,329781.000,51695,2,PR,1,100,161932
1742899386.889237,329821.000,51712,3,PR,1,100,162001
1742899386.929237,329861.000,51712,3,PR,1,100,162059
1742899386.969237,329901.000,51712,3,PR,1,100,162134
1742899387.009238,329941.000,51729,3,PR,1,100,162188
1742899387.049238,329981.000,51729,3,PR,1,100,162127
1742899387.089239,330021.000,51729,3,PR,1,100,161789
1742899387.129239,330061.000,51745,2,PR,1,100,161493
1742899387.169240,330101.000,51745,2,PR,1,100,161420
1742899387.209240,330141.000,51761,3,PR,1,100,161470
1742899387.249240,330181.000,51761,3,PR,1,100,161525
1742899387.289241,330221.000,51761,3,PR,1,100,161614
1742899387.329241,330261.000,51777,2,PR,1,100,161650
1742899387.369242,330301.000,51777,2,PR,1,100,161671
1742899387.409242,330341.000,51796,3,PR,1,100,161687
1742899387.449243,330381.000,51796,3,PR,1,100,161741
1742899387.489243,330421.000,51796,3,PR,1,100,161814
1742899387.529243,330461.000,51812,2,PR,1,100,161907
1742899387.569244,330501.000,51812,2,PR,1,100,161985
1742899387.609244,330541.000,51828,3,PR,1,100,162064
1742899387.649245,330581.000,51828,3,PR,1,100,162143
1742899387.689245,330621.000,51828,3,PR,1,100,162209
1742899387.729246,330661.000,51844,2,PR,1,100,162258
1742899387.769246,330701.000,51844,2,PR,1,100,161984
1742899387.809246,330741.000,51861,3,PR,1,100,161601
1742899387.849247,330781.000,51861,3,PR,1,100,161384
1742899387.889247,330821.000,51861,3,PR,1,100,161370
1742899387.929248,330861.000,51878,2,PR,1,100,161379
1742899387.969248,330901.000,51878,2,PR,1,100,161472
1742899388.009248,330941.000,51894,3,PR,1,100,161547
1742899388.049249,330981.000,51894,3,PR,1,100,161562
1742899388.089249,331021.000,51894,3,PR,1,100,161579
1742899388.129250,331061.000,51911,2,PR,1,100,161640
1742899388.169250,331101.000,51911,2,PR,1,100,161711
1742899388.209251,331141.000,51934,4,PR,1,100,161793
1742899388.249251,331181.000,51934,4,PR,1,100,161887
1742899388.289252,331221.000,51934,4,PR,1,100,161956
1742899388.329252,331261.000,51934,4,PR,1,100,162040
1742899388.369252,331301.000,51952,2,PR,1,100,162116
1742899388.409253,331341.000,51952,2,PR,1,100,162199
1742899388.449253,331381.000,51969,3,PR,1,100,162221
1742899388.489254,331421.000,51969,3,PR,1,100,161876
1742899388.529254,331461.000,51969,3,PR,1,100,161496
1742899388.569255,331501.000,51986,3,PR,1,100,161319
1742899388.609255,331541.000,51986,3,PR,1,100,161308
1742899388.649255,331581.000,51986,3,PR,1,100,161367
1742899388.689256,331621.000,52001,2,PR,1,100,161440
1742899388.729256,331661.000,52001,2,PR,1,100,161506
1742899388.769257,331701.000,52017,3,PR,1,100,161538
1742899388.809257,331741.000,52017,3,PR,1,100,161579
1742899388.849257,331781.000,52017,3,PR,1,100,161631
1742899388.889258,331821.000,52037,2,PR,1,100,161705
1742899388.929258,331861.000,52037,2,PR,1,100,161812
1742899388.969259,331901.000,52053,3,PR,1,100,161899
1742899389.009259,331941.000,52053,3,PR,1,100,161990
1742899389.049260,331981.000,52053,3,PR,1,100,162077
1742899389.089260,332021.000,52068,2,PR,1,100,162132
1742899389.129261,332061.000,52068,2,PR,1,100,162208
1742899389.169261,332101.000,52084,3,PR,1,100,162284
1742899389.209261,332141.000,52084,3,PR,1,100,162250
1742899389.249262,332181.000,52084,3,PR,1,100,161874
1742899389.289262,332221.000,52102,2,PR,1,100,161528
1742899389.329263,332261.000,52102,2,PR,1,100,161419
1742899389.369263,332301.000,52118,3,PR,1,100,161446
1742899389.409264,332341.000,52118,3,PR,1,100,161493
1742899389.449264,332381.000,52118,3,PR,1,100,161584
1742899389.489264,332421.000,52133,2,PR,1,100,161649
1742899389.529265,332461.000,52133,2,PR,1,100,161678
1742899389.569265,332501.000,52152,3,PR,1,100,161687
1742899389.609266,332541.000,52152,3,PR,1,100,161774
1742899389.649266,332581.000,52152,3,PR,1,100,161849
1742899389.689266,332621.000,52169,2,PR,1,100,161932
1742899389.729267,332661.000,52169,2,PR,1,100,162042
1742899389.769267,332701.000,52185,3,PR,1,100,162113
1742899389.809268,332741.000,52185,3,PR,1,100,162196
1742899389.849268,332781.000,52185,3,PR,1,100,162273
1742899389.889269,332821.000,52201,3,PR,1,100,162346
1742899389.929269,332861.000,52201,3,PR,1,100,162402
1742899389.969270,332901.000,52201,3,PR,1,100,162461
1742899390.009270,332941.000,52217,2,PR,1,100,162129
1742899390.049270,332981.000,52217,2,PR,1,100,161767
1742899390.089271,333021.000,52234,3,PR,1,100,161597
1742899390.129271,333061.000,52234,3,PR,1,100,161606
1742899390.169272,333101.000,52234,3,PR,1,100,161676
1742899390.209272,333141.000,52251,2,PR,1,100,161728
1742899390.249273,333181.000,52251,2,PR,1,100,161818
1742899390.289273,333221.000,52270,3,PR,1,100,161842
1742899390.329273,333261.000,52270,3,PR,1,100,161869
1742899390.369274,333301.000,52270,3,PR,1,100,161925
1742899390.409274,333341.000,52284,2,PR,1,100,162019
1742899390.449275,333381.000,52284,2,PR,1,100,162099
1742899390.489275,333421.000,52301,3,PR,1,100,162182
1742899390.529275,333461.000,52301,3,PR,1,100,162286
1742899390.569276,333501.000,52301,3,PR,1,100,162373
1742899390.609276,333541.000,52318,2,PR,1,100,162466
1742899390.649277,333581.000,52318,2,PR,1,100,162510
1742899390.689277,333621.000,52335,3,PR,1,100,162602
1742899390.729278,333661.000,52335,3,PR,1,100,162664
1742899390.769278,333701.000,52335,3,PR,1,100,162470
1742899390.809278,333741.000,52349,2,PR,1,100,162104
1742899390.849279,333781.000,52349,2,PR,1,100,161924
1742899390.889279,333821.000,52367,3,PR,1,100,161932
1742899390.929280,333861.000,52367,3,PR,1,100,162016
1742899390.969280,333901.000,52367,3,PR,1,100,162102
1742899391.009281,333941.000,52383,2,PR,1,100,162174
1742899391.049281,333981.000,52383,2,PR,1,100,162197
1742899391.089282,334021.000,52402,3,PR,1,100,162203
1742899391.129282,334061.000,52402,3,PR,1,100,162239
1742899391.169282,334101.000,52402,3,PR,1,100,162303
1742899391.209283,334141.000,52417,3,PR,1,100,162380
1742899391.249283,334181.000,52417,3,PR,1,100,162467
1742899391.289284,334221.000,52417,3,PR,1,100,162541
1742899391.329284,334261.000,52434,2,PR,1,100,162639
1742899391.369284,334301.000,52434,2,PR,1,100,162721
1742899391.409285,334341.000,52450,3,PR,1,100,162765
1742899391.449285,334381.000,52450,3,PR,1,100,162857
1742899391.489286,334421.000,52450,3,PR,1,100,162839
1742899391.529286,334461.000,52467,2,PR,1,100,162444
1742899391.569287,334501.000,52467,2,PR,1,100,162163
1742899391.609287,334541.000,52482,3,PR,1,100,162086
1742899391.649287,334581.000,52482,3,PR,1,100,162140
1742899391.689288,334621.000,52482,3,PR,1,100,162208
1742899391.729288,334661.000,52499,2,PR,1,100,162293
1742899391.769289,334701.000,52499,2,PR,1,100,162341
1742899391.809289,334741.000,52517,3,PR,1,100,162347
1742899391.849290,334781.000,52517,3,PR,1,100,162364
1742899391.889290,334821.000,52517,3,PR,1,100,162417
1742899391.929291,334861.000,52535,2,PR,1,100,162479
1742899391.969291,334901.000,52535,2,PR,1,100,162551
1742899392.008958,334940.667,52549,3,PR,1,100,162636
1742899392.048625,334980.333,52549,3,PR,1,100,162726
1742899392.088292,335020.000,52549,3,PR,1,100,162788
1742899392.128293,335060.000,52566,2,PR,1,100,162867
1742899392.168293,335100.000,52566,2,PR,1,100,162931
1742899392.208293,335140.000,52583,3,PR,1,100,162962
1742899392.248294,335180.000,52583,3,PR,1,100,162834
1742899392.288294,335220.000,52583,3,PR,1,100,162419
1742899392.328295,335260.000,52600,2,PR,1,100,162184
1742899392.368295,335300.000,52600,2,PR,1,100,162124
1742899392.408296,335340.000,52615,3,PR,1,100,162197
1742899392.448296,335380.000,52615,3,PR,1,100,162225
1742899392.488297,335420.000,52615,3,PR,1,100,162307
1742899392.528297,335460.000,52631,2,PR,1,100,162345
1742899392.568297,335500.000,52631,2,PR,1,100,162343
1742899392.608298,335540.000,52650,3,PR,1,100,162370
1742899392.648298,335580.000,52650,3,PR,1,100,162419
1742899392.688298,335620.000,52650,3,PR,1,100,162492
1742899392.728299,335660.000,52667,3,PR,1,100,162547
1742899392.768299,335700.000,52667,3,PR,1,100,162648
1742899392.808300,335740.000,52667,3,PR,1,100,162717
1742899392.848300,335780.000,52683,2,PR,1,100,162785
1742899392.888301,335820.000,52683,2,PR,1,100,162840
1742899392.928634,335860.333,52699,3,PR,1,100,162902
1742899392.968968,335900.667,52699,3,PR,1,100,162969
1742899393.009302,335941.000,52699,3,PR,1,100,162801
1742899393.048802,335980.500,52715,2,PR,1,100,162402
1742899393.088303,336020.000,52715,2,PR,1,100,162151
1742899393.128303,336060.000,52732,3,PR,1,100,162087
1742899393.168304,336100.000,52732,3,PR,1,100,162130
1742899393.208304,336140.000,52732,3,PR,1,100,162175
1742899393.248305,336180.000,52749,2,PR,1,100,162250
1742899393.288305,336220.000,52749,2,PR,1,100,162263
1742899393.328305,336260.000,52773,4,PR,1,100,162266
1742899393.368306,336300.000,52773,4,PR,1,100,162291
1742899393.408306,336340.000,52773,4,PR,1,100,162327
1742899393.448307,336380.000,52773,4,PR,1,100,162405
1742899393.488307,336420.000,52789,2,PR,1,100,162467
1742899393.528307,336460.000,52789,2,PR,1,100,162546
1742899393.568308,336500.000,52807,3,PR,1,100,162618
1742899393.608308,336540.000,52807,3,PR,1,100,162684
1742899393.648309,336580.000,52807,3,PR,1,100,162750
1742899393.688309,336620.000,52823,2,PR,1,100,162797
1742899393.728310,336660.000,52823,2,PR,1,100,162860
1742899393.768310,336700.000,52840,3,PR,1,100,162761
1742899393.808311,336740.000,52840,3,PR,1,100,162336
1742899393.848311,336780.000,52840,3,PR,1,100,162098
1742899393.888311,336820.000,52856,2,PR,1,100,162050
1742899393.928312,336860.000,52856,2,PR,1,100,162068
1742899393.968312,336900.000,52872,3,PR,1,100,162119
1742899394.008313,336940.000,52872,3,PR,1,100,162184
1742899394.048313,336980.000,52872,3,PR,1,100,162226
1742899394.088314,337020.000,52888,3,PR,1,100,162237
1742899394.128314,337060.000,52888,3,PR,1,100,162260
1742899394.168314,337100.000,52888,3,PR,1,100,162305
1742899394.208315,337140.000,52907,2,PR,1,100,162376
1742899394.248315,337180.000,52907,2,PR,1,100,162453
1742899394.288316,337220.000,52923,3,PR,1,100,162534
1742899394.328316,337260.000,52923,3,PR,1,100,162588
1742899394.368316,337300.000,52923,3,PR,1,100,162661
1742899394.408317,337340.000,52939,2,PR,1,100,162708
1742899394.448317,337380.000,52939,2,PR,1,100,162753
1742899394.488318,337420.000,52955,3,PR,1,100,162792
1742899394.528318,337460.000,52955,3,PR,1,100,162528
1742899394.568319,337500.000,52955,3,PR,1,100,162184
1742899394.608319,337540.000,52973,2,PR,1,100,162032
