LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1742899402.014398,344946.000,54187,1,TH,1,100,31.832
1742899402.147400,345079.000,54218,1,TH,1,100,31.832
1742899402.281401,345213.000,54235,1,TH,1,100,31.842
1742899402.414402,345346.000,54252,1,TH,1,100,31.842
1742899402.547404,345479.000,54284,1,TH,1,100,31.899
1742899402.681405,345613.000,54302,1,TH,1,100,31.906
1742899402.814407,345746.000,54319,1,TH,1,100,31.981
1742899402.947408,345879.000,54336,1,TH,1,100,31.981
1742899403.081410,346013.000,54367,1,TH,1,100,31.891
1742899403.214411,346146.000,54384,1,TH,1,100,31.891
1742899403.347412,346279.000,54403,1,TH,1,100,32.019
1742899403.481414,346413.000,54436,1,TH,1,100,32.019
1742899403.614415,346546.000,54461,1,TH,1,100,31.942
1742899403.747417,346679.000,54477,1,TH,1,100,31.942
1742899403.881418,346813.000,54494,1,TH,1,100,31.972
1742899404.014420,346946.000,54528,1,TH,1,100,31.980
1742899404.147421,347079.000,54544,1,TH,1,100,31.997
1742899404.281422,347213.000,54562,1,TH,1,100,31.997
1742899404.414424,347346.000,54578,1,TH,1,100,32.006
1742899404.547425,347479.000,54610,1,TH,1,100,32.006
1742899404.681427,347613.000,54627,1,TH,1,100,31.897
1742899404.814428,347746.000,54645,1,TH,1,100,31.897
1742899404.947429,347879.000,54677,1,TH,1,100,31.974
1742899405.080431,348012.000,54694,1,TH,1,100,31.981
1742899405.214432,348146.000,54710,1,TH,1,100,31.917
1742899405.347434,348279.000,54742,1,TH,1,100,31.917
1742899405.480435,348412.000,54761,1,TH,1,100,31.940
1742899405.614437,348546.000,54778,1,TH,1,100,31.940
1742899405.747438,348679.000,54809,1,TH,1,100,32.017
1742899405.880440,348812.000,54826,1,TH,1,100,32.017
1742899406.014441,348946.000,54843,1,TH,1,100,31.914
1742899406.147442,349079.000,54876,1,TH,1,100,31.921
1742899406.280444,349212.000,54894,1,TH,1,100,31.928
1742899406.414445,349346.000,54910,1,TH,1,100,31.928
1742899406.547447,349479.000,54942,1,TH,1,100,32.011
1742899406.680448,349612.000,54959,1,TH,1,100,32.011
1742899406.814450,349746.000,54975,1,TH,1,100,31.939
1742899406.947451,349879.000,54995,1,TH,1,100,31.939
1742899407.080452,350012.000,55026,1,TH,1,100,31.977
1742899407.214454,350146.000,55042,1,TH,1,100,31.977
1742899407.347455,350279.000,55060,1,TH,1,100,31.959
1742899407.480457,350412.000,55091,1,TH,1,100,31.959
1742899407.614458,350546.000,55110,1,TH,1,100,31.959
1742899407.747459,350679.000,55127,1,TH,1,100,31.966
1742899407.880461,350812.000,55159,1,TH,1,100,31.987
1742899408.014462,350946.000,55175,1,TH,1,100,31.987
1742899408.147464,351079.000,55192,1,TH,1,100,31.969
1742899408.280465,351212.000,55228,1,TH,1,100,31.969
1742899408.414467,351346.000,55244,1,TH,1,100,31.997
1742899408.547468,351479.000,55261,1,TH,1,100,31.997
1742899408.680969,351612.500,55299,2,TH,1,100,31.955
1742899408.814471,351746.000,55299,2,TH,1,100,31.962
1742899408.947472,351879.000,55331,1,TH,1,100,31.955
1742899409.080474,352012.000,55349,1,TH,1,100,31.955
1742899409.213475,352145.000,55366,1,TH,1,100,31.926
1742899409.347476,352279.000,55398,1,TH,1,100,31.926
1742899409.480478,352412.000,55414,1,TH,1,100,31.978
1742899409.613479,352545.000,55432,1,TH,1,100,31.978
1742899409.747481,352679.000,55465,1,TH,1,100,32.006
1742899409.880482,352812.000,55481,1,TH,1,100,32.006
1742899410.014484,352946.000,55499,1,TH,1,100,31.959
1742899410.147485,353079.000,55530,1,TH,1,100,31.967
1742899410.280487,353212.000,55547,1,TH,1,100,32.080
1742899410.413488,353345.000,55564,1,TH,1,100,32.080
1742899410.547489,353479.000,55598,1,TH,1,100,32.013
1742899410.680491,353612.000,55614,1,TH,1,100,32.013
1742899410.813492,353745.000,55631,1,TH,1,100,31.961
1742899410.947494,353879.000,55648,1,TH,1,100,31.961
1742899411.080495,354012.000,55679,1,TH,1,100,31.987
1742899411.213496,354145.000,55698,1,TH,1,100,31.987
1742899411.347498,354279.000,55715,1,TH,1,100,31.917
1742899411.480499,354412.000,55746,1,TH,1,100,31.917
1742899411.613501,354545.000,55764,1,TH,1,100,31.995
1742899411.746502,354678.000,55780,1,TH,1,100,32.002
1742899411.880504,354812.000,55814,1,TH,1,100,31.986
1742899412.013505,354945.000,55831,1,TH,1,100,31.986
1742899412.146507,355078.000,55847,1,TH,1,100,32.027
1742899412.280508,355212.000,55879,1,TH,1,100,32.027
1742899412.413509,355345.000,55896,1,TH,1,100,32.097
1742899412.546511,355478.000,55912,1,TH,1,100,32.097
1742899412.680512,355612.000,55946,1,TH,1,100,32.009
1742899412.813514,355745.000,55963,1,TH,1,100,32.009
1742899412.946515,355878.000,55980,1,TH,1,100,32.066
1742899413.080516,356012.000,55997,1,TH,1,100,32.073
1742899413.213518,356145.000,56029,1,TH,1,100,32.163
1742899413.346519,356278.000,56049,1,TH,1,100,32.163
1742899413.480521,356412.000,56066,1,TH,1,100,31.964
1742899413.613522,356545.000,56098,1,TH,1,100,31.964
1742899413.746524,356678.000,56114,1,TH,1,100,32.031
1742899413.880525,356812.000,56136,1,TH,1,100,32.031
1742899414.013526,356945.000,56155,1,TH,1,100,32.051
1742899414.146528,357078.000,56186,1,TH,1,100,32.059
1742899414.280529,357212.000,56204,1,TH,1,100,32.007
1742899414.413531,357345.000,56220,1,TH,1,100,32.007
1742899414.546532,357478.000,56237,1,TH,1,100,32.043
1742899414.680533,357612.000,56271,1,TH,1,100,32.043
1742899414.813535,357745.000,56287,1,TH,1,100,32.102
1742899414.946536,357878.000,56305,1,TH,1,100,32.102
1742899415.079538,358011.000,56336,1,TH,1,100,32.102
1742899415.213539,358145.000,56352,1,TH,1,100,32.109
1742899415.346541,358278.000,56370,1,TH,1,100,32.078
1742899415.480542,358412.000,56403,1,TH,1,100,32.078
1742899415.613544,358545.000,56420,1,TH,1,100,32.073
1742899415.746545,358678.000,56437,1,TH,1,100,32.073
1742899415.880546,358812.000,56469,1,TH,1,100,32.044
1742899416.013548,358945.000,56487,1,TH,1,100,32.044
1742899416.146549,359078.000,56504,1,TH,1,100,32.081
1742899416.279551,359211.000,56536,1,TH,1,100,32.080
1742899416.413552,359345.000,56552,1,TH,1,100,32.072
1742899416.546553,359478.000,56569,1,TH,1,100,32.080
1742899416.679555,359611.000,56586,1,TH,1,100,32.126
1742899416.813556,359745.000,56619,1,TH,1,100,32.126
1742899416.946558,359878.000,56637,1,TH,1,100,32.136
1742899417.079559,360011.000,56653,1,TH,1,100,32.136
1742899417.213561,360145.000,56685,1,TH,1,100,32.066
1742899417.346562,360278.000,56702,1,TH,1,100,32.066
1742899417.479563,360411.000,56720,1,TH,1,100,32.126
1742899417.613565,360545.000,56738,1,TH,1,100,32.126
1742899417.746566,360678.000,56769,1,TH,1,100,32.152
1742899417.879568,360811.000,56785,1,TH,1,100,32.152
1742899418.013569,360945.000,56803,1,TH,1,100,32.113
1742899418.146570,361078.000,56836,1,TH,1,100,32.120
1742899418.279572,361211.000,56853,1,TH,1,100,32.120
1742899418.412573,361344.000,56872,1,TH,1,100,32.120
1742899418.546575,361478.000,56888,1,TH,1,100,32.135
1742899418.679576,361611.000,56920,1,TH,1,100,32.135
1742899418.813578,361745.000,56937,1,TH,1,100,32.081
1742899418.946579,361878.000,56962,1,TH,1,100,32.081
1742899419.079581,362011.000,56978,1,TH,1,100,32.153
1742899419.212582,362144.000,56995,1,TH,1,100,32.160
1742899419.346583,362278.000,57012,1,TH,1,100,32.129
1742899419.479585,362411.000,57043,1,TH,1,100,32.129
1742899419.612586,362544.000,57063,1,TH,1,100,32.139
1742899419.746588,362678.000,57079,1,TH,1,100,32.139
1742899419.879589,362811.000,57111,1,TH,1,100,32.193
1742899420.012590,362944.000,57128,1,TH,1,100,32.193
1742899420.146592,363078.000,57144,1,TH,1,100,32.157
1742899420.279593,363211.000,57176,1,TH,1,100,32.157
1742899420.412595,363344.000,57195,1,TH,1,100,32.128
1742899420.546596,363478.000,57211,1,TH,1,100,32.135
1742899420.679598,363611.000,57243,1,TH,1,100,32.113
1742899420.812599,363744.000,57260,1,TH,1,100,32.113
1742899420.946600,363878.000,57277,1,TH,1,100,32.177
1742899421.079602,364011.000,57310,1,TH,1,100,32.177
1742899421.212603,364144.000,57327,1,TH,1,100,32.141
1742899421.346605,364278.000,57344,1,TH,1,100,32.141
1742899421.479606,364411.000,57361,1,TH,1,100,32.184
1742899421.612607,364544.000,57393,1,TH,1,100,32.184
1742899421.746609,364678.000,57409,1,TH,1,100,32.179
1742899421.879611,364811.000,57428,1,TH,1,100,32.179
1742899422.012612,364944.000,57460,1,TH,1,100,32.094
1742899422.145613,365077.000,57476,1,TH,1,100,32.094
1742899422.279615,365211.000,57494,1,TH,1,100,32.127
1742899422.412616,365344.000,57525,1,TH,1,100,32.135
1742899422.545618,365477.000,57543,1,TH,1,100,32.150
1742899422.679619,365611.000,57561,1,TH,1,100,32.150
1742899422.812620,365744.000,57592,1,TH,1,100,32.121
1742899422.945622,365877.000,57609,1,TH,1,100,32.121
1742899423.079623,366011.000,57626,1,TH,1,100,32.155
1742899423.212625,366144.000,57660,1,TH,1,100,32.155
1742899423.345626,366277.000,57678,1,TH,1,100,32.157
1742899423.479628,366411.000,57695,1,TH,1,100,32.165
1742899423.612629,366544.000,57712,1,TH,1,100,32.190
1742899423.745630,366677.000,57743,1,TH,1,100,32.190
1742899423.879632,366811.000,57762,1,TH,1,100,32.175
1742899424.012633,366944.000,57779,1,TH,1,100,32.175
1742899424.145635,367077.000,57801,1,TH,1,100,32.228
1742899424.279636,367211.000,57836,1,TH,1,100,32.228
1742899424.412637,367344.000,57852,1,TH,1,100,32.213
1742899424.545639,367477.000,57871,1,TH,1,100,32.213
1742899424.679640,367611.000,57903,1,TH,1,100,32.177
1742899424.812642,367744.000,57919,1,TH,1,100,32.184
1742899424.945643,367877.000,57937,1,TH,1,100,32.174
1742899425.079645,368011.000,57953,1,TH,1,100,32.174
1742899425.212646,368144.000,57987,1,TH,1,100,32.194
1742899425.345647,368277.000,58004,1,TH,1,100,32.194
1742899425.478649,368410.000,58020,1,TH,1,100,32.253
1742899425.612650,368544.000,58052,1,TH,1,100,32.253
1742899425.745652,368677.000,58069,1,TH,1,100,32.202
1742899425.879653,368811.000,58085,1,TH,1,100,32.202
1742899426.012655,368944.000,58119,1,TH,1,100,32.173
1742899426.145656,369077.000,58136,1,TH,1,100,32.173
1742899426.278657,369210.000,58153,1,TH,1,100,32.212
1742899426.412659,369344.000,58184,1,TH,1,100,32.219
1742899426.545660,369477.000,58203,1,TH,1,100,32.180
1742899426.678662,369610.000,58220,1,TH,1,100,32.180
1742899426.812663,369744.000,58251,1,TH,1,100,32.196
1742899426.945665,369877.000,58269,1,TH,1,100,32.196
1742899427.078666,370010.000,58285,1,TH,1,100,32.180
1742899427.212667,370144.000,58302,1,TH,1,100,32.180
1742899427.345669,370277.000,58336,1,TH,1,100,32.185
1742899427.478670,370410.000,58352,1,TH,1,100,32.185
1742899427.612672,370544.000,58370,1,TH,1,100,32.126
1742899427.745673,370677.000,58401,1,TH,1,100,32.133
1742899427.878675,370810.000,58417,1,TH,1,100,32.246
1742899428.012676,370944.000,58435,1,TH,1,100,32.246
1742899428.145677,371077.000,58468,1,TH,1,100,32.187
1742899428.278679,371210.000,58485,1,TH,1,100,32.187
1742899428.412680,371344.000,58504,1,TH,1,100,32.190
1742899428.545682,371477.000,58536,1,TH,1,100,32.190
1742899428.678683,371610.000,58554,1,TH,1,100,32.274
1742899428.811684,371743.000,58571,1,TH,1,100,32.274
1742899428.945686,371877.000,58588,1,TH,1,100,32.238
1742899429.078687,372010.000,58619,1,TH,1,100,32.245
1742899429.211689,372143.000,58642,1,TH,1,100,32.299
1742899429.345690,372277.000,58660,1,TH,1,100,32.299
1742899429.478692,372410.000,58677,1,TH,1,100,32.286
1742899429.611693,372543.000,58709,1,TH,1,100,32.286
1742899429.745694,372677.000,58725,1,TH,1,100,32.170
1742899429.878696,372810.000,58742,1,TH,1,100,32.170
1742899430.011697,372943.000,58776,1,TH,1,100,32.170
1742899430.145699,373077.000,58792,1,TH,1,100,32.170
1742899430.278700,373210.000,58810,1,TH,1,100,32.206
1742899430.411702,373343.000,58841,1,TH,1,100,32.206
1742899430.545703,373477.000,58860,1,TH,1,100,32.165
1742899430.678705,373610.000,58877,1,TH,1,100,32.172
1742899430.811706,373743.000,58893,1,TH,1,100,32.246
1742899430.945707,373877.000,58925,1,TH,1,100,32.246
1742899431.078709,374010.000,58942,1,TH,1,100,32.285
1742899431.211710,374143.000,58960,1,TH,1,100,32.285
1742899431.345711,374277.000,58992,1,TH,1,100,32.226
1742899431.478713,374410.000,59009,1,TH,1,100,32.226
1742899431.611714,374543.000,59026,1,TH,1,100,32.290
1742899431.745716,374677.000,59057,1,TH,1,100,32.290
1742899431.878717,374810.000,59076,1,TH,1,100,32.277
1742899432.011719,374943.000,59093,1,TH,1,100,32.277
1742899432.145720,375077.000,59124,1,TH,1,100,32.238
1742899432.278722,375210.000,59142,1,TH,1,100,32.246
1742899432.411723,375343.000,59158,1,TH,1,100,32.271
1742899432.544724,375476.000,59192,1,TH,1,100,32.271
1742899432.678726,375610.000,59209,1,TH,1,100,32.359
1742899432.811727,375743.000,59225,1,TH,1,100,32.359
1742899432.945729,375877.000,59243,1,TH,1,100,32.284
1742899433.078730,376010.000,59276,1,TH,1,100,32.291
1742899433.211731,376143.000,59292,1,TH,1,100,32.270
1742899433.344733,376276.000,59312,1,TH,1,100,32.270
1742899433.478734,376410.000,59345,1,TH,1,100,32.347
1742899433.611736,376543.000,59362,1,TH,1,100,32.347
1742899433.744737,376676.000,59383,1,TH,1,100,32.250
1742899433.878739,376810.000,59415,1,TH,1,100,32.250
1742899434.011740,376943.000,59431,1,TH,1,100,32.296
1742899434.144742,377076.000,59448,1,TH,1,100,32.296
1742899434.278243,377209.500,59488,2,TH,1,100,32.278
1742899434.411744,377343.000,59488,2,TH,1,100,32.278
1742899434.544746,377476.000,59520,1,TH,1,100,32.363
1742899434.678747,377610.000,59536,1,TH,1,100,32.363
1742899434.811749,377743.000,59555,1,TH,1,100,32.200
1742899434.944750,377876.000,59589,1,TH,1,100,32.208
1742899435.078751,378010.000,59605,1,TH,1,100,32.338
1742899435.211753,378143.000,59622,1,TH,1,100,32.338
1742899435.344754,378276.000,59654,1,TH,1,100,32.318
1742899435.477756,378409.000,59670,1,TH,1,100,32.318
1742899435.611757,378543.000,59690,1,TH,1,100,32.256
1742899435.744759,378676.000,59721,1,TH,1,100,32.256
1742899435.877760,378809.000,59737,1,TH,1,100,32.333
1742899436.011761,378943.000,59757,1,TH,1,100,32.341
1742899436.144763,379076.000,59790,1,TH,1,100,32.320
1742899436.277764,379209.000,59807,1,TH,1,100,32.320
1742899436.411766,379343.000,59824,1,TH,1,100,32.323
1742899436.544767,379476.000,59840,1,TH,1,100,32.323
1742899436.677768,379609.000,59872,1,TH,1,100,32.245
1742899436.811770,379743.000,59891,1,TH,1,100,32.245
1742899436.944771,379876.000,59910,1,TH,1,100,32.363
1742899437.077773,380009.000,59941,1,TH,1,100,32.363
1742899437.211774,380143.000,59958,1,TH,1,100,32.363
1742899437.344776,380276.000,59975,1,TH,1,100,32.363
1742899437.477777,380409.000,60008,1,TH,1,100,32.361
1742899437.611778,380543.000,60026,1,TH,1,100,32.368
1742899437.744780,380676.000,60042,1,TH,1,100,32.350
1742899437.877781,380809.000,60074,1,TH,1,100,32.350
1742899438.011783,380943.000,60093,1,TH,1,100,32.311
1742899438.144784,381076.000,60109,1,TH,1,100,32.311
1742899438.277786,381209.000,60143,1,TH,1,100,32.378
1742899438.411787,381343.000,60160,1,TH,1,100,32.378
1742899438.544788,381476.000,60180,1,TH,1,100,32.311
1742899438.677790,381609.000,60212,1,TH,1,100,32.311
1742899438.811791,381743.000,60229,1,TH,1,100,32.383
1742899438.944793,381876.000,60246,1,TH,1,100,32.383
1742899439.077794,382009.000,60263,1,TH,1,100,32.359
1742899439.210796,382142.000,60297,1,TH,1,100,32.359
1742899439.344797,382276.000,60313,1,TH,1,100,32.433
1742899439.477798,382409.000,60335,1,TH,1,100,32.433
1742899439.611800,382543.000,60352,1,TH,1,100,32.361
1742899439.744801,382676.000,60385,1,TH,1,100,32.369
1742899439.877803,382809.000,60402,1,TH,1,100,32.318
1742899440.010804,382942.000,60419,1,TH,1,100,32.318
1742899440.144806,383076.000,60450,1,TH,1,100,32.366
1742899440.277807,383209.000,60468,1,TH,1,100,32.366
1742899440.410808,383342.000,60486,1,TH,1,100,32.315
1742899440.544810,383476.000,60518,1,TH,1,100,32.315
1742899440.677811,383609.000,60535,1,TH,1,100,32.317
1742899440.810813,383742.000,60551,1,TH,1,100,32.317
1742899440.944814,383876.000,60569,1,TH,1,100,32.338
1742899441.077816,384009.000,60602,1,TH,1,100,32.338
1742899441.210817,384142.000,60618,1,TH,1,100,32.369
1742899441.344818,384276.000,60636,1,TH,1,100,32.369
1742899441.477820,384409.000,60667,1,TH,1,100,32.374
1742899441.610821,384542.000,60684,1,TH,1,100,32.381
1742899441.744823,384676.000,60705,1,TH,1,100,32.386
1742899441.877824,384809.000,60737,1,TH,1,100,32.386
1742899442.010825,384942.000,60753,1,TH,1,100,32.355
1742899442.143827,385075.000,60770,1,TH,1,100,32.355
1742899442.277828,385209.000,60804,1,TH,1,100,32.393
1742899442.410830,385342.000,60820,1,TH,1,100,32.393
1742899442.543831,385475.000,60837,1,TH,1,100,32.306
1742899442.677833,385609.000,60869,1,TH,1,100,32.306
1742899442.810834,385742.000,60887,1,TH,1,100,32.342
1742899442.943835,385875.000,60905,1,TH,1,100,32.342
1742899443.077837,386009.000,60921,1,TH,1,100,32.419
1742899443.210838,386142.000,60953,1,TH,1,100,32.426
1742899443.343840,386275.000,60972,1,TH,1,100,32.418
1742899443.477841,386409.000,60990,1,TH,1,100,32.418
1742899443.610843,386542.000,61022,1,TH,1,100,32.396
1742899443.743844,386675.000,61039,1,TH,1,100,32.396
1742899443.877846,386809.000,61055,1,TH,1,100,32.279
1742899444.010847,386942.000,61087,1,TH,1,100,32.279
1742899444.143848,387075.000,61106,1,TH,1,100,32.387
1742899444.277850,387209.000,61123,1,TH,1,100,32.387
1742899444.410851,387342.000,61154,1,TH,1,100,32.331
1742899444.543853,387475.000,61177,1,TH,1,100,32.331
1742899444.677854,387609.000,61193,1,TH,1,100,32.323
1742899444.810855,387742.000,61214,1,TH,1,100,32.330
1742899444.943857,387875.000,61231,1,TH,1,100,32.443
1742899445.077858,388009.000,61264,1,TH,1,100,32.443
1742899445.210860,388142.000,61281,1,TH,1,100,32.392
1742899445.343861,388275.000,61298,1,TH,1,100,32.392
1742899445.476862,388408.000,61329,1,TH,1,100,32.422
1742899445.610864,388542.000,61349,1,TH,1,100,32.422
1742899445.743865,388675.000,61365,1,TH,1,100,32.384
1742899445.876867,388808.000,61397,1,TH,1,100,32.384
1742899446.010868,388942.000,61414,1,TH,1,100,32.320
1742899446.143870,389075.000,61432,1,TH,1,100,32.320
1742899446.276871,389208.000,61464,1,TH,1,100,32.363
1742899446.410872,389342.000,61481,1,TH,1,100,32.363
1742899446.543874,389475.000,61497,1,TH,1,100,32.378
1742899446.676875,389608.000,61531,1,TH,1,100,32.386
1742899446.810877,389742.000,61548,1,TH,1,100,32.406
1742899446.943878,389875.000,61565,1,TH,1,100,32.406
1742899447.076880,390008.000,61582,1,TH,1,100,32.413
1742899447.210881,390142.000,61616,1,TH,1,100,32.413
1742899447.343883,390275.000,61632,1,TH,1,100,32.382
1742899447.476884,390408.000,61651,1,TH,1,100,32.382
1742899447.610885,390542.000,61683,1,TH,1,100,32.339
1742899447.743887,390675.000,61699,1,TH,1,100,32.339
1742899447.876888,390808.000,61716,1,TH,1,100,32.360
1742899448.010890,390942.000,61750,1,TH,1,100,32.360
1742899448.143891,391075.000,61766,1,TH,1,100,32.547
1742899448.276892,391208.000,61786,1,TH,1,100,32.547
1742899448.409894,391341.000,61819,1,TH,1,100,32.439
1742899448.543895,391475.000,61836,1,TH,1,100,32.446
1742899448.676897,391608.000,61853,1,TH,1,100,32.364
1742899448.809898,391741.000,61871,1,TH,1,100,32.364
1742899448.943900,391875.000,61903,1,TH,1,100,32.387
1742899449.076901,392008.000,61920,1,TH,1,100,32.387
1742899449.209903,392141.000,61936,1,TH,1,100,32.428
1742899449.343904,392275.000,61970,1,TH,1,100,32.428
1742899449.476905,392408.000,61987,1,TH,1,100,32.479
1742899449.609907,392541.000,62004,1,TH,1,100,32.479
1742899449.743908,392675.000,62026,1,TH,1,100,32.332
1742899449.876909,392808.000,62042,1,TH,1,100,32.332
1742899450.009911,392941.000,62076,1,TH,1,100,32.487
1742899450.143912,393075.000,62093,1,TH,1,100,32.494
1742899450.276914,393208.000,62110,1,TH,1,100,32.464
1742899450.409915,393341.000,62141,1,TH,1,100,32.464
1742899450.543917,393475.000,62158,1,TH,1,100,32.427
1742899450.676918,393608.000,62177,1,TH,1,100,32.427
1742899450.809920,393741.000,62208,1,TH,1,100,32.437
1742899450.943921,393875.000,62226,1,TH,1,100,32.437
1742899451.076922,394008.000,62242,1,TH,1,100,32.489
1742899451.209924,394141.000,62274,1,TH,1,100,32.489
1742899451.343925,394275.000,62293,1,TH,1,100,32.406
1742899451.476927,394408.000,62309,1,TH,1,100,32.406
1742899451.609928,394541.000,62327,1,TH,1,100,32.424
1742899451.743929,394675.000,62358,1,TH,1,100,32.424
1742899451.876931,394808.000,62376,1,TH,1,100,32.398
1742899452.009932,394941.000,62394,1,TH,1,100,32.405
1742899452.143934,395075.000,62425,1,TH,1,100,32.447
1742899452.276935,395208.000,62442,1,TH,1,100,32.447
1742899452.409937,395341.000,62459,1,TH,1,100,32.465
1742899452.542938,395474.000,62493,1,TH,1,100,32.465
1742899452.676939,395608.000,62509,1,TH,1,100,32.361
1742899452.809941,395741.000,62526,1,TH,1,100,32.361
1742899452.942942,395874.000,62543,1,TH,1,100,32.303
1742899453.076944,396008.000,62574,1,TH,1,100,32.303
1742899453.209945,396141.000,62591,1,TH,1,100,32.441
1742899453.342947,396274.000,62612,1,TH,1,100,32.441
1742899453.476948,396408.000,62643,1,TH,1,100,32.500
1742899453.609949,396541.000,62661,1,TH,1,100,32.507
1742899453.742951,396674.000,62677,1,TH,1,100,32.422
1742899453.876952,396808.000,62711,1,TH,1,100,32.422
1742899454.009954,396941.000,62728,1,TH,1,100,32.420
1742899454.142955,397074.000,62744,1,TH,1,100,32.420
1742899454.276957,397208.000,62776,1,TH,1,100,32.441
1742899454.409958,397341.000,62793,1,TH,1,100,32.441
1742899454.542959,397474.000,62813,1,TH,1,100,32.617
1742899454.676461,397607.500,62852,2,TH,1,100,32.617
1742899454.809962,397741.000,62852,2,TH,1,100,32.484
1742899454.942964,397874.000,62869,1,TH,1,100,32.491
1742899455.076965,398008.000,62888,1,TH,1,100,32.522
1742899455.209966,398141.000,62920,1,TH,1,100,32.522
1742899455.342968,398274.000,62936,1,TH,1,100,32.419
1742899455.475969,398407.000,62953,1,TH,1,100,32.419
1742899455.609971,398541.000,62985,1,TH,1,100,32.424
1742899455.742972,398674.000,63003,1,TH,1,100,32.424
1742899455.875974,398807.000,63020,1,TH,1,100,32.514
1742899456.009975,398941.000,63052,1,TH,1,100,32.514
1742899456.142977,399074.000,63068,1,TH,1,100,32.416
1742899456.275978,399207.000,63086,1,TH,1,100,32.416
1742899456.409979,399341.000,63119,1,TH,1,100,32.486
1742899456.542981,399474.000,63135,1,TH,1,100,32.486
1742899456.675982,399607.000,63153,1,TH,1,100,32.545
1742899456.809984,399741.000,63169,1,TH,1,100,32.545
1742899456.942985,399874.000,63201,1,TH,1,100,32.447
1742899457.075986,400007.000,63220,1,TH,1,100,32.454
1742899457.209988,400141.000,63236,1,TH,1,100,32.464
1742899457.342989,400274.000,63268,1,TH,1,100,32.464
1742899457.475991,400407.000,63285,1,TH,1,100,32.513
1742899457.609992,400541.000,63302,1,TH,1,100,32.513
1742899457.742994,400674.000,63335,1,TH,1,100,32.451
1742899457.875995,400807.000,63352,1,TH,1,100,32.451
1742899458.009996,400941.000,63371,1,TH,1,100,32.470
1742899458.142998,401074.000,63402,1,TH,1,100,32.470
1742899458.275999,401207.000,63422,1,TH,1,100,32.500
1742899458.410001,401341.000,63440,1,TH,1,100,32.500
1742899458.543002,401474.000,63472,1,TH,1,100,32.518
1742899458.676003,401607.000,63489,1,TH,1,100,32.518
1742899458.809005,401740.000,63505,1,TH,1,100,32.546
1742899458.943007,401874.000,63523,1,TH,1,100,32.546
1742899459.076008,402007.000,63556,1,TH,1,100,32.551
1742899459.209009,402140.000,63572,1,TH,1,100,32.558
1742899459.343011,402274.000,63590,1,TH,1,100,32.571
1742899459.476012,402407.000,63623,1,TH,1,100,32.571
1742899459.609014,402540.000,63640,1,TH,1,100,32.543
1742899459.743015,402674.000,63657,1,TH,1,100,32.543
1742899459.876016,402807.000,63696,1,TH,1,100,32.479
1742899460.009018,402940.000,63711,1,TH,1,100,32.479
1742899460.143019,403074.000,63730,1,TH,1,100,32.540
1742899460.276021,403207.000,63747,1,TH,1,100,32.540
1742899460.409022,403340.000,63778,1,TH,1,100,32.538
1742899460.543024,403474.000,63798,1,TH,1,100,32.538
1742899460.676025,403607.000,63814,1,TH,1,100,32.486
1742899460.809026,403740.000,63831,1,TH,1,100,32.486
1742899460.943028,403874.000,63865,1,TH,1,100,32.574
1742899461.076029,404007.000,63881,1,TH,1,100,32.581
1742899461.209031,404140.000,63898,1,TH,1,100,32.570
1742899461.343032,404274.000,63930,1,TH,1,100,32.570
1742899461.476033,404407.000,63948,1,TH,1,100,32.529
1742899461.609035,404540.000,63966,1,TH,1,100,32.529
1742899461.743036,404674.000,63997,1,TH,1,100,32.539
1742899461.876038,404807.000,64013,1,TH,1,100,32.539
1742899462.009039,404940.000,64031,1,TH,1,100,32.508
1742899462.142040,405073.000,64064,1,TH,1,100,32.508
1742899462.276042,405207.000,64081,1,TH,1,100,32.549
1742899462.409044,405340.000,64098,1,TH,1,100,32.549
1742899462.542045,405473.000,64130,1,TH,1,100,32.482
1742899462.676046,405607.000,64146,1,TH,1,100,32.490
1742899462.809048,405740.000,64165,1,TH,1,100,32.610
1742899462.943049,405874.000,64182,1,TH,1,100,32.610
1742899463.076051,406007.000,64213,1,TH,1,100,32.605
1742899463.209052,406140.000,64230,1,TH,1,100,32.605
1742899463.342053,406273.000,64250,1,TH,1,100,32.613
1742899463.476055,406407.000,64285,1,TH,1,100,32.613
1742899463.609056,406540.000,64303,1,TH,1,100,32.579
1742899463.742058,406673.000,64319,1,TH,1,100,32.579
1742899463.876059,406807.000,64351,1,TH,1,100,32.523
1742899464.009061,406940.000,64368,1,TH,1,100,32.530
1742899464.142062,407073.000,64386,1,TH,1,100,32.511
1742899464.276063,407207.000,64418,1,TH,1,100,32.511
1742899464.409065,407340.000,64437,1,TH,1,100,32.552
1742899464.542066,407473.000,64453,1,TH,1,100,32.552
1742899464.676068,407607.000,64471,1,TH,1,100,32.599
1742899464.809069,407740.000,64504,1,TH,1,100,32.599
1742899464.942070,407873.000,64521,1,TH,1,100,32.575
1742899465.075072,408006.000,64543,1,TH,1,100,32.575
1742899465.209073,408140.000,64559,1,TH,1,100,32.626
1742899465.342075,408273.000,64593,1,TH,1,100,32.626
1742899465.476076,408407.000,64610,1,TH,1,100,32.644
1742899465.609078,408540.000,64627,1,TH,1,100,32.651
1742899465.742079,408673.000,64658,1,TH,1,100,32.587
1742899465.875080,408806.000,64675,1,TH,1,100,32.587
