LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1742899390.710027,333641.750,52333,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899390.760278,333692.000,52333,4,EM,1,100,PS
1742899390.810529,333742.250,52364,4,EM,1,100,RS
1742899390.860779,333792.500,52364,4,EM,1,100,RB
1742899390.911030,333842.750,52364,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899390.961280,333893.000,52364,4,EM,1,100,PS
1742899391.011531,333943.250,52398,4,EM,1,100,RS
1742899391.061781,333993.500,52398,4,EM,1,100,RB
1742899391.112032,334043.750,52398,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899391.162282,334094.000,52398,4,EM,1,100,PS
1742899391.212533,334144.250,52432,4,EM,1,100,RS
1742899391.262783,334194.500,52432,4,EM,1,100,RB
1742899391.313034,334244.750,52432,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899391.363284,334295.000,52432,4,EM,1,100,PS
1742899391.413535,334345.250,52465,4,EM,1,100,RS
1742899391.463785,334395.500,52465,4,EM,1,100,RB
1742899391.514036,334445.750,52465,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899391.564286,334496.000,52465,4,EM,1,100,PS
1742899391.614537,334546.250,52497,4,EM,1,100,RS
1742899391.664788,334596.500,52497,4,EM,1,100,RB
1742899391.715038,334646.750,52497,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899391.765289,334697.000,52497,4,EM,1,100,PS
1742899391.815539,334747.250,52532,4,EM,1,100,RS
1742899391.865790,334797.500,52532,4,EM,1,100,RB
1742899391.916040,334847.750,52532,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899391.966291,334898.000,52532,4,EM,1,100,PS
1742899392.017291,334949.000,52564,4,EM,1,100,RS
1742899392.068292,335000.000,52564,4,EM,1,100,RB
1742899392.119292,335051.000,52564,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899392.170293,335102.000,52564,4,EM,1,100,PS
1742899392.220294,335152.000,52598,4,EM,1,100,RS
1742899392.270294,335202.000,52598,4,EM,1,100,RB
1742899392.320295,335252.000,52598,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899392.370295,335302.000,52598,4,EM,1,100,PS
1742899392.420546,335352.250,52629,4,EM,1,100,RS
1742899392.470796,335402.500,52629,4,EM,1,100,RB
1742899392.521047,335452.750,52629,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899392.571297,335503.000,52629,4,EM,1,100,PS
1742899392.621548,335553.250,52665,4,EM,1,100,RS
1742899392.671798,335603.500,52665,4,EM,1,100,RB
1742899392.722049,335653.750,52665,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899392.772300,335704.000,52665,4,EM,1,100,PS
1742899392.822550,335754.250,52696,4,EM,1,100,RS
1742899392.872801,335804.500,52696,4,EM,1,100,RB
1742899392.923051,335854.750,52696,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899392.973302,335905.000,52696,4,EM,1,100,PS
1742899393.023552,335955.250,52730,4,EM,1,100,RS
1742899393.073803,336005.500,52730,4,EM,1,100,RB
1742899393.124053,336055.750,52730,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899393.174304,336106.000,52730,4,EM,1,100,PS
1742899393.245054,336176.750,52769,4,EM,1,100,RS
1742899393.315805,336247.500,52769,4,EM,1,100,RB
1742899393.386556,336318.250,52769,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899393.457307,336389.000,52769,4,EM,1,100,PS
1742899393.507557,336439.250,52804,4,EM,1,100,RS
1742899393.557808,336489.500,52804,4,EM,1,100,RB
1742899393.608058,336539.750,52804,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899393.658309,336590.000,52804,4,EM,1,100,PS
1742899393.708560,336640.250,52838,4,EM,1,100,RS
1742899393.758810,336690.500,52838,4,EM,1,100,RB
1742899393.809061,336740.750,52838,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899393.859311,336791.000,52838,4,EM,1,100,PS
1742899393.910062,336841.750,52870,4,EM,1,100,RS
1742899393.960812,336892.500,52870,4,EM,1,100,RB
1742899394.011563,336943.250,52870,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899394.062313,336994.000,52870,4,EM,1,100,PS
1742899394.112314,337044.000,52903,4,EM,1,100,RS
1742899394.162314,337094.000,52903,4,EM,1,100,RB
1742899394.212315,337144.000,52903,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899394.262315,337194.000,52903,4,EM,1,100,PS
1742899394.312566,337244.250,52937,4,EM,1,100,RS
1742899394.362816,337294.500,52937,4,EM,1,100,RB
1742899394.413067,337344.750,52937,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899394.463317,337395.000,52937,4,EM,1,100,PS
1742899394.513568,337445.250,52970,4,EM,1,100,RS
1742899394.563819,337495.500,52970,4,EM,1,100,RB
1742899394.614069,337545.750,52970,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899394.664320,337596.000,52970,4,EM,1,100,PS
1742899394.714570,337646.250,53002,4,EM,1,100,RS
1742899394.764821,337696.500,53002,4,EM,1,100,RB
1742899394.815071,337746.750,53002,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899394.865322,337797.000,53002,4,EM,1,100,PS
1742899394.915822,337847.500,53038,4,EM,1,100,RS
1742899394.966323,337898.000,53038,4,EM,1,100,RB
1742899395.016824,337948.500,53038,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899395.067324,337999.000,53038,4,EM,1,100,PS
1742899395.117574,338049.250,53069,4,EM,1,100,RS
1742899395.167825,338099.500,53069,4,EM,1,100,RB
1742899395.218076,338149.750,53069,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899395.268326,338200.000,53069,4,EM,1,100,PS
1742899395.318577,338250.250,53103,4,EM,1,100,RS
1742899395.368827,338300.500,53103,4,EM,1,100,RB
1742899395.419078,338350.750,53103,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899395.469328,338401.000,53103,4,EM,1,100,PS
1742899395.519579,338451.250,53134,4,EM,1,100,RS
1742899395.569829,338501.500,53134,4,EM,1,100,RB
1742899395.620080,338551.750,53134,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899395.670330,338602.000,53134,4,EM,1,100,PS
1742899395.721581,338653.250,53170,4,EM,1,100,RS
1742899395.772831,338704.500,53170,4,EM,1,100,RB
1742899395.824082,338755.750,53170,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899395.875333,338807.000,53170,4,EM,1,100,PS
1742899395.925583,338857.250,53202,4,EM,1,100,RS
1742899395.975834,338907.500,53202,4,EM,1,100,RB
1742899396.026084,338957.750,53202,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899396.076335,339008.000,53202,4,EM,1,100,PS
1742899396.126585,339058.250,53235,4,EM,1,100,RS
1742899396.176836,339108.500,53235,4,EM,1,100,RB
1742899396.227086,339158.750,53235,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899396.277337,339209.000,53235,4,EM,1,100,PS
1742899396.327587,339259.250,53270,4,EM,1,100,RS
1742899396.377838,339309.500,53270,4,EM,1,100,RB
1742899396.428088,339359.750,53270,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899396.478339,339410.000,53270,4,EM,1,100,PS
1742899396.529840,339461.500,53302,4,EM,1,100,RS
1742899396.581340,339513.000,53302,4,EM,1,100,RB
1742899396.632841,339564.500,53302,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899396.684341,339616.000,53302,4,EM,1,100,PS
1742899396.734342,339666.000,53336,4,EM,1,100,RS
1742899396.784342,339716.000,53336,4,EM,1,100,RB
1742899396.834343,339766.000,53336,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899396.884343,339816.000,53336,4,EM,1,100,PS
1742899396.934594,339866.250,53368,4,EM,1,100,RS
1742899396.984844,339916.500,53368,4,EM,1,100,RB
1742899397.035095,339966.750,53368,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899397.085346,340017.000,53368,4,EM,1,100,PS
1742899397.136346,340068.000,53403,4,EM,1,100,RS
1742899397.187347,340119.000,53403,4,EM,1,100,RB
1742899397.238347,340170.000,53403,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899397.289348,340221.000,53403,4,EM,1,100,PS
1742899397.339598,340271.250,53435,4,EM,1,100,RS
1742899397.389849,340321.500,53435,4,EM,1,100,RB
1742899397.440099,340371.750,53435,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899397.490350,340422.000,53435,4,EM,1,100,PS
1742899397.540600,340472.250,53469,4,EM,1,100,RS
1742899397.590851,340522.500,53469,4,EM,1,100,RB
1742899397.641101,340572.750,53469,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899397.691352,340623.000,53469,4,EM,1,100,PS
1742899397.741602,340673.250,53502,4,EM,1,100,RS
1742899397.791853,340723.500,53502,4,EM,1,100,RB
1742899397.842104,340773.750,53502,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899397.892354,340824.000,53502,4,EM,1,100,PS
1742899397.942605,340874.250,53536,4,EM,1,100,RS
1742899397.992855,340924.500,53536,4,EM,1,100,RB
1742899398.043106,340974.750,53536,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899398.093356,341025.000,53536,4,EM,1,100,PS
1742899398.143607,341075.250,53567,4,EM,1,100,RS
1742899398.193857,341125.500,53567,4,EM,1,100,RB
1742899398.244108,341175.750,53567,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899398.294358,341226.000,53567,4,EM,1,100,PS
1742899398.363109,341294.750,53606,4,EM,1,100,RS
1742899398.431860,341363.500,53606,4,EM,1,100,RB
1742899398.500611,341432.250,53606,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899398.569361,341501.000,53606,4,EM,1,100,PS
1742899398.619612,341551.250,53642,4,EM,1,100,RS
1742899398.669863,341601.500,53642,4,EM,1,100,RB
1742899398.720113,341651.750,53642,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899398.770364,341702.000,53642,4,EM,1,100,PS
1742899398.820614,341752.250,53673,4,EM,1,100,RS
1742899398.870865,341802.500,53673,4,EM,1,100,RB
1742899398.921115,341852.750,53673,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899398.971366,341903.000,53673,4,EM,1,100,PS
1742899399.021616,341953.250,53707,4,EM,1,100,RS
1742899399.071867,342003.500,53707,4,EM,1,100,RB
1742899399.122117,342053.750,53707,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899399.172368,342104.000,53707,4,EM,1,100,PS
1742899399.222618,342154.250,53741,4,EM,1,100,RS
1742899399.272869,342204.500,53741,4,EM,1,100,RB
1742899399.323119,342254.750,53741,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899399.373370,342305.000,53741,4,EM,1,100,PS
1742899399.423620,342355.250,53774,4,EM,1,100,RS
1742899399.473871,342405.500,53774,4,EM,1,100,RB
1742899399.524122,342455.750,53774,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899399.574372,342506.000,53774,4,EM,1,100,PS
1742899399.624623,342556.250,53806,4,EM,1,100,RS
1742899399.674873,342606.500,53806,4,EM,1,100,RB
1742899399.725124,342656.750,53806,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899399.775374,342707.000,53806,4,EM,1,100,PS
1742899399.827125,342758.750,53839,4,EM,1,100,RS
1742899399.878875,342810.500,53839,4,EM,1,100,RB
1742899399.930626,342862.250,53839,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899399.982377,342914.000,53839,4,EM,1,100,PS
1742899400.032377,342964.000,53874,4,EM,1,100,RS
1742899400.082377,343014.000,53874,4,EM,1,100,RB
1742899400.132378,343064.000,53874,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899400.182379,343114.000,53874,4,EM,1,100,PS
1742899400.235629,343167.250,53910,4,EM,1,100,RS
1742899400.288880,343220.500,53910,4,EM,1,100,RB
1742899400.342130,343273.750,53910,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899400.395381,343327.000,53910,4,EM,1,100,PS
1742899400.445381,343377.000,53941,4,EM,1,100,RS
1742899400.495382,343427.000,53941,4,EM,1,100,RB
1742899400.545382,343477.000,53941,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899400.595383,343527.000,53941,4,EM,1,100,PS
1742899400.645633,343577.250,53977,4,EM,1,100,RS
1742899400.695884,343627.500,53977,4,EM,1,100,RB
1742899400.746135,343677.750,53977,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899400.796385,343728.000,53977,4,EM,1,100,PS
1742899400.847386,343779.000,54009,4,EM,1,100,RS
1742899400.898386,343830.000,54009,4,EM,1,100,RB
1742899400.949387,343881.000,54009,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899401.000387,343932.000,54009,4,EM,1,100,PS
1742899401.054638,343986.250,54045,4,EM,1,100,RS
1742899401.108889,344040.500,54045,4,EM,1,100,RB
1742899401.163139,344094.750,54045,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899401.217390,344149.000,54045,4,EM,1,100,PS
1742899401.267640,344199.250,54079,4,EM,1,100,RS
1742899401.317891,344249.500,54079,4,EM,1,100,RB
1742899401.368141,344299.750,54079,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899401.418392,344350.000,54079,4,EM,1,100,PS
1742899401.469142,344400.750,54112,4,EM,1,100,RS
1742899401.519893,344451.500,54112,4,EM,1,100,RB
1742899401.570643,344502.250,54112,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899401.621394,344553.000,54112,4,EM,1,100,PS
1742899401.671644,344603.250,54144,4,EM,1,100,RS
1742899401.721895,344653.500,54144,4,EM,1,100,RB
1742899401.772146,344703.750,54144,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899401.822396,344754.000,54144,4,EM,1,100,PS
1742899401.872647,344804.250,54177,4,EM,1,100,RS
1742899401.922897,344854.500,54177,4,EM,1,100,RB
1742899401.973148,344904.750,54177,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899402.023398,344955.000,54177,4,EM,1,100,PS
1742899402.073649,345005.250,54212,4,EM,1,100,RS
1742899402.123899,345055.500,54212,4,EM,1,100,RB
1742899402.174150,345105.750,54212,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899402.224401,345156.000,54212,4,EM,1,100,PS
1742899402.274651,345206.250,54245,4,EM,1,100,RS
1742899402.324902,345256.500,54245,4,EM,1,100,RB
1742899402.375152,345306.750,54245,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899402.425403,345357.000,54245,4,EM,1,100,PS
1742899402.475653,345407.250,54277,4,EM,1,100,RS
1742899402.525904,345457.500,54277,4,EM,1,100,RB
1742899402.576154,345507.750,54277,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899402.626405,345558.000,54277,4,EM,1,100,PS
1742899402.676655,345608.250,54312,4,EM,1,100,RS
1742899402.726906,345658.500,54312,4,EM,1,100,RB
1742899402.777156,345708.750,54312,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899402.827407,345759.000,54312,4,EM,1,100,PS
1742899402.877657,345809.250,54346,4,EM,1,100,RS
1742899402.927908,345859.500,54346,4,EM,1,100,RB
1742899402.978158,345909.750,54346,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899403.028409,345960.000,54346,4,EM,1,100,PS
1742899403.078660,346010.250,54377,4,EM,1,100,RS
1742899403.128910,346060.500,54377,4,EM,1,100,RB
1742899403.179161,346110.750,54377,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899403.229411,346161.000,54377,4,EM,1,100,PS
1742899403.279662,346211.250,54413,4,EM,1,100,RS
1742899403.329912,346261.500,54413,4,EM,1,100,RB
1742899403.380163,346311.750,54413,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899403.430413,346362.000,54413,4,EM,1,100,PS
1742899403.496414,346428.000,54453,4,EM,1,100,RS
1742899403.562415,346494.000,54453,4,EM,1,100,RB
1742899403.628415,346560.000,54453,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899403.694416,346626.000,54453,4,EM,1,100,PS
1742899403.744667,346676.250,54487,4,EM,1,100,RS
1742899403.794917,346726.500,54487,4,EM,1,100,RB
1742899403.845168,346776.750,54487,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899403.895418,346827.000,54487,4,EM,1,100,PS
1742899403.945669,346877.250,54520,4,EM,1,100,RS
1742899403.995919,346927.500,54520,4,EM,1,100,RB
1742899404.046170,346977.750,54520,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899404.096421,347028.000,54520,4,EM,1,100,PS
1742899404.146671,347078.250,54554,4,EM,1,100,RS
1742899404.196922,347128.500,54554,4,EM,1,100,RB
1742899404.247172,347178.750,54554,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899404.297423,347229.000,54554,4,EM,1,100,PS
1742899404.348423,347280.000,54588,4,EM,1,100,RS
1742899404.399424,347331.000,54588,4,EM,1,100,RB
1742899404.450424,347382.000,54588,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899404.501425,347433.000,54588,4,EM,1,100,PS
1742899404.551425,347483.000,54620,4,EM,1,100,RS
1742899404.601426,347533.000,54620,4,EM,1,100,RB
1742899404.651426,347583.000,54620,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899404.701427,347633.000,54620,4,EM,1,100,PS
1742899404.751678,347683.250,54655,4,EM,1,100,RS
1742899404.801928,347733.500,54655,4,EM,1,100,RB
1742899404.852179,347783.750,54655,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899404.902429,347834.000,54655,4,EM,1,100,PS
1742899404.952680,347884.250,54687,4,EM,1,100,RS
1742899405.002930,347934.500,54687,4,EM,1,100,RB
1742899405.053181,347984.750,54687,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899405.103431,348035.000,54687,4,EM,1,100,PS
1742899405.153682,348085.250,54720,4,EM,1,100,RS
1742899405.203932,348135.500,54720,4,EM,1,100,RB
1742899405.254183,348185.750,54720,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899405.304433,348236.000,54720,4,EM,1,100,PS
1742899405.354684,348286.250,54752,4,EM,1,100,RS
1742899405.404934,348336.500,54752,4,EM,1,100,RB
1742899405.455185,348386.750,54752,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899405.505435,348437.000,54752,4,EM,1,100,PS
1742899405.555686,348487.250,54788,4,EM,1,100,RS
1742899405.605937,348537.500,54788,4,EM,1,100,RB
1742899405.656187,348587.750,54788,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899405.706438,348638.000,54788,4,EM,1,100,PS
1742899405.757188,348688.750,54819,4,EM,1,100,RS
1742899405.807939,348739.500,54819,4,EM,1,100,RB
1742899405.858689,348790.250,54819,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899405.909440,348841.000,54819,4,EM,1,100,PS
1742899405.959440,348891.000,54853,4,EM,1,100,RS
1742899406.009441,348941.000,54853,4,EM,1,100,RB
1742899406.059441,348991.000,54853,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899406.109442,349041.000,54853,4,EM,1,100,PS
1742899406.159693,349091.250,54886,4,EM,1,100,RS
1742899406.209943,349141.500,54886,4,EM,1,100,RB
1742899406.260194,349191.750,54886,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899406.310444,349242.000,54886,4,EM,1,100,PS
1742899406.361445,349293.000,54920,4,EM,1,100,RS
1742899406.412445,349344.000,54920,4,EM,1,100,RB
1742899406.463446,349395.000,54920,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899406.514446,349446.000,54920,4,EM,1,100,PS
1742899406.564447,349496.000,54952,4,EM,1,100,RS
1742899406.614447,349546.000,54952,4,EM,1,100,RB
1742899406.664448,349596.000,54952,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899406.714448,349646.000,54952,4,EM,1,100,PS
1742899406.764699,349696.250,54985,4,EM,1,100,RS
1742899406.814950,349746.500,54985,4,EM,1,100,RB
1742899406.865200,349796.750,54985,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899406.915451,349847.000,54985,4,EM,1,100,PS
1742899406.965701,349897.250,55019,4,EM,1,100,RS
1742899407.015952,349947.500,55019,4,EM,1,100,RB
1742899407.066202,349997.750,55019,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899407.116453,350048.000,55019,4,EM,1,100,PS
1742899407.166703,350098.250,55052,4,EM,1,100,RS
1742899407.216954,350148.500,55052,4,EM,1,100,RB
1742899407.267204,350198.750,55052,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899407.317455,350249.000,55052,4,EM,1,100,PS
1742899407.367955,350299.500,55084,4,EM,1,100,RS
1742899407.418456,350350.000,55084,4,EM,1,100,RB
1742899407.468956,350400.500,55084,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899407.519457,350451.000,55084,4,EM,1,100,PS
1742899407.569708,350501.250,55120,4,EM,1,100,RS
1742899407.619958,350551.500,55120,4,EM,1,100,RB
1742899407.670209,350601.750,55120,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899407.720459,350652.000,55120,4,EM,1,100,PS
1742899407.770710,350702.250,55151,4,EM,1,100,RS
1742899407.820960,350752.500,55151,4,EM,1,100,RB
1742899407.871211,350802.750,55151,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899407.921461,350853.000,55151,4,EM,1,100,PS
1742899407.971712,350903.250,55185,4,EM,1,100,RS
1742899408.021962,350953.500,55185,4,EM,1,100,RB
1742899408.072213,351003.750,55185,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899408.122463,351054.000,55185,4,EM,1,100,PS
1742899408.172714,351104.250,55218,4,EM,1,100,RS
1742899408.222965,351154.500,55218,4,EM,1,100,RB
1742899408.273215,351204.750,55218,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899408.323466,351255.000,55218,4,EM,1,100,PS
1742899408.373716,351305.250,55254,4,EM,1,100,RS
1742899408.423967,351355.500,55254,4,EM,1,100,RB
1742899408.474217,351405.750,55254,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899408.524468,351456.000,55254,4,EM,1,100,PS
1742899408.595469,351527.000,55292,4,EM,1,100,RS
1742899408.666469,351598.000,55292,4,EM,1,100,RB
1742899408.737470,351669.000,55292,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899408.808471,351740.000,55292,4,EM,1,100,PS
1742899408.858721,351790.250,55323,4,EM,1,100,RS
1742899408.908972,351840.500,55323,4,EM,1,100,RB
1742899408.959222,351890.750,55323,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899409.009473,351941.000,55323,4,EM,1,100,PS
1742899409.059723,351991.250,55359,4,EM,1,100,RS
1742899409.109974,352041.500,55359,4,EM,1,100,RB
1742899409.160224,352091.750,55359,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899409.210475,352142.000,55359,4,EM,1,100,PS
1742899409.260725,352192.250,55391,4,EM,1,100,RS
1742899409.310976,352242.500,55391,4,EM,1,100,RB
1742899409.361227,352292.750,55391,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899409.411477,352343.000,55391,4,EM,1,100,PS
1742899409.462478,352394.000,55424,4,EM,1,100,RS
1742899409.513478,352445.000,55424,4,EM,1,100,RB
1742899409.564479,352496.000,55424,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899409.615479,352547.000,55424,4,EM,1,100,PS
1742899409.665730,352597.250,55456,4,EM,1,100,RS
1742899409.715981,352647.500,55456,4,EM,1,100,RB
1742899409.766231,352697.750,55456,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899409.816482,352748.000,55456,4,EM,1,100,PS
1742899409.866732,352798.250,55491,4,EM,1,100,RS
1742899409.916983,352848.500,55491,4,EM,1,100,RB
1742899409.967233,352898.750,55491,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899410.017484,352949.000,55491,4,EM,1,100,PS
1742899410.068234,352999.750,55523,4,EM,1,100,RS
1742899410.118985,353050.500,55523,4,EM,1,100,RB
1742899410.169735,353101.250,55523,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899410.220486,353152.000,55523,4,EM,1,100,PS
1742899410.270736,353202.250,55557,4,EM,1,100,RS
1742899410.320987,353252.500,55557,4,EM,1,100,RB
1742899410.371238,353302.750,55557,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899410.421488,353353.000,55557,4,EM,1,100,PS
1742899410.471739,353403.250,55591,4,EM,1,100,RS
1742899410.521989,353453.500,55591,4,EM,1,100,RB
1742899410.572240,353503.750,55591,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899410.622490,353554.000,55591,4,EM,1,100,PS
1742899410.672741,353604.250,55624,4,EM,1,100,RS
1742899410.722991,353654.500,55624,4,EM,1,100,RB
1742899410.773242,353704.750,55624,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899410.823492,353755.000,55624,4,EM,1,100,PS
1742899410.874243,353805.750,55658,4,EM,1,100,RS
1742899410.924993,353856.500,55658,4,EM,1,100,RB
1742899410.975744,353907.250,55658,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899411.026495,353958.000,55658,4,EM,1,100,PS
1742899411.076745,354008.250,55689,4,EM,1,100,RS
1742899411.126996,354058.500,55689,4,EM,1,100,RB
1742899411.177246,354108.750,55689,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899411.227497,354159.000,55689,4,EM,1,100,PS
1742899411.277747,354209.250,55725,4,EM,1,100,RS
1742899411.327998,354259.500,55725,4,EM,1,100,RB
1742899411.378248,354309.750,55725,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899411.428499,354360.000,55725,4,EM,1,100,PS
1742899411.478749,354410.250,55756,4,EM,1,100,RS
1742899411.529000,354460.500,55756,4,EM,1,100,RB
1742899411.579250,354510.750,55756,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899411.629501,354561.000,55756,4,EM,1,100,PS
1742899411.679751,354611.250,55790,4,EM,1,100,RS
1742899411.730002,354661.500,55790,4,EM,1,100,RB
1742899411.780252,354711.750,55790,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899411.830503,354762.000,55790,4,EM,1,100,PS
1742899411.881254,354812.750,55824,4,EM,1,100,RS
1742899411.932004,354863.500,55824,4,EM,1,100,RB
1742899411.982755,354914.250,55824,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899412.033505,354965.000,55824,4,EM,1,100,PS
1742899412.083756,355015.250,55857,4,EM,1,100,RS
1742899412.134006,355065.500,55857,4,EM,1,100,RB
1742899412.184257,355115.750,55857,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899412.234507,355166.000,55857,4,EM,1,100,PS
1742899412.284758,355216.250,55889,4,EM,1,100,RS
1742899412.335008,355266.500,55889,4,EM,1,100,RB
1742899412.385259,355316.750,55889,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899412.435509,355367.000,55889,4,EM,1,100,PS
1742899412.485760,355417.250,55922,4,EM,1,100,RS
1742899412.536011,355467.500,55922,4,EM,1,100,RB
1742899412.586261,355517.750,55922,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899412.636512,355568.000,55922,4,EM,1,100,PS
1742899412.686762,355618.250,55956,4,EM,1,100,RS
1742899412.737013,355668.500,55956,4,EM,1,100,RB
1742899412.787263,355718.750,55956,4,EM,1,100,2025-03-25_18-41-14-083733.csv
1742899412.837514,355769.000,55956,4,EM,1,100,PS
1742899412.887764,355819.250,55990,4,EM,1,100,RS
