LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1742899449.295903,392227.000,61959,3,MX,1,100,-45
1742899449.335904,392267.000,61977,3,MX,1,100,-45
1742899449.375904,392307.000,61977,3,MX,1,100,-46
1742899449.415905,392347.000,61977,3,MX,1,100,-46
1742899449.455905,392387.000,61994,2,MX,1,100,-48
1742899449.495905,392427.000,61994,2,MX,1,100,-51
1742899449.535906,392467.000,62011,3,MX,1,100,-56
1742899449.575906,392507.000,62011,3,MX,1,100,-62
1742899449.615907,392547.000,62011,3,MX,1,100,-64
1742899449.655907,392587.000,62033,3,MX,1,100,-68
1742899449.695908,392627.000,62033,3,MX,1,100,-71
1742899449.735908,392667.000,62033,3,MX,1,100,-71
1742899449.775908,392707.000,62049,3,MX,1,100,-70
1742899449.815909,392747.000,62049,3,MX,1,100,-72
1742899449.855909,392787.000,62049,3,MX,1,100,-69
1742899449.895910,392827.000,62067,2,MX,1,100,-66
1742899449.935910,392867.000,62067,2,MX,1,100,-66
1742899449.975911,392907.000,62083,3,MX,1,100,-72
1742899450.015911,392947.000,62083,3,MX,1,100,-72
1742899450.055912,392987.000,62083,3,MX,1,100,-72
1742899450.091578,393022.667,62100,3,MX,1,100,-72
1742899450.127246,393058.333,62100,3,MX,1,100,-72
1742899450.162913,393094.000,62100,3,MX,1,100,-71
1742899450.202913,393134.000,62117,2,MX,1,100,-70
1742899450.242913,393174.000,62117,2,MX,1,100,-69
1742899450.282914,393214.000,62132,3,MX,1,100,-70
1742899450.322914,393254.000,62132,3,MX,1,100,-69
1742899450.362915,393294.000,62132,3,MX,1,100,-70
1742899450.402915,393334.000,62148,3,MX,1,100,-69
1742899450.442916,393374.000,62148,3,MX,1,100,-69
1742899450.482916,393414.000,62148,3,MX,1,100,-69
1742899450.522917,393454.000,62165,2,MX,1,100,-68
1742899450.562917,393494.000,62165,2,MX,1,100,-68
1742899450.602917,393534.000,62184,3,MX,1,100,-68
1742899450.642918,393574.000,62184,3,MX,1,100,-68
1742899450.682918,393614.000,62184,3,MX,1,100,-68
1742899450.722919,393654.000,62199,2,MX,1,100,-67
1742899450.762919,393694.000,62199,2,MX,1,100,-66
1742899450.802919,393734.000,62215,3,MX,1,100,-68
1742899450.842920,393774.000,62215,3,MX,1,100,-68
1742899450.882920,393814.000,62215,3,MX,1,100,-68
1742899450.922921,393854.000,62233,2,MX,1,100,-67
1742899450.962921,393894.000,62233,2,MX,1,100,-68
1742899451.002922,393934.000,62249,3,MX,1,100,-66
1742899451.042922,393974.000,62249,3,MX,1,100,-67
1742899451.082922,394014.000,62249,3,MX,1,100,-66
1742899451.116423,394047.500,62264,2,MX,1,100,-67
1742899451.149923,394081.000,62264,2,MX,1,100,-68
1742899451.189924,394121.000,62281,3,MX,1,100,-66
1742899451.229924,394161.000,62281,3,MX,1,100,-67
1742899451.269924,394201.000,62281,3,MX,1,100,-66
1742899451.309925,394241.000,62300,3,MX,1,100,-67
1742899451.349925,394281.000,62300,3,MX,1,100,-67
1742899451.389926,394321.000,62300,3,MX,1,100,-68
1742899451.429926,394361.000,62316,3,MX,1,100,-68
1742899451.469927,394401.000,62316,3,MX,1,100,-69
1742899451.509927,394441.000,62316,3,MX,1,100,-69
1742899451.549927,394481.000,62334,2,MX,1,100,-70
1742899451.589928,394521.000,62334,2,MX,1,100,-71
1742899451.629928,394561.000,62348,3,MX,1,100,-69
1742899451.669929,394601.000,62348,3,MX,1,100,-69
1742899451.709929,394641.000,62348,3,MX,1,100,-69
1742899451.749930,394681.000,62365,2,MX,1,100,-69
1742899451.789930,394721.000,62365,2,MX,1,100,-69
1742899451.829930,394761.000,62383,3,MX,1,100,-69
1742899451.869931,394801.000,62383,3,MX,1,100,-69
1742899451.909931,394841.000,62383,3,MX,1,100,-69
1742899451.949932,394881.000,62401,2,MX,1,100,-69
1742899451.989932,394921.000,62401,2,MX,1,100,-69
1742899452.029932,394961.000,62415,3,MX,1,100,-69
1742899452.069933,395001.000,62415,3,MX,1,100,-70
1742899452.109933,395041.000,62415,3,MX,1,100,-69
1742899452.149934,395081.000,62432,3,MX,1,100,-69
1742899452.189934,395121.000,62432,3,MX,1,100,-69
1742899452.229935,395161.000,62432,3,MX,1,100,-68
1742899452.269935,395201.000,62449,2,MX,1,100,-69
1742899452.309936,395241.000,62449,2,MX,1,100,-70
1742899452.345269,395276.333,62466,3,MX,1,100,-70
1742899452.380603,395311.667,62466,3,MX,1,100,-69
1742899452.415937,395347.000,62466,3,MX,1,100,-70
1742899452.455937,395387.000,62481,2,MX,1,100,-70
1742899452.495938,395427.000,62481,2,MX,1,100,-70
1742899452.535938,395467.000,62500,3,MX,1,100,-70
1742899452.575938,395507.000,62500,3,MX,1,100,-69
1742899452.615939,395547.000,62500,3,MX,1,100,-70
1742899452.655939,395587.000,62516,3,MX,1,100,-71
1742899452.695940,395627.000,62516,3,MX,1,100,-70
1742899452.735940,395667.000,62516,3,MX,1,100,-70
1742899452.775940,395707.000,62533,2,MX,1,100,-71
1742899452.815941,395747.000,62533,2,MX,1,100,-71
1742899452.855941,395787.000,62550,3,MX,1,100,-71
1742899452.895942,395827.000,62550,3,MX,1,100,-70
1742899452.935942,395867.000,62550,3,MX,1,100,-70
1742899452.975943,395907.000,62565,2,MX,1,100,-70
1742899453.015943,395947.000,62565,2,MX,1,100,-72
1742899453.055943,395987.000,62581,3,MX,1,100,-73
1742899453.095944,396027.000,62581,3,MX,1,100,-73
1742899453.135944,396067.000,62581,3,MX,1,100,-73
1742899453.175945,396107.000,62598,2,MX,1,100,-72
1742899453.215945,396147.000,62598,2,MX,1,100,-72
1742899453.255946,396187.000,62619,3,MX,1,100,-72
1742899453.295946,396227.000,62619,3,MX,1,100,-72
1742899453.335947,396267.000,62619,3,MX,1,100,-72
1742899453.371614,396302.667,62634,3,MX,1,100,-72
1742899453.407281,396338.333,62634,3,MX,1,100,-70
1742899453.442948,396374.000,62634,3,MX,1,100,-71
1742899453.482948,396414.000,62650,2,MX,1,100,-72
1742899453.522949,396454.000,62650,2,MX,1,100,-72
1742899453.562949,396494.000,62668,3,MX,1,100,-72
1742899453.602949,396534.000,62668,3,MX,1,100,-72
1742899453.642950,396574.000,62668,3,MX,1,100,-71
1742899453.682950,396614.000,62684,2,MX,1,100,-73
1742899453.722951,396654.000,62684,2,MX,1,100,-72
1742899453.762951,396694.000,62699,3,MX,1,100,-73
1742899453.802952,396734.000,62699,3,MX,1,100,-72
1742899453.842952,396774.000,62699,3,MX,1,100,-72
1742899453.882952,396814.000,62718,2,MX,1,100,-73
1742899453.922953,396854.000,62718,2,MX,1,100,-72
1742899453.962953,396894.000,62735,3,MX,1,100,-72
1742899454.002954,396934.000,62735,3,MX,1,100,-72
1742899454.042954,396974.000,62735,3,MX,1,100,-72
1742899454.082954,397014.000,62751,2,MX,1,100,-72
1742899454.122955,397054.000,62751,2,MX,1,100,-72
1742899454.162955,397094.000,62766,3,MX,1,100,-72
1742899454.202956,397134.000,62766,3,MX,1,100,-74
1742899454.242956,397174.000,62766,3,MX,1,100,-72
1742899454.282957,397214.000,62783,2,MX,1,100,-72
1742899454.322957,397254.000,62783,2,MX,1,100,-72
1742899454.362957,397294.000,62800,3,MX,1,100,-72
1742899454.402958,397334.000,62800,3,MX,1,100,-72
1742899454.442958,397374.000,62800,3,MX,1,100,-73
1742899454.478625,397409.667,62820,3,MX,1,100,-73
1742899454.514292,397445.333,62820,3,MX,1,100,-74
1742899454.549959,397481.000,62820,3,MX,1,100,-73
1742899454.589960,397521.000,62837,2,MX,1,100,-73
1742899454.629960,397561.000,62837,2,MX,1,100,-75
1742899454.669961,397601.000,62859,6,MX,1,100,-75
1742899454.709961,397641.000,62859,6,MX,1,100,-75
1742899454.749962,397681.000,62859,6,MX,1,100,-74
1742899454.789962,397721.000,62859,6,MX,1,100,-74
1742899454.829962,397761.000,62859,6,MX,1,100,-72
1742899454.869963,397801.000,62859,6,MX,1,100,-72
1742899454.909963,397841.000,62876,2,MX,1,100,-73
1742899454.949964,397881.000,62876,2,MX,1,100,-72
1742899454.989964,397921.000,62895,3,MX,1,100,-72
1742899455.029965,397961.000,62895,3,MX,1,100,-71
1742899455.069965,398001.000,62895,3,MX,1,100,-70
1742899455.109966,398041.000,62909,2,MX,1,100,-71
1742899455.149966,398081.000,62909,2,MX,1,100,-70
1742899455.189966,398121.000,62927,3,MX,1,100,-70
1742899455.229967,398161.000,62927,3,MX,1,100,-69
1742899455.269967,398201.000,62927,3,MX,1,100,-69
1742899455.309968,398241.000,62943,2,MX,1,100,-69
1742899455.349968,398281.000,62943,2,MX,1,100,-71
1742899455.389968,398321.000,62960,3,MX,1,100,-69
1742899455.429969,398361.000,62960,3,MX,1,100,-69
1742899455.469969,398401.000,62960,3,MX,1,100,-69
1742899455.509970,398441.000,62974,2,MX,1,100,-69
1742899455.549970,398481.000,62974,2,MX,1,100,-70
1742899455.589971,398521.000,62992,3,MX,1,100,-69
1742899455.629971,398561.000,62992,3,MX,1,100,-69
1742899455.669971,398601.000,62992,3,MX,1,100,-68
1742899455.705305,398636.333,63010,3,MX,1,100,-70
1742899455.740639,398671.667,63010,3,MX,1,100,-69
1742899455.775973,398707.000,63010,3,MX,1,100,-69
1742899455.815973,398747.000,63027,2,MX,1,100,-68
1742899455.855973,398787.000,63027,2,MX,1,100,-68
1742899455.895974,398827.000,63042,3,MX,1,100,-69
1742899455.935974,398867.000,63042,3,MX,1,100,-69
1742899455.975975,398907.000,63042,3,MX,1,100,-68
1742899456.015975,398947.000,63059,2,MX,1,100,-70
1742899456.055976,398987.000,63059,2,MX,1,100,-69
1742899456.095976,399027.000,63075,3,MX,1,100,-69
1742899456.135976,399067.000,63075,3,MX,1,100,-69
1742899456.175977,399107.000,63075,3,MX,1,100,-69
1742899456.215977,399147.000,63093,3,MX,1,100,-69
1742899456.255978,399187.000,63093,3,MX,1,100,-69
1742899456.295978,399227.000,63093,3,MX,1,100,-69
1742899456.335979,399267.000,63108,2,MX,1,100,-69
1742899456.375979,399307.000,63108,2,MX,1,100,-69
1742899456.415979,399347.000,63126,3,MX,1,100,-69
1742899456.455980,399387.000,63126,3,MX,1,100,-69
1742899456.495980,399427.000,63126,3,MX,1,100,-68
1742899456.535981,399467.000,63142,2,MX,1,100,-68
1742899456.575981,399507.000,63142,2,MX,1,100,-68
1742899456.615982,399547.000,63160,3,MX,1,100,-68
1742899456.655982,399587.000,63160,3,MX,1,100,-68
1742899456.695982,399627.000,63160,3,MX,1,100,-68
1742899456.735983,399667.000,63176,2,MX,1,100,-68
1742899456.775983,399707.000,63176,2,MX,1,100,-69
1742899456.811317,399742.333,63191,3,MX,1,100,-69
1742899456.846651,399777.667,63191,3,MX,1,100,-68
1742899456.881984,399813.000,63191,3,MX,1,100,-67
1742899456.921985,399853.000,63208,3,MX,1,100,-68
1742899456.961985,399893.000,63208,3,MX,1,100,-68
1742899457.001986,399933.000,63208,3,MX,1,100,-69
1742899457.041986,399973.000,63227,2,MX,1,100,-69
1742899457.081986,400013.000,63227,2,MX,1,100,-69
1742899457.121987,400053.000,63243,3,MX,1,100,-68
1742899457.161987,400093.000,63243,3,MX,1,100,-69
1742899457.201988,400133.000,63243,3,MX,1,100,-69
1742899457.241988,400173.000,63259,2,MX,1,100,-69
1742899457.281989,400213.000,63259,2,MX,1,100,-69
1742899457.321989,400253.000,63275,3,MX,1,100,-69
1742899457.361989,400293.000,63275,3,MX,1,100,-69
1742899457.401990,400333.000,63275,3,MX,1,100,-69
1742899457.441990,400373.000,63292,2,MX,1,100,-69
1742899457.481991,400413.000,63292,2,MX,1,100,-69
1742899457.521991,400453.000,63309,3,MX,1,100,-68
1742899457.561992,400493.000,63309,3,MX,1,100,-69
1742899457.601992,400533.000,63309,3,MX,1,100,-70
1742899457.641993,400573.000,63326,2,MX,1,100,-69
1742899457.681993,400613.000,63326,2,MX,1,100,-69
1742899457.721993,400653.000,63342,3,MX,1,100,-69
1742899457.761994,400693.000,63342,3,MX,1,100,-69
1742899457.801994,400733.000,63342,3,MX,1,100,-68
1742899457.837995,400769.000,63359,3,MX,1,100,-69
1742899457.873995,400805.000,63359,3,MX,1,100,-69
1742899457.909995,400841.000,63359,3,MX,1,100,-68
1742899457.949496,400880.500,63378,2,MX,1,100,-69
1742899457.988996,400920.000,63378,2,MX,1,100,-69
1742899458.029330,400960.333,63393,3,MX,1,100,-69
1742899458.069664,401000.667,63393,3,MX,1,100,-68
1742899458.109998,401041.000,63393,3,MX,1,100,-69
1742899458.149498,401080.500,63409,2,MX,1,100,-68
1742899458.188998,401120.000,63409,2,MX,1,100,-69
1742899458.229332,401160.333,63429,3,MX,1,100,-69
1742899458.269666,401200.667,63429,3,MX,1,100,-69
1742899458.310000,401241.000,63429,3,MX,1,100,-69
1742899458.350000,401281.000,63447,3,MX,1,100,-69
1742899458.390001,401321.000,63447,3,MX,1,100,-67
1742899458.430001,401361.000,63447,3,MX,1,100,-67
1742899458.469501,401400.500,63463,2,MX,1,100,-68
1742899458.509002,401440.000,63463,2,MX,1,100,-68
1742899458.549002,401480.000,63479,3,MX,1,100,-68
1742899458.589003,401520.000,63479,3,MX,1,100,-70
1742899458.629003,401560.000,63479,3,MX,1,100,-69
1742899458.669503,401600.500,63496,2,MX,1,100,-69
1742899458.710004,401641.000,63496,2,MX,1,100,-69
1742899458.749671,401680.667,63512,3,MX,1,100,-69
1742899458.789338,401720.333,63512,3,MX,1,100,-69
1742899458.829005,401760.000,63512,3,MX,1,100,-69
1742899458.869506,401800.500,63530,2,MX,1,100,-69
1742899458.910006,401841.000,63530,2,MX,1,100,-67
1742899458.950006,401881.000,63546,3,MX,1,100,-66
1742899458.990007,401921.000,63546,3,MX,1,100,-65
1742899459.030007,401961.000,63546,3,MX,1,100,-66
1742899459.065008,401996.000,63563,3,MX,1,100,-66
1742899459.100008,402031.000,63563,3,MX,1,100,-66
1742899459.135009,402066.000,63563,3,MX,1,100,-66
1742899459.175009,402106.000,63579,2,MX,1,100,-66
1742899459.215009,402146.000,63579,2,MX,1,100,-66
1742899459.255343,402186.333,63597,3,MX,1,100,-65
1742899459.295677,402226.667,63597,3,MX,1,100,-67
1742899459.336011,402267.000,63597,3,MX,1,100,-66
1742899459.375511,402306.500,63611,2,MX,1,100,-66
1742899459.415011,402346.000,63611,2,MX,1,100,-66
1742899459.455012,402386.000,63630,3,MX,1,100,-66
1742899459.495012,402426.000,63630,3,MX,1,100,-65
1742899459.535013,402466.000,63630,3,MX,1,100,-66
1742899459.575013,402506.000,63647,2,MX,1,100,-65
1742899459.615014,402546.000,63647,2,MX,1,100,-67
1742899459.655014,402586.000,63664,3,MX,1,100,-66
1742899459.695014,402626.000,63664,3,MX,1,100,-66
1742899459.735015,402666.000,63664,3,MX,1,100,-66
1742899459.775015,402706.000,63678,2,MX,1,100,-66
1742899459.815016,402746.000,63678,2,MX,1,100,-66
1742899459.855016,402786.000,63703,4,MX,1,100,-66
1742899459.895017,402826.000,63703,4,MX,1,100,-67
1742899459.935017,402866.000,63703,4,MX,1,100,-66
1742899459.975018,402906.000,63703,4,MX,1,100,-66
1742899460.015018,402946.000,63718,3,MX,1,100,-66
1742899460.055018,402986.000,63718,3,MX,1,100,-67
1742899460.095019,403026.000,63718,3,MX,1,100,-67
1742899460.135019,403066.000,63737,2,MX,1,100,-65
1742899460.175020,403106.000,63737,2,MX,1,100,-65
1742899460.210687,403141.667,63754,3,MX,1,100,-66
1742899460.246354,403177.333,63754,3,MX,1,100,-65
1742899460.282021,403213.000,63754,3,MX,1,100,-65
1742899460.322021,403253.000,63770,2,MX,1,100,-66
1742899460.362021,403293.000,63770,2,MX,1,100,-65
1742899460.402022,403333.000,63785,3,MX,1,100,-65
1742899460.442022,403373.000,63785,3,MX,1,100,-64
1742899460.482023,403413.000,63785,3,MX,1,100,-65
1742899460.522023,403453.000,63805,3,MX,1,100,-64
1742899460.562024,403493.000,63805,3,MX,1,100,-63
1742899460.602024,403533.000,63805,3,MX,1,100,-62
1742899460.642025,403573.000,63821,2,MX,1,100,-62
1742899460.682025,403613.000,63821,2,MX,1,100,-62
1742899460.722025,403653.000,63838,3,MX,1,100,-62
1742899460.762026,403693.000,63838,3,MX,1,100,-63
1742899460.802026,403733.000,63838,3,MX,1,100,-62
1742899460.842027,403773.000,63854,2,MX,1,100,-62
1742899460.882027,403813.000,63854,2,MX,1,100,-64
1742899460.922028,403853.000,63872,3,MX,1,100,-63
1742899460.962028,403893.000,63872,3,MX,1,100,-63
1742899461.002028,403933.000,63872,3,MX,1,100,-64
1742899461.042029,403973.000,63888,2,MX,1,100,-63
1742899461.082029,404013.000,63888,2,MX,1,100,-63
1742899461.122030,404053.000,63905,3,MX,1,100,-63
1742899461.162030,404093.000,63905,3,MX,1,100,-64
1742899461.202030,404133.000,63905,3,MX,1,100,-64
1742899461.237698,404168.667,63920,3,MX,1,100,-64
1742899461.273365,404204.333,63920,3,MX,1,100,-64
1742899461.309032,404240.000,63920,3,MX,1,100,-64
1742899461.349032,404280.000,63937,2,MX,1,100,-65
1742899461.389033,404320.000,63937,2,MX,1,100,-64
1742899461.429033,404360.000,63955,3,MX,1,100,-63
1742899461.469033,404400.000,63955,3,MX,1,100,-64
1742899461.509034,404440.000,63955,3,MX,1,100,-64
1742899461.549034,404480.000,63973,2,MX,1,100,-64
1742899461.589035,404520.000,63973,2,MX,1,100,-64
1742899461.629035,404560.000,63987,3,MX,1,100,-64
1742899461.669035,404600.000,63987,3,MX,1,100,-64
1742899461.709036,404640.000,63987,3,MX,1,100,-64
1742899461.749036,404680.000,64004,2,MX,1,100,-64
1742899461.789037,404720.000,64004,2,MX,1,100,-64
1742899461.829037,404760.000,64020,3,MX,1,100,-64
1742899461.869038,404800.000,64020,3,MX,1,100,-63
1742899461.909038,404840.000,64020,3,MX,1,100,-64
1742899461.949039,404880.000,64038,2,MX,1,100,-62
1742899461.989039,404920.000,64038,2,MX,1,100,-62
1742899462.029039,404960.000,64052,3,MX,1,100,-62
1742899462.069040,405000.000,64052,3,MX,1,100,-63
1742899462.109040,405040.000,64052,3,MX,1,100,-62
1742899462.149041,405080.000,64071,3,MX,1,100,-62
1742899462.189041,405120.000,64071,3,MX,1,100,-62
1742899462.229042,405160.000,64071,3,MX,1,100,-61
1742899462.269042,405200.000,64088,2,MX,1,100,-61
1742899462.309042,405240.000,64088,2,MX,1,100,-60
1742899462.349043,405280.000,64105,3,MX,1,100,-60
1742899462.389043,405320.000,64105,3,MX,1,100,-61
1742899462.429044,405360.000,64105,3,MX,1,100,-60
1742899462.462044,405393.000,64120,2,MX,1,100,-60
1742899462.495044,405426.000,64120,2,MX,1,100,-58
1742899462.535045,405466.000,64137,3,MX,1,100,-59
1742899462.575045,405506.000,64137,3,MX,1,100,-59
1742899462.615046,405546.000,64137,3,MX,1,100,-59
1742899462.655046,405586.000,64153,3,MX,1,100,-59
1742899462.695046,405626.000,64153,3,MX,1,100,-59
1742899462.735047,405666.000,64153,3,MX,1,100,-59
1742899462.775047,405706.000,64172,2,MX,1,100,-59
1742899462.815048,405746.000,64172,2,MX,1,100,-60
1742899462.855048,405786.000,64189,3,MX,1,100,-60
1742899462.895049,405826.000,64189,3,MX,1,100,-59
1742899462.935049,405866.000,64189,3,MX,1,100,-58
1742899462.975049,405906.000,64204,2,MX,1,100,-58
1742899463.015050,405946.000,64204,2,MX,1,100,-59
1742899463.055050,405986.000,64220,3,MX,1,100,-58
1742899463.095051,406026.000,64220,3,MX,1,100,-58
1742899463.135051,406066.000,64220,3,MX,1,100,-58
1742899463.175052,406106.000,64237,2,MX,1,100,-57
1742899463.215052,406146.000,64237,2,MX,1,100,-57
1742899463.255053,406186.000,64257,3,MX,1,100,-57
1742899463.295053,406226.000,64257,3,MX,1,100,-57
1742899463.335053,406266.000,64257,3,MX,1,100,-58
1742899463.375054,406306.000,64272,2,MX,1,100,-58
1742899463.415054,406346.000,64272,2,MX,1,100,-58
1742899463.455055,406386.000,64292,3,MX,1,100,-58
1742899463.495055,406426.000,64292,3,MX,1,100,-57
1742899463.535055,406466.000,64292,3,MX,1,100,-57
1742899463.570723,406501.667,64310,3,MX,1,100,-58
1742899463.606390,406537.333,64310,3,MX,1,100,-59
1742899463.642057,406573.000,64310,3,MX,1,100,-58
1742899463.682057,406613.000,64326,3,MX,1,100,-58
1742899463.722058,406653.000,64326,3,MX,1,100,-58
1742899463.762058,406693.000,64326,3,MX,1,100,-57
1742899463.802058,406733.000,64342,2,MX,1,100,-57
1742899463.842059,406773.000,64342,2,MX,1,100,-58
1742899463.882059,406813.000,64358,3,MX,1,100,-57
1742899463.922060,406853.000,64358,3,MX,1,100,-57
1742899463.962060,406893.000,64358,3,MX,1,100,-58
1742899464.002060,406933.000,64375,2,MX,1,100,-57
1742899464.042061,406973.000,64375,2,MX,1,100,-57
1742899464.082061,407013.000,64393,3,MX,1,100,-57
1742899464.122062,407053.000,64393,3,MX,1,100,-57
1742899464.162062,407093.000,64393,3,MX,1,100,-57
1742899464.202063,407133.000,64409,2,MX,1,100,-57
1742899464.242063,407173.000,64409,2,MX,1,100,-56
1742899464.282063,407213.000,64425,3,MX,1,100,-56
1742899464.322064,407253.000,64425,3,MX,1,100,-57
1742899464.362064,407293.000,64425,3,MX,1,100,-57
1742899464.402065,407333.000,64444,2,MX,1,100,-56
1742899464.442065,407373.000,64444,2,MX,1,100,-56
1742899464.482066,407413.000,64460,3,MX,1,100,-55
1742899464.522066,407453.000,64460,3,MX,1,100,-55
1742899464.562067,407493.000,64460,3,MX,1,100,-55
1742899464.597733,407528.667,64478,3,MX,1,100,-55
1742899464.633400,407564.333,64478,3,MX,1,100,-55
1742899464.669068,407600.000,64478,3,MX,1,100,-55
1742899464.709068,407640.000,64494,2,MX,1,100,-56
1742899464.749068,407680.000,64494,2,MX,1,100,-56
1742899464.789069,407720.000,64511,3,MX,1,100,-55
1742899464.829069,407760.000,64511,3,MX,1,100,-56
1742899464.869070,407800.000,64511,3,MX,1,100,-55
1742899464.908570,407839.500,64528,2,MX,1,100,-56
1742899464.948071,407879.000,64528,2,MX,1,100,-55
1742899464.988071,407919.000,64550,4,MX,1,100,-55
1742899465.028071,407959.000,64550,4,MX,1,100,-56
1742899465.068072,407999.000,64550,4,MX,1,100,-54
1742899465.108072,408039.000,64550,4,MX,1,100,-56
1742899465.148073,408079.000,64566,2,MX,1,100,-56
1742899465.188073,408119.000,64566,2,MX,1,100,-55
1742899465.228074,408159.000,64582,3,MX,1,100,-56
1742899465.268074,408199.000,64582,3,MX,1,100,-56
1742899465.308074,408239.000,64582,3,MX,1,100,-55
1742899465.348075,408279.000,64600,2,MX,1,100,-55
1742899465.388075,408319.000,64600,2,MX,1,100,-55
1742899465.428076,408359.000,64617,3,MX,1,100,-55
1742899465.468076,408399.000,64617,3,MX,1,100,-55
1742899465.508076,408439.000,64617,3,MX,1,100,-55
1742899465.548077,408479.000,64634,2,MX,1,100,-55
1742899465.588077,408519.000,64634,2,MX,1,100,-56
1742899465.628078,408559.000,64649,3,MX,1,100,-55
1742899465.668078,408599.000,64649,3,MX,1,100,-56
1742899465.708079,408639.000,64649,3,MX,1,100,-56
1742899465.743746,408674.667,64665,3,MX,1,100,-56
1742899465.779413,408710.333,64665,3,MX,1,100,-56
1742899465.815080,408746.000,64665,3,MX,1,100,-56
1742899465.855080,408786.000,64682,2,MX,1,100,-56
1742899465.895081,408826.000,64682,2,MX,1,100,-56
1742899465.935081,408866.000,64699,3,MX,1,100,-55
1742899465.975081,408906.000,64699,3,MX,1,100,-55
1742899466.015082,408946.000,64699,3,MX,1,100,-55
1742899466.055082,408986.000,64716,2,MX,1,100,-56
1742899466.095083,409026.000,64716,2,MX,1,100,-56
1742899466.135083,409066.000,64732,3,MX,1,100,-56
1742899466.175084,409106.000,64732,3,MX,1,100,-55
1742899466.215084,409146.000,64732,3,MX,1,100,-55
1742899466.255085,409186.000,64750,2,MX,1,100,-56
1742899466.295085,409226.000,64750,2,MX,1,100,-57
1742899466.335085,409266.000,64766,3,MX,1,100,-55
1742899466.375086,409306.000,64766,3,MX,1,100,-57
1742899466.415086,409346.000,64766,3,MX,1,100,-56
1742899466.455087,409386.000,64782,2,MX,1,100,-56
1742899466.495087,409426.000,64782,2,MX,1,100,-56
1742899466.535088,409466.000,64798,3,MX,1,100,-57
1742899466.575088,409506.000,64798,3,MX,1,100,-56
1742899466.615088,409546.000,64798,3,MX,1,100,-55
1742899466.655089,409586.000,64817,3,MX,1,100,-56
1742899466.695089,409626.000,64817,3,MX,1,100,-55
1742899466.735090,409666.000,64817,3,MX,1,100,-55
1742899466.775090,409706.000,64833,2,MX,1,100,-55
1742899466.815090,409746.000,64833,2,MX,1,100,-55
1742899466.855091,409786.000,64851,3,MX,1,100,-56
1742899466.895091,409826.000,64851,3,MX,1,100,-55
1742899466.935092,409866.000,64851,3,MX,1,100,-55
1742899466.970426,409901.333,64865,3,MX,1,100,-57
1742899467.005759,409936.667,64865,3,MX,1,100,-55
1742899467.041093,409972.000,64865,3,MX,1,100,-56
1742899467.081093,410012.000,64882,2,MX,1,100,-55
1742899467.121094,410052.000,64882,2,MX,1,100,-55
1742899467.161427,410092.333,64898,3,MX,1,100,-56
1742899467.201761,410132.667,64898,3,MX,1,100,-57
1742899467.242095,410173.000,64898,3,MX,1,100,-56
1742899467.281595,410212.500,64916,2,MX,1,100,-55
1742899467.321096,410252.000,64916,2,MX,1,100,-56
1742899467.361096,410292.000,64932,3,MX,1,100,-56
1742899467.401097,410332.000,64932,3,MX,1,100,-56
1742899467.441097,410372.000,64932,3,MX,1,100,-56
1742899467.481098,410412.000,64949,2,MX,1,100,-56
1742899467.521098,410452.000,64949,2,MX,1,100,-56
1742899467.561099,410492.000,64966,3,MX,1,100,-56
1742899467.601099,410532.000,64966,3,MX,1,100,-56
1742899467.641099,410572.000,64966,3,MX,1,100,-56
1742899467.681100,410612.000,64983,2,MX,1,100,-57
1742899467.721100,410652.000,64983,2,MX,1,100,-57
1742899467.761101,410692.000,64997,3,MX,1,100,-56
1742899467.801101,410732.000,64997,3,MX,1,100,-57
1742899467.841101,410772.000,64997,3,MX,1,100,-57
1742899467.881102,410812.000,65015,2,MX,1,100,-56
1742899467.921102,410852.000,65015,2,MX,1,100,-55
1742899467.961103,410892.000,65031,3,MX,1,100,-56
1742899468.001103,410932.000,65031,3,MX,1,100,-57
1742899468.041104,410972.000,65031,3,MX,1,100,-56
1742899468.076771,411007.667,65052,3,MX,1,100,-56
1742899468.112438,411043.333,65052,3,MX,1,100,-56
1742899468.148105,411079.000,65052,3,MX,1,100,-56
1742899468.188105,411119.000,65067,2,MX,1,100,-57
1742899468.228106,411159.000,65067,2,MX,1,100,-55
1742899468.268106,411199.000,65086,3,MX,1,100,-56
1742899468.308106,411239.000,65086,3,MX,1,100,-56
1742899468.348107,411279.000,65086,3,MX,1,100,-55
1742899468.388107,411319.000,65102,2,MX,1,100,-55
1742899468.428108,411359.000,65102,2,MX,1,100,-56
1742899468.468108,411399.000,65119,3,MX,1,100,-56
1742899468.508109,411439.000,65119,3,MX,1,100,-56
1742899468.548109,411479.000,65119,3,MX,1,100,-56
1742899468.588109,411519.000,65135,2,MX,1,100,-56
1742899468.628110,411559.000,65135,2,MX,1,100,-56
1742899468.668110,411599.000,65153,3,MX,1,100,-56
1742899468.708111,411639.000,65153,3,MX,1,100,-57
1742899468.748111,411679.000,65153,3,MX,1,100,-56
1742899468.788112,411719.000,65169,3,MX,1,100,-56
1742899468.828112,411759.000,65169,3,MX,1,100,-55
1742899468.868112,411799.000,65169,3,MX,1,100,-55
1742899468.908113,411839.000,65187,2,MX,1,100,-55
