LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1742899394.248315,337180.000,52906,2,PI,1,100,171740
1742899394.288316,337220.000,52922,3,PI,1,100,171919
1742899394.328316,337260.000,52922,3,PI,1,100,172099
1742899394.368316,337300.000,52922,3,PI,1,100,172253
1742899394.408317,337340.000,52938,2,PI,1,100,172383
1742899394.448317,337380.000,52938,2,PI,1,100,172528
1742899394.488318,337420.000,52954,3,PI,1,100,172608
1742899394.528318,337460.000,52954,3,PI,1,100,171944
1742899394.568319,337500.000,52954,3,PI,1,100,171088
1742899394.608319,337540.000,52972,2,PI,1,100,170719
1742899394.648319,337580.000,52972,2,PI,1,100,170739
1742899394.688320,337620.000,52988,3,PI,1,100,170904
1742899394.728320,337660.000,52988,3,PI,1,100,171064
1742899394.768321,337700.000,52988,3,PI,1,100,171201
1742899394.808321,337740.000,53003,2,PI,1,100,171192
1742899394.848322,337780.000,53003,2,PI,1,100,171219
1742899394.888322,337820.000,53022,3,PI,1,100,171306
1742899394.928323,337860.000,53022,3,PI,1,100,171452
1742899394.968323,337900.000,53022,3,PI,1,100,171629
1742899395.008323,337940.000,53039,2,PI,1,100,171806
1742899395.048324,337980.000,53039,2,PI,1,100,171980
1742899395.088324,338020.000,53055,3,PI,1,100,172127
1742899395.128325,338060.000,53055,3,PI,1,100,172295
1742899395.168325,338100.000,53055,3,PI,1,100,172420
1742899395.208325,338140.000,53071,3,PI,1,100,172284
1742899395.248326,338180.000,53071,3,PI,1,100,171345
1742899395.288326,338220.000,53071,3,PI,1,100,170616
1742899395.328327,338260.000,53087,2,PI,1,100,170375
1742899395.368327,338300.000,53087,2,PI,1,100,170383
1742899395.408328,338340.000,53104,3,PI,1,100,170425
1742899395.448328,338380.000,53104,3,PI,1,100,170550
1742899395.488328,338420.000,53104,3,PI,1,100,170637
1742899395.528329,338460.000,53120,2,PI,1,100,170652
1742899395.568329,338500.000,53120,2,PI,1,100,170692
1742899395.608330,338540.000,53138,3,PI,1,100,170798
1742899395.648330,338580.000,53138,3,PI,1,100,170954
1742899395.688331,338620.000,53138,3,PI,1,100,171144
1742899395.728331,338660.000,53154,2,PI,1,100,171326
1742899395.768332,338700.000,53154,2,PI,1,100,171512
1742899395.808332,338740.000,53171,3,PI,1,100,171671
1742899395.848332,338780.000,53171,3,PI,1,100,171829
1742899395.888333,338820.000,53171,3,PI,1,100,171980
1742899395.928333,338860.000,53188,2,PI,1,100,171685
1742899395.968333,338900.000,53188,2,PI,1,100,170734
1742899396.008334,338940.000,53203,3,PI,1,100,170030
1742899396.048334,338980.000,53203,3,PI,1,100,169787
1742899396.088335,339020.000,53203,3,PI,1,100,169782
1742899396.128335,339060.000,53219,2,PI,1,100,169849
1742899396.168336,339100.000,53219,2,PI,1,100,169999
1742899396.208336,339140.000,53237,3,PI,1,100,170111
1742899396.248337,339180.000,53237,3,PI,1,100,170151
1742899396.288337,339220.000,53237,3,PI,1,100,170226
1742899396.328337,339260.000,53255,2,PI,1,100,170334
1742899396.368338,339300.000,53255,2,PI,1,100,170515
1742899396.408338,339340.000,53271,3,PI,1,100,170722
1742899396.448339,339380.000,53271,3,PI,1,100,170930
1742899396.488339,339420.000,53271,3,PI,1,100,171090
1742899396.528340,339460.000,53286,2,PI,1,100,171291
1742899396.568340,339500.000,53286,2,PI,1,100,171456
1742899396.608341,339540.000,53304,3,PI,1,100,171645
1742899396.648341,339580.000,53304,3,PI,1,100,171443
1742899396.688341,339620.000,53304,3,PI,1,100,170464
1742899396.728342,339660.000,53320,3,PI,1,100,169737
1742899396.768342,339700.000,53320,3,PI,1,100,169453
1742899396.808342,339740.000,53320,3,PI,1,100,169443
1742899396.848343,339780.000,53337,2,PI,1,100,169469
1742899396.888343,339820.000,53337,2,PI,1,100,169655
1742899396.928344,339860.000,53352,3,PI,1,100,169781
1742899396.968344,339900.000,53352,3,PI,1,100,169856
1742899397.008345,339940.000,53352,3,PI,1,100,169936
1742899397.048345,339980.000,53371,2,PI,1,100,170071
1742899397.088346,340020.000,53371,2,PI,1,100,170257
1742899397.128346,340060.000,53387,3,PI,1,100,170463
1742899397.168346,340100.000,53387,3,PI,1,100,170665
1742899397.208347,340140.000,53387,3,PI,1,100,170885
1742899397.248347,340180.000,53405,2,PI,1,100,171062
1742899397.288348,340220.000,53405,2,PI,1,100,171233
1742899397.328348,340260.000,53419,3,PI,1,100,171423
1742899397.368349,340300.000,53419,3,PI,1,100,171573
1742899397.408349,340340.000,53419,3,PI,1,100,171098
1742899397.448349,340380.000,53436,2,PI,1,100,170153
1742899397.488350,340420.000,53436,2,PI,1,100,169583
1742899397.528350,340460.000,53453,3,PI,1,100,169447
1742899397.568351,340500.000,53453,3,PI,1,100,169511
1742899397.608351,340540.000,53453,3,PI,1,100,169651
1742899397.648351,340580.000,53470,2,PI,1,100,169833
1742899397.688352,340620.000,53470,2,PI,1,100,169895
1742899397.728352,340660.000,53486,3,PI,1,100,169945
1742899397.768353,340700.000,53486,3,PI,1,100,170039
1742899397.808353,340740.000,53486,3,PI,1,100,170168
1742899397.848354,340780.000,53503,3,PI,1,100,170380
1742899397.888354,340820.000,53503,3,PI,1,100,170559
1742899397.928355,340860.000,53503,3,PI,1,100,170754
1742899397.968355,340900.000,53520,2,PI,1,100,170908
1742899398.008355,340940.000,53520,2,PI,1,100,171069
1742899398.048356,340980.000,53537,3,PI,1,100,171242
1742899398.088356,341020.000,53537,3,PI,1,100,171237
1742899398.128357,341060.000,53537,3,PI,1,100,170478
1742899398.168357,341100.000,53551,2,PI,1,100,169633
1742899398.208358,341140.000,53551,2,PI,1,100,169287
1742899398.248358,341180.000,53569,3,PI,1,100,169254
1742899398.288358,341220.000,53569,3,PI,1,100,169318
1742899398.328359,341260.000,53569,3,PI,1,100,169483
1742899398.368359,341300.000,53587,2,PI,1,100,169637
1742899398.408360,341340.000,53587,2,PI,1,100,169729
1742899398.448360,341380.000,53609,4,PI,1,100,169781
1742899398.488360,341420.000,53609,4,PI,1,100,169891
1742899398.528361,341460.000,53609,4,PI,1,100,170080
1742899398.568361,341500.000,53609,4,PI,1,100,170284
1742899398.608362,341540.000,53626,2,PI,1,100,170496
1742899398.648362,341580.000,53626,2,PI,1,100,170700
1742899398.688363,341620.000,53643,3,PI,1,100,170890
1742899398.728363,341660.000,53643,3,PI,1,100,171054
1742899398.768363,341700.000,53643,3,PI,1,100,171221
1742899398.808364,341740.000,53657,2,PI,1,100,170921
1742899398.848364,341780.000,53657,2,PI,1,100,169989
1742899398.888365,341820.000,53675,3,PI,1,100,169341
1742899398.928365,341860.000,53675,3,PI,1,100,169155
1742899398.968366,341900.000,53675,3,PI,1,100,169168
1742899399.008366,341940.000,53691,2,PI,1,100,169244
1742899399.048367,341980.000,53691,2,PI,1,100,169439
1742899399.088367,342020.000,53708,3,PI,1,100,169578
1742899399.128367,342060.000,53708,3,PI,1,100,169664
1742899399.168368,342100.000,53708,3,PI,1,100,169737
1742899399.208368,342140.000,53725,2,PI,1,100,169907
1742899399.248369,342180.000,53725,2,PI,1,100,170090
1742899399.288369,342220.000,53742,3,PI,1,100,170310
1742899399.328369,342260.000,53742,3,PI,1,100,170543
1742899399.368370,342300.000,53742,3,PI,1,100,170719
1742899399.408370,342340.000,53758,3,PI,1,100,170918
1742899399.448371,342380.000,53758,3,PI,1,100,171091
1742899399.488371,342420.000,53758,3,PI,1,100,171239
1742899399.528372,342460.000,53775,2,PI,1,100,170745
1742899399.568372,342500.000,53775,2,PI,1,100,169859
1742899399.608372,342540.000,53790,3,PI,1,100,169342
1742899399.648373,342580.000,53790,3,PI,1,100,169281
1742899399.688373,342620.000,53790,3,PI,1,100,169299
1742899399.728374,342660.000,53807,2,PI,1,100,169428
1742899399.768374,342700.000,53807,2,PI,1,100,169643
1742899399.808375,342740.000,53823,3,PI,1,100,169715
1742899399.848375,342780.000,53823,3,PI,1,100,169840
1742899399.888376,342820.000,53823,3,PI,1,100,169945
1742899399.928376,342860.000,53843,2,PI,1,100,170108
1742899399.968376,342900.000,53843,2,PI,1,100,170324
1742899400.008377,342940.000,53857,3,PI,1,100,170535
1742899400.048377,342980.000,53857,3,PI,1,100,170728
1742899400.088378,343020.000,53857,3,PI,1,100,170922
1742899400.128378,343060.000,53875,2,PI,1,100,171089
1742899400.168378,343100.000,53875,2,PI,1,100,171302
1742899400.208379,343140.000,53892,3,PI,1,100,171443
1742899400.248379,343180.000,53892,3,PI,1,100,171067
1742899400.288380,343220.000,53892,3,PI,1,100,170264
1742899400.328380,343260.000,53911,2,PI,1,100,169837
1742899400.368381,343300.000,53911,2,PI,1,100,169845
1742899400.408381,343340.000,53926,3,PI,1,100,169927
1742899400.448381,343380.000,53926,3,PI,1,100,170102
1742899400.488382,343420.000,53926,3,PI,1,100,170268
1742899400.528382,343460.000,53942,2,PI,1,100,170343
1742899400.568383,343500.000,53942,2,PI,1,100,170396
1742899400.608383,343540.000,53961,3,PI,1,100,170487
1742899400.648384,343580.000,53961,3,PI,1,100,170631
1742899400.688384,343620.000,53961,3,PI,1,100,170815
1742899400.728384,343660.000,53978,3,PI,1,100,170976
1742899400.768385,343700.000,53978,3,PI,1,100,171154
1742899400.808385,343740.000,53978,3,PI,1,100,171342
1742899400.848386,343780.000,53994,2,PI,1,100,171496
1742899400.888386,343820.000,53994,2,PI,1,100,171641
1742899400.928387,343860.000,54011,3,PI,1,100,171442
1742899400.968387,343900.000,54011,3,PI,1,100,170703
1742899401.008387,343940.000,54011,3,PI,1,100,170238
1742899401.048388,343980.000,54027,2,PI,1,100,170180
1742899401.088388,344020.000,54027,2,PI,1,100,170260
1742899401.128389,344060.000,54046,3,PI,1,100,170372
1742899401.168389,344100.000,54046,3,PI,1,100,170538
1742899401.208390,344140.000,54046,3,PI,1,100,170647
1742899401.248390,344180.000,54065,2,PI,1,100,170704
1742899401.288390,344220.000,54065,2,PI,1,100,170798
1742899401.328391,344260.000,54080,3,PI,1,100,170952
1742899401.368391,344300.000,54080,3,PI,1,100,171107
1742899401.408392,344340.000,54080,3,PI,1,100,171282
1742899401.447892,344379.500,54096,2,PI,1,100,171461
1742899401.487393,344419.000,54096,2,PI,1,100,171617
1742899401.527726,344459.333,54114,3,PI,1,100,171781
1742899401.568060,344499.667,54114,3,PI,1,100,171917
1742899401.608394,344540.000,54114,3,PI,1,100,172010
1742899401.648061,344579.667,54130,3,PI,1,100,171512
1742899401.687728,344619.333,54130,3,PI,1,100,170823
1742899401.727395,344659.000,54130,3,PI,1,100,170612
1742899401.767895,344699.500,54145,2,PI,1,100,170654
1742899401.808396,344740.000,54145,2,PI,1,100,170749
1742899401.848063,344779.667,54161,3,PI,1,100,170889
1742899401.887730,344819.333,54161,3,PI,1,100,171034
1742899401.927397,344859.000,54161,3,PI,1,100,171106
1742899401.967398,344899.000,54181,2,PI,1,100,171176
1742899402.007398,344939.000,54181,2,PI,1,100,171284
1742899402.047399,344979.000,54197,3,PI,1,100,171423
1742899402.087399,345019.000,54197,3,PI,1,100,171576
1742899402.127399,345059.000,54197,3,PI,1,100,171733
1742899402.167400,345099.000,54213,2,PI,1,100,171901
1742899402.207400,345139.000,54213,2,PI,1,100,172034
1742899402.247401,345179.000,54229,3,PI,1,100,172188
1742899402.287401,345219.000,54229,3,PI,1,100,172315
1742899402.327402,345259.000,54229,3,PI,1,100,172376
1742899402.367402,345299.000,54246,2,PI,1,100,171809
1742899402.407402,345339.000,54246,2,PI,1,100,171174
1742899402.447736,345379.333,54262,3,PI,1,100,171033
1742899402.488070,345419.667,54262,3,PI,1,100,171078
1742899402.528404,345460.000,54262,3,PI,1,100,171203
1742899402.567904,345499.500,54279,2,PI,1,100,171348
1742899402.607404,345539.000,54279,2,PI,1,100,171498
1742899402.647405,345579.000,54296,3,PI,1,100,171572
1742899402.687405,345619.000,54296,3,PI,1,100,171626
1742899402.727406,345659.000,54296,3,PI,1,100,171727
1742899402.767406,345699.000,54313,2,PI,1,100,171857
1742899402.807407,345739.000,54313,2,PI,1,100,172004
1742899402.847407,345779.000,54330,3,PI,1,100,172167
1742899402.887408,345819.000,54330,3,PI,1,100,172322
1742899402.927408,345859.000,54330,3,PI,1,100,172463
1742899402.967408,345899.000,54347,2,PI,1,100,172596
1742899403.007409,345939.000,54347,2,PI,1,100,172723
1742899403.047409,345979.000,54361,3,PI,1,100,172758
1742899403.087410,346019.000,54361,3,PI,1,100,172202
1742899403.127410,346059.000,54361,3,PI,1,100,171643
1742899403.167411,346099.000,54378,3,PI,1,100,171581
1742899403.207411,346139.000,54378,3,PI,1,100,171706
1742899403.247411,346179.000,54378,3,PI,1,100,171833
1742899403.287412,346219.000,54397,2,PI,1,100,172000
1742899403.327412,346259.000,54397,2,PI,1,100,172089
1742899403.367413,346299.000,54416,3,PI,1,100,172118
1742899403.407413,346339.000,54416,3,PI,1,100,172165
1742899403.447413,346379.000,54416,3,PI,1,100,172248
1742899403.487414,346419.000,54430,2,PI,1,100,172383
1742899403.527414,346459.000,54430,2,PI,1,100,172522
1742899403.567415,346499.000,54455,4,PI,1,100,172650
1742899403.607415,346539.000,54455,4,PI,1,100,172785
1742899403.647416,346579.000,54455,4,PI,1,100,172905
1742899403.687416,346619.000,54455,4,PI,1,100,173010
1742899403.727417,346659.000,54471,2,PI,1,100,173078
1742899403.767417,346699.000,54471,2,PI,1,100,172589
1742899403.807417,346739.000,54488,3,PI,1,100,171997
1742899403.847418,346779.000,54488,3,PI,1,100,171811
1742899403.887418,346819.000,54488,3,PI,1,100,171901
1742899403.927419,346859.000,54505,2,PI,1,100,171985
1742899403.967419,346899.000,54505,2,PI,1,100,172131
1742899404.007420,346939.000,54523,3,PI,1,100,172243
1742899404.047420,346979.000,54523,3,PI,1,100,172282
1742899404.087420,347019.000,54523,3,PI,1,100,172326
1742899404.127421,347059.000,54538,2,PI,1,100,172397
1742899404.167421,347099.000,54538,2,PI,1,100,172512
1742899404.207422,347139.000,54556,3,PI,1,100,172633
1742899404.247422,347179.000,54556,3,PI,1,100,172775
1742899404.287422,347219.000,54556,3,PI,1,100,172914
1742899404.327423,347259.000,54572,3,PI,1,100,173031
1742899404.367423,347299.000,54572,3,PI,1,100,173146
1742899404.407424,347339.000,54572,3,PI,1,100,173200
1742899404.447424,347379.000,54589,2,PI,1,100,172704
1742899404.487425,347419.000,54589,2,PI,1,100,172048
1742899404.527425,347459.000,54604,3,PI,1,100,171835
1742899404.567425,347499.000,54604,3,PI,1,100,171850
1742899404.607426,347539.000,54604,3,PI,1,100,171948
1742899404.647426,347579.000,54621,2,PI,1,100,172072
1742899404.687427,347619.000,54621,2,PI,1,100,172176
1742899404.727427,347659.000,54639,3,PI,1,100,172227
1742899404.767428,347699.000,54639,3,PI,1,100,172258
1742899404.807428,347739.000,54639,3,PI,1,100,172332
1742899404.847429,347779.000,54656,2,PI,1,100,172457
1742899404.887429,347819.000,54656,2,PI,1,100,172571
1742899404.927429,347859.000,54671,3,PI,1,100,172718
1742899404.967430,347899.000,54671,3,PI,1,100,172859
1742899405.007430,347939.000,54671,3,PI,1,100,172973
1742899405.047431,347979.000,54688,2,PI,1,100,173115
1742899405.087431,348019.000,54688,2,PI,1,100,173209
1742899405.127431,348059.000,54704,3,PI,1,100,172847
1742899405.167432,348099.000,54704,3,PI,1,100,172133
1742899405.207432,348139.000,54704,3,PI,1,100,171783
1742899405.247433,348179.000,54722,2,PI,1,100,171767
1742899405.287433,348219.000,54722,2,PI,1,100,171835
1742899405.327434,348259.000,54736,3,PI,1,100,171958
1742899405.367434,348299.000,54736,3,PI,1,100,172083
1742899405.407434,348339.000,54736,3,PI,1,100,172147
1742899405.447435,348379.000,54755,2,PI,1,100,172192
1742899405.487435,348419.000,54755,2,PI,1,100,172257
1742899405.527436,348459.000,54772,3,PI,1,100,172369
1742899405.567436,348499.000,54772,3,PI,1,100,172472
1742899405.607437,348539.000,54772,3,PI,1,100,172626
1742899405.647437,348579.000,54789,3,PI,1,100,172784
1742899405.687438,348619.000,54789,3,PI,1,100,172879
1742899405.727438,348659.000,54789,3,PI,1,100,173018
1742899405.767438,348699.000,54803,2,PI,1,100,173144
1742899405.807439,348739.000,54803,2,PI,1,100,173167
1742899405.847439,348779.000,54820,3,PI,1,100,172597
1742899405.887439,348819.000,54820,3,PI,1,100,171938
1742899405.927440,348859.000,54820,3,PI,1,100,171721
1742899405.967440,348899.000,54837,2,PI,1,100,171796
1742899406.007441,348939.000,54837,2,PI,1,100,171912
1742899406.047441,348979.000,54854,3,PI,1,100,172044
1742899406.087442,349019.000,54854,3,PI,1,100,172141
1742899406.127442,349059.000,54854,3,PI,1,100,172178
1742899406.167443,349099.000,54871,2,PI,1,100,172221
1742899406.207443,349139.000,54871,2,PI,1,100,172303
1742899406.247443,349179.000,54888,3,PI,1,100,172404
1742899406.287444,349219.000,54888,3,PI,1,100,172538
1742899406.327444,349259.000,54888,3,PI,1,100,172688
1742899406.367445,349299.000,54904,2,PI,1,100,172820
1742899406.407445,349339.000,54904,2,PI,1,100,172942
1742899406.447446,349379.000,54921,3,PI,1,100,173049
1742899406.487446,349419.000,54921,3,PI,1,100,173097
1742899406.527447,349459.000,54921,3,PI,1,100,172634
1742899406.567447,349499.000,54937,2,PI,1,100,171936
1742899406.607447,349539.000,54937,2,PI,1,100,171674
1742899406.647448,349579.000,54953,3,PI,1,100,171738
1742899406.687448,349619.000,54953,3,PI,1,100,171867
1742899406.727448,349659.000,54953,3,PI,1,100,172013
1742899406.767449,349699.000,54969,2,PI,1,100,172105
1742899406.807449,349739.000,54969,2,PI,1,100,172132
1742899406.847450,349779.000,54989,3,PI,1,100,172174
1742899406.887450,349819.000,54989,3,PI,1,100,172237
1742899406.927451,349859.000,54989,3,PI,1,100,172349
1742899406.967451,349899.000,55005,2,PI,1,100,172492
1742899407.007452,349939.000,55005,2,PI,1,100,172608
1742899407.047452,349979.000,55020,3,PI,1,100,172736
1742899407.087452,350019.000,55020,3,PI,1,100,172877
1742899407.127453,350059.000,55020,3,PI,1,100,172983
1742899407.167453,350099.000,55036,3,PI,1,100,173067
1742899407.207454,350139.000,55036,3,PI,1,100,172571
1742899407.247454,350179.000,55036,3,PI,1,100,171772
1742899407.287455,350219.000,55054,2,PI,1,100,171392
1742899407.327455,350259.000,55054,2,PI,1,100,171358
1742899407.367455,350299.000,55070,3,PI,1,100,171431
1742899407.407456,350339.000,55070,3,PI,1,100,171538
1742899407.447456,350379.000,55070,3,PI,1,100,171648
1742899407.487457,350419.000,55085,2,PI,1,100,171702
1742899407.527457,350459.000,55085,2,PI,1,100,171713
1742899407.567457,350499.000,55104,3,PI,1,100,171802
1742899407.607458,350539.000,55104,3,PI,1,100,171934
1742899407.647458,350579.000,55104,3,PI,1,100,172087
1742899407.687459,350619.000,55121,2,PI,1,100,172224
1742899407.727459,350659.000,55121,2,PI,1,100,172381
1742899407.767460,350699.000,55137,3,PI,1,100,172482
1742899407.807460,350739.000,55137,3,PI,1,100,172622
1742899407.847461,350779.000,55137,3,PI,1,100,172769
1742899407.887461,350819.000,55153,2,PI,1,100,172758
1742899407.927461,350859.000,55153,2,PI,1,100,172052
1742899407.967462,350899.000,55169,3,PI,1,100,171280
1742899408.007462,350939.000,55169,3,PI,1,100,170998
1742899408.047463,350979.000,55169,3,PI,1,100,170992
1742899408.087463,351019.000,55186,2,PI,1,100,171074
1742899408.127464,351059.000,55186,2,PI,1,100,171206
1742899408.167464,351099.000,55202,3,PI,1,100,171325
1742899408.207464,351139.000,55202,3,PI,1,100,171380
1742899408.247465,351179.000,55202,3,PI,1,100,171409
1742899408.287465,351219.000,55222,2,PI,1,100,171535
1742899408.327466,351259.000,55222,2,PI,1,100,171670
1742899408.367466,351299.000,55238,3,PI,1,100,171820
1742899408.407466,351339.000,55238,3,PI,1,100,171987
1742899408.447467,351379.000,55238,3,PI,1,100,172148
1742899408.487467,351419.000,55255,3,PI,1,100,172278
1742899408.527468,351459.000,55255,3,PI,1,100,172421
1742899408.567468,351499.000,55255,3,PI,1,100,172553
1742899408.607469,351539.000,55272,2,PI,1,100,172660
1742899408.647469,351579.000,55272,2,PI,1,100,172338
1742899408.687469,351619.000,55293,4,PI,1,100,171495
1742899408.727470,351659.000,55293,4,PI,1,100,170958
1742899408.767470,351699.000,55293,4,PI,1,100,170885
1742899408.807471,351739.000,55293,4,PI,1,100,170966
1742899408.847471,351779.000,55309,2,PI,1,100,171094
1742899408.887472,351819.000,55309,2,PI,1,100,171265
1742899408.927472,351859.000,55325,3,PI,1,100,171335
1742899408.967473,351899.000,55325,3,PI,1,100,171373
1742899409.007473,351939.000,55325,3,PI,1,100,171454
1742899409.047473,351979.000,55343,2,PI,1,100,171588
1742899409.087474,352019.000,55343,2,PI,1,100,171749
1742899409.127474,352059.000,55360,3,PI,1,100,171904
1742899409.167475,352099.000,55360,3,PI,1,100,172097
1742899409.207475,352139.000,55360,3,PI,1,100,172264
1742899409.247475,352179.000,55377,2,PI,1,100,172397
1742899409.287476,352219.000,55377,2,PI,1,100,172525
1742899409.327476,352259.000,55392,3,PI,1,100,172676
1742899409.367477,352299.000,55392,3,PI,1,100,172729
1742899409.407477,352339.000,55392,3,PI,1,100,172108
1742899409.447478,352379.000,55408,2,PI,1,100,171378
1742899409.487478,352419.000,55408,2,PI,1,100,171110
1742899409.527478,352459.000,55426,3,PI,1,100,171197
1742899409.567479,352499.000,55426,3,PI,1,100,171344
1742899409.607479,352539.000,55426,3,PI,1,100,171530
1742899409.647480,352579.000,55442,2,PI,1,100,171626
1742899409.687480,352619.000,55442,2,PI,1,100,171673
1742899409.727481,352659.000,55459,3,PI,1,100,171701
1742899409.767481,352699.000,55459,3,PI,1,100,171807
1742899409.807482,352739.000,55459,3,PI,1,100,171944
1742899409.847482,352779.000,55475,3,PI,1,100,172104
1742899409.887482,352819.000,55475,3,PI,1,100,172264
1742899409.927483,352859.000,55475,3,PI,1,100,172413
1742899409.967483,352899.000,55493,2,PI,1,100,172574
1742899410.007483,352939.000,55493,2,PI,1,100,172712
1742899410.047484,352979.000,55509,3,PI,1,100,172851
1742899410.087484,353019.000,55509,3,PI,1,100,172596
1742899410.127485,353059.000,55509,3,PI,1,100,171763
1742899410.167485,353099.000,55524,2,PI,1,100,171238
1742899410.207486,353139.000,55524,2,PI,1,100,171130
1742899410.247486,353179.000,55541,3,PI,1,100,171226
1742899410.287487,353219.000,55541,3,PI,1,100,171397
1742899410.327487,353259.000,55541,3,PI,1,100,171547
1742899410.367487,353299.000,55558,2,PI,1,100,171640
1742899410.407488,353339.000,55558,2,PI,1,100,171660
1742899410.447488,353379.000,55576,3,PI,1,100,171717
1742899410.487489,353419.000,55576,3,PI,1,100,171855
1742899410.527489,353459.000,55576,3,PI,1,100,172015
1742899410.567490,353499.000,55593,2,PI,1,100,172191
1742899410.607490,353539.000,55593,2,PI,1,100,172333
1742899410.647491,353579.000,55608,3,PI,1,100,172496
1742899410.687491,353619.000,55608,3,PI,1,100,172665
1742899410.727491,353659.000,55608,3,PI,1,100,172797
1742899410.767492,353699.000,55625,2,PI,1,100,172799
1742899410.807492,353739.000,55625,2,PI,1,100,172075
1742899410.847492,353779.000,55642,3,PI,1,100,171289
1742899410.887493,353819.000,55642,3,PI,1,100,170964
1742899410.927493,353859.000,55642,3,PI,1,100,170994
1742899410.967494,353899.000,55659,2,PI,1,100,171094
1742899411.007494,353939.000,55659,2,PI,1,100,171262
1742899411.047495,353979.000,55673,3,PI,1,100,171400
1742899411.087495,354019.000,55673,3,PI,1,100,171466
1742899411.127496,354059.000,55673,3,PI,1,100,171511
1742899411.167496,354099.000,55692,2,PI,1,100,171605
1742899411.207496,354139.000,55692,2,PI,1,100,171759
1742899411.247164,354178.667,55709,3,PI,1,100,171949
1742899411.286831,354218.333,55709,3,PI,1,100,172117
1742899411.326498,354258.000,55709,3,PI,1,100,172313
1742899411.366498,354298.000,55726,3,PI,1,100,172472
1742899411.406498,354338.000,55726,3,PI,1,100,172618
1742899411.446499,354378.000,55726,3,PI,1,100,172765
1742899411.486499,354418.000,55740,2,PI,1,100,172545
1742899411.526500,354458.000,55740,2,PI,1,100,171652
1742899411.566500,354498.000,55758,3,PI,1,100,170997
1742899411.606501,354538.000,55758,3,PI,1,100,170833
1742899411.646501,354578.000,55758,3,PI,1,100,170865
1742899411.686502,354618.000,55774,2,PI,1,100,170982
1742899411.726502,354658.000,55774,2,PI,1,100,171171
1742899411.766836,354698.333,55791,3,PI,1,100,171259
1742899411.807169,354738.667,55791,3,PI,1,100,171316
1742899411.847503,354779.000,55791,3,PI,1,100,171379
1742899411.887504,354819.000,55808,2,PI,1,100,171513
1742899411.927504,354859.000,55808,2,PI,1,100,171667
1742899411.967505,354899.000,55825,3,PI,1,100,171836
1742899412.007505,354939.000,55825,3,PI,1,100,172009
1742899412.047505,354979.000,55825,3,PI,1,100,172170
1742899412.087006,355018.500,55841,2,PI,1,100,172326
1742899412.126506,355058.000,55841,2,PI,1,100,172478
1742899412.166840,355098.333,55858,3,PI,1,100,172563
1742899412.207174,355138.667,55858,3,PI,1,100,171960
1742899412.247508,355179.000,55858,3,PI,1,100,171134
1742899412.287008,355218.500,55873,2,PI,1,100,170724
1742899412.326508,355258.000,55873,2,PI,1,100,170734
1742899412.366509,355298.000,55890,3,PI,1,100,170831
1742899412.406509,355338.000,55890,3,PI,1,100,170988
1742899412.446510,355378.000,55890,3,PI,1,100,171120
1742899412.486510,355418.000,55906,2,PI,1,100,171133
1742899412.526510,355458.000,55906,2,PI,1,100,171172
1742899412.566511,355498.000,55926,3,PI,1,100,171269
1742899412.606511,355538.000,55926,3,PI,1,100,171385
1742899412.646512,355578.000,55926,3,PI,1,100,171539
1742899412.686512,355618.000,55941,3,PI,1,100,171699
1742899412.726513,355658.000,55941,3,PI,1,100,171855
1742899412.766513,355698.000,55941,3,PI,1,100,171997
1742899412.806514,355738.000,55957,2,PI,1,100,172131
1742899412.846514,355778.000,55957,2,PI,1,100,172077
1742899412.886514,355818.000,55974,3,PI,1,100,171343
1742899412.926515,355858.000,55974,3,PI,1,100,170593
1742899412.966515,355898.000,55974,3,PI,1,100,170297
1742899413.006516,355938.000,55991,2,PI,1,100,170271
1742899413.046516,355978.000,55991,2,PI,1,100,170322
1742899413.086516,356018.000,56007,3,PI,1,100,170467
1742899413.126517,356058.000,56007,3,PI,1,100,170571
1742899413.166517,356098.000,56007,3,PI,1,100,170615
1742899413.206518,356138.000,56023,2,PI,1,100,170671
1742899413.246518,356178.000,56023,2,PI,1,100,170783
1742899413.286519,356218.000,56043,3,PI,1,100,170934
1742899413.326519,356258.000,56043,3,PI,1,100,171104
1742899413.366519,356298.000,56043,3,PI,1,100,171262
1742899413.406520,356338.000,56060,2,PI,1,100,171418
1742899413.446520,356378.000,56060,2,PI,1,100,171573
1742899413.486521,356418.000,56076,3,PI,1,100,171721
1742899413.526521,356458.000,56076,3,PI,1,100,171668
1742899413.566522,356498.000,56076,3,PI,1,100,170870
1742899413.606522,356538.000,56092,3,PI,1,100,170098
1742899413.646523,356578.000,56092,3,PI,1,100,169806
1742899413.686523,356618.000,56092,3,PI,1,100,169738
1742899413.726523,356658.000,56108,2,PI,1,100,169786
1742899413.766524,356698.000,56108,2,PI,1,100,169897
1742899413.806524,356738.000,56130,4,PI,1,100,170039
1742899413.846525,356778.000,56130,4,PI,1,100,170086
1742899413.886525,356818.000,56130,4,PI,1,100,170170
1742899413.926525,356858.000,56130,4,PI,1,100,170291
1742899413.966526,356898.000,56149,2,PI,1,100,170430
1742899414.006526,356938.000,56149,2,PI,1,100,170636
1742899414.046527,356978.000,56166,3,PI,1,100,170812
1742899414.086527,357018.000,56166,3,PI,1,100,170966
