LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1742899391.674288,334606.000,52485,2,EL,1,100,-18645.000000
1742899391.741288,334673.000,52502,1,EL,1,100,-18645.000000
1742899391.807789,334739.500,52520,2,EL,1,100,-18644.400391
1742899391.874290,334806.000,52520,2,EL,1,100,-18643.800781
1742899391.940290,334872.000,52538,1,EL,1,100,-18643.599609
1742899392.007291,334939.000,52552,2,EL,1,100,-18643.000000
1742899392.074292,335006.000,52552,2,EL,1,100,-18642.400391
1742899392.140293,335072.000,52569,1,EL,1,100,-18642.000000
1742899392.207294,335139.000,52586,2,EL,1,100,-18642.000000
1742899392.274294,335206.000,52586,2,EL,1,100,-18641.400391
1742899392.340295,335272.000,52603,1,EL,1,100,-18640.800781
1742899392.407295,335339.000,52618,2,EL,1,100,-18640.400391
1742899392.474296,335406.000,52618,2,EL,1,100,-18640.000000
1742899392.540297,335472.000,52634,1,EL,1,100,-18639.800781
1742899392.607298,335539.000,52653,2,EL,1,100,-18639.800781
1742899392.674298,335606.000,52653,2,EL,1,100,-18639.199219
1742899392.740799,335672.500,52670,2,EL,1,100,-18638.800781
1742899392.807300,335739.000,52670,2,EL,1,100,-18638.400391
1742899392.874300,335806.000,52686,1,EL,1,100,-18638.199219
1742899392.940801,335872.500,52702,2,EL,1,100,-18638.400391
1742899393.007302,335939.000,52702,2,EL,1,100,-18638.000000
1742899393.074303,336006.000,52718,1,EL,1,100,-18637.599609
1742899393.140803,336072.500,52735,2,EL,1,100,-18637.000000
1742899393.207304,336139.000,52735,2,EL,1,100,-18636.800781
1742899393.274305,336206.000,52752,1,EL,1,100,-18636.800781
1742899393.340806,336272.500,52776,2,EL,1,100,-18636.400391
1742899393.407306,336339.000,52776,2,EL,1,100,-18636.000000
1742899393.473807,336405.500,52792,2,EL,1,100,-18636.199219
1742899393.540308,336472.000,52792,2,EL,1,100,-18636.199219
1742899393.607308,336539.000,52810,1,EL,1,100,-18636.199219
1742899393.673809,336605.500,52826,2,EL,1,100,-18636.000000
1742899393.740310,336672.000,52826,2,EL,1,100,-18636.000000
1742899393.807311,336739.000,52843,1,EL,1,100,-18635.199219
1742899393.873811,336805.500,52859,2,EL,1,100,-18635.199219
1742899393.940312,336872.000,52859,2,EL,1,100,-18634.599609
1742899394.007313,336939.000,52875,1,EL,1,100,-18634.000000
1742899394.073813,337005.500,52891,2,EL,1,100,-18634.000000
1742899394.140314,337072.000,52891,2,EL,1,100,-18633.599609
1742899394.207315,337139.000,52910,1,EL,1,100,-18633.400391
1742899394.273815,337205.500,52926,2,EL,1,100,-18633.000000
1742899394.340316,337272.000,52926,2,EL,1,100,-18633.000000
1742899394.407317,337339.000,52942,2,EL,1,100,-18632.599609
1742899394.474318,337406.000,52942,2,EL,1,100,-18632.400391
1742899394.540318,337472.000,52958,1,EL,1,100,-18632.000000
1742899394.607319,337539.000,52976,2,EL,1,100,-18631.800781
1742899394.674320,337606.000,52976,2,EL,1,100,-18631.000000
1742899394.740320,337672.000,52992,1,EL,1,100,-18630.400391
1742899394.807321,337739.000,53007,2,EL,1,100,-18630.000000
1742899394.874322,337806.000,53007,2,EL,1,100,-18629.800781
1742899394.940323,337872.000,53026,1,EL,1,100,-18629.199219
1742899395.007323,337939.000,53043,2,EL,1,100,-18629.000000
1742899395.074324,338006.000,53043,2,EL,1,100,-18629.000000
1742899395.140325,338072.000,53059,1,EL,1,100,-18628.000000
1742899395.207325,338139.000,53075,2,EL,1,100,-18628.000000
1742899395.274326,338206.000,53075,2,EL,1,100,-18627.199219
1742899395.340327,338272.000,53091,1,EL,1,100,-18626.599609
1742899395.407328,338339.000,53108,2,EL,1,100,-18626.000000
1742899395.474328,338406.000,53108,2,EL,1,100,-18625.599609
1742899395.540329,338472.000,53124,1,EL,1,100,-18625.000000
1742899395.607330,338539.000,53142,2,EL,1,100,-18625.000000
1742899395.674330,338606.000,53142,2,EL,1,100,-18624.199219
1742899395.740331,338672.000,53158,1,EL,1,100,-18624.000000
1742899395.807332,338739.000,53175,2,EL,1,100,-18623.400391
1742899395.874333,338806.000,53175,2,EL,1,100,-18623.000000
1742899395.940333,338872.000,53192,1,EL,1,100,-18623.000000
1742899396.006834,338938.500,53207,2,EL,1,100,-18622.800781
1742899396.073335,339005.000,53207,2,EL,1,100,-18621.800781
1742899396.140335,339072.000,53223,1,EL,1,100,-18621.400391
1742899396.206836,339138.500,53241,2,EL,1,100,-18620.800781
1742899396.273337,339205.000,53241,2,EL,1,100,-18620.199219
1742899396.340338,339272.000,53259,1,EL,1,100,-18620.000000
1742899396.406838,339338.500,53275,2,EL,1,100,-18620.000000
1742899396.473339,339405.000,53275,2,EL,1,100,-18619.800781
1742899396.540340,339472.000,53290,1,EL,1,100,-18619.800781
1742899396.606840,339538.500,53308,2,EL,1,100,-18619.199219
1742899396.673341,339605.000,53308,2,EL,1,100,-18618.800781
1742899396.740342,339672.000,53324,2,EL,1,100,-18618.199219
1742899396.807343,339739.000,53324,2,EL,1,100,-18618.000000
1742899396.873343,339805.000,53341,1,EL,1,100,-18617.400391
1742899396.940344,339872.000,53356,2,EL,1,100,-18617.800781
1742899397.007345,339939.000,53356,2,EL,1,100,-18617.199219
1742899397.073345,340005.000,53375,1,EL,1,100,-18617.000000
1742899397.140346,340072.000,53391,2,EL,1,100,-18617.000000
1742899397.207347,340139.000,53391,2,EL,1,100,-18616.599609
1742899397.273348,340205.000,53409,1,EL,1,100,-18616.000000
1742899397.340348,340272.000,53423,2,EL,1,100,-18616.000000
1742899397.407349,340339.000,53423,2,EL,1,100,-18615.599609
1742899397.473350,340405.000,53440,1,EL,1,100,-18615.000000
1742899397.540350,340472.000,53457,2,EL,1,100,-18614.199219
1742899397.607351,340539.000,53457,2,EL,1,100,-18613.800781
1742899397.673352,340605.000,53474,1,EL,1,100,-18613.599609
1742899397.740353,340672.000,53490,2,EL,1,100,-18613.000000
1742899397.807353,340739.000,53490,2,EL,1,100,-18612.800781
1742899397.873354,340805.000,53507,1,EL,1,100,-18612.599609
1742899397.940355,340872.000,53524,2,EL,1,100,-18612.400391
1742899398.007355,340939.000,53524,2,EL,1,100,-18611.800781
1742899398.073356,341005.000,53541,1,EL,1,100,-18611.800781
1742899398.140357,341072.000,53555,2,EL,1,100,-18611.199219
1742899398.207357,341139.000,53555,2,EL,1,100,-18610.400391
1742899398.273358,341205.000,53573,1,EL,1,100,-18610.199219
1742899398.340359,341272.000,53591,2,EL,1,100,-18610.000000
1742899398.407360,341339.000,53591,2,EL,1,100,-18609.800781
1742899398.473860,341405.500,53613,2,EL,1,100,-18609.599609
1742899398.540361,341472.000,53613,2,EL,1,100,-18609.000000
1742899398.606862,341538.500,53630,2,EL,1,100,-18609.000000
1742899398.673362,341605.000,53630,2,EL,1,100,-18608.400391
1742899398.740363,341672.000,53647,1,EL,1,100,-18608.400391
1742899398.806864,341738.500,53661,2,EL,1,100,-18608.400391
1742899398.873365,341805.000,53661,2,EL,1,100,-18608.000000
1742899398.940365,341872.000,53679,1,EL,1,100,-18607.400391
1742899399.006866,341938.500,53695,2,EL,1,100,-18607.000000
1742899399.073367,342005.000,53695,2,EL,1,100,-18606.800781
1742899399.140368,342072.000,53712,1,EL,1,100,-18606.400391
1742899399.206868,342138.500,53729,2,EL,1,100,-18606.199219
1742899399.273369,342205.000,53729,2,EL,1,100,-18606.000000
1742899399.340370,342272.000,53746,1,EL,1,100,-18605.400391
1742899399.406870,342338.500,53762,2,EL,1,100,-18605.800781
1742899399.473371,342405.000,53762,2,EL,1,100,-18605.400391
1742899399.540372,342472.000,53779,1,EL,1,100,-18605.199219
1742899399.606873,342538.500,53794,2,EL,1,100,-18605.000000
1742899399.673373,342605.000,53794,2,EL,1,100,-18604.199219
1742899399.740374,342672.000,53811,1,EL,1,100,-18604.199219
1742899399.806875,342738.500,53827,2,EL,1,100,-18603.800781
1742899399.873375,342805.000,53827,2,EL,1,100,-18603.000000
1742899399.940376,342872.000,53847,1,EL,1,100,-18603.199219
1742899400.006877,342938.500,53861,2,EL,1,100,-18603.000000
1742899400.073377,343005.000,53861,2,EL,1,100,-18602.599609
1742899400.140378,343072.000,53879,1,EL,1,100,-18602.599609
1742899400.206879,343138.500,53896,2,EL,1,100,-18602.800781
1742899400.273380,343205.000,53896,2,EL,1,100,-18601.800781
1742899400.340380,343272.000,53915,1,EL,1,100,-18602.400391
1742899400.406881,343338.500,53930,2,EL,1,100,-18602.000000
1742899400.473382,343405.000,53930,2,EL,1,100,-18601.400391
1742899400.540382,343472.000,53946,1,EL,1,100,-18601.599609
1742899400.606883,343538.500,53965,2,EL,1,100,-18601.000000
1742899400.673384,343605.000,53965,2,EL,1,100,-18600.800781
1742899400.739885,343671.500,53982,2,EL,1,100,-18601.000000
1742899400.806385,343738.000,53982,2,EL,1,100,-18600.800781
1742899400.873386,343805.000,53998,1,EL,1,100,-18600.400391
1742899400.939887,343871.500,54015,2,EL,1,100,-18600.800781
1742899401.006387,343938.000,54015,2,EL,1,100,-18600.000000
1742899401.073388,344005.000,54031,1,EL,1,100,-18599.400391
1742899401.139889,344071.500,54050,2,EL,1,100,-18599.000000
1742899401.206390,344138.000,54050,2,EL,1,100,-18598.199219
1742899401.273390,344205.000,54069,1,EL,1,100,-18598.199219
1742899401.339891,344271.500,54084,2,EL,1,100,-18598.000000
1742899401.406392,344338.000,54084,2,EL,1,100,-18598.000000
1742899401.473392,344405.000,54100,1,EL,1,100,-18597.800781
1742899401.539893,344471.500,54118,2,EL,1,100,-18597.800781
1742899401.606394,344538.000,54118,2,EL,1,100,-18597.400391
1742899401.673394,344605.000,54134,1,EL,1,100,-18597.199219
1742899401.739895,344671.500,54149,2,EL,1,100,-18596.199219
1742899401.806396,344738.000,54149,2,EL,1,100,-18595.800781
1742899401.873397,344805.000,54165,1,EL,1,100,-18595.199219
1742899401.939897,344871.500,54185,2,EL,1,100,-18595.199219
1742899402.006398,344938.000,54185,2,EL,1,100,-18595.000000
1742899402.073399,345005.000,54201,1,EL,1,100,-18594.599609
1742899402.139899,345071.500,54217,2,EL,1,100,-18594.199219
1742899402.206400,345138.000,54217,2,EL,1,100,-18594.000000
1742899402.273401,345205.000,54233,1,EL,1,100,-18594.000000
1742899402.339902,345271.500,54250,2,EL,1,100,-18593.400391
1742899402.406402,345338.000,54250,2,EL,1,100,-18592.800781
1742899402.473403,345405.000,54266,1,EL,1,100,-18592.800781
1742899402.539904,345471.500,54283,2,EL,1,100,-18592.000000
1742899402.606405,345538.000,54283,2,EL,1,100,-18591.800781
1742899402.672905,345604.500,54300,2,EL,1,100,-18591.599609
1742899402.739406,345671.000,54300,2,EL,1,100,-18590.800781
1742899402.806407,345738.000,54317,1,EL,1,100,-18590.800781
1742899402.872907,345804.500,54334,2,EL,1,100,-18590.000000
1742899402.939408,345871.000,54334,2,EL,1,100,-18590.000000
1742899403.006409,345938.000,54351,1,EL,1,100,-18589.599609
1742899403.072910,346004.500,54365,2,EL,1,100,-18589.000000
1742899403.139410,346071.000,54365,2,EL,1,100,-18588.599609
1742899403.206411,346138.000,54382,1,EL,1,100,-18588.199219
1742899403.272912,346204.500,54401,2,EL,1,100,-18588.000000
1742899403.339412,346271.000,54401,2,EL,1,100,-18587.199219
1742899403.406413,346338.000,54420,1,EL,1,100,-18586.800781
1742899403.472914,346404.500,54434,2,EL,1,100,-18586.800781
1742899403.539414,346471.000,54434,2,EL,1,100,-18586.000000
1742899403.606415,346538.000,54459,2,EL,1,100,-18586.000000
1742899403.673416,346605.000,54459,2,EL,1,100,-18585.199219
1742899403.739417,346671.000,54475,1,EL,1,100,-18585.199219
1742899403.806417,346738.000,54492,2,EL,1,100,-18585.000000
1742899403.873418,346805.000,54492,2,EL,1,100,-18584.199219
1742899403.939419,346871.000,54509,1,EL,1,100,-18583.800781
1742899404.006419,346938.000,54527,2,EL,1,100,-18584.000000
1742899404.073420,347005.000,54527,2,EL,1,100,-18582.800781
1742899404.139421,347071.000,54542,1,EL,1,100,-18583.000000
1742899404.206422,347138.000,54560,2,EL,1,100,-18583.000000
1742899404.273422,347205.000,54560,2,EL,1,100,-18582.400391
1742899404.339923,347271.500,54576,2,EL,1,100,-18582.400391
1742899404.406424,347338.000,54576,2,EL,1,100,-18582.000000
1742899404.473424,347405.000,54593,1,EL,1,100,-18581.199219
1742899404.539925,347471.500,54608,2,EL,1,100,-18580.800781
1742899404.606426,347538.000,54608,2,EL,1,100,-18580.199219
1742899404.673427,347605.000,54625,1,EL,1,100,-18580.000000
1742899404.739927,347671.500,54643,2,EL,1,100,-18579.599609
1742899404.806428,347738.000,54643,2,EL,1,100,-18579.000000
1742899404.872429,347804.000,54660,1,EL,1,100,-18579.000000
1742899404.939430,347871.000,54675,2,EL,1,100,-18578.599609
1742899405.006430,347938.000,54675,2,EL,1,100,-18578.000000
1742899405.072431,348004.000,54692,1,EL,1,100,-18578.000000
1742899405.139431,348071.000,54708,2,EL,1,100,-18578.000000
1742899405.206432,348138.000,54708,2,EL,1,100,-18577.000000
1742899405.272433,348204.000,54726,1,EL,1,100,-18576.800781
1742899405.339434,348271.000,54740,2,EL,1,100,-18576.800781
1742899405.406435,348338.000,54740,2,EL,1,100,-18576.000000
1742899405.472435,348404.000,54759,1,EL,1,100,-18575.599609
1742899405.539436,348471.000,54776,2,EL,1,100,-18574.800781
1742899405.606436,348538.000,54776,2,EL,1,100,-18573.800781
1742899405.672437,348604.000,54793,1,EL,1,100,-18573.000000
1742899405.739438,348671.000,54807,2,EL,1,100,-18573.000000
1742899405.806439,348738.000,54807,2,EL,1,100,-18572.599609
1742899405.872439,348804.000,54824,1,EL,1,100,-18572.400391
1742899405.939440,348871.000,54841,2,EL,1,100,-18572.000000
1742899406.006441,348938.000,54841,2,EL,1,100,-18571.400391
1742899406.072442,349004.000,54858,1,EL,1,100,-18571.000000
1742899406.139442,349071.000,54875,2,EL,1,100,-18571.000000
1742899406.206443,349138.000,54875,2,EL,1,100,-18570.800781
1742899406.272444,349204.000,54892,1,EL,1,100,-18570.599609
1742899406.339444,349271.000,54908,2,EL,1,100,-18570.199219
1742899406.406445,349338.000,54908,2,EL,1,100,-18569.400391
1742899406.472446,349404.000,54925,1,EL,1,100,-18569.599609
1742899406.539447,349471.000,54941,2,EL,1,100,-18569.000000
1742899406.606447,349538.000,54941,2,EL,1,100,-18568.199219
1742899406.672948,349604.500,54957,2,EL,1,100,-18567.800781
1742899406.739449,349671.000,54957,2,EL,1,100,-18567.599609
1742899406.806449,349738.000,54973,1,EL,1,100,-18567.199219
1742899406.872950,349804.500,54993,2,EL,1,100,-18567.199219
1742899406.939451,349871.000,54993,2,EL,1,100,-18567.000000
1742899407.006452,349938.000,55009,1,EL,1,100,-18566.599609
1742899407.072952,350004.500,55024,2,EL,1,100,-18566.199219
1742899407.139453,350071.000,55024,2,EL,1,100,-18566.199219
1742899407.206454,350138.000,55040,1,EL,1,100,-18565.400391
1742899407.272954,350204.500,55058,2,EL,1,100,-18565.000000
1742899407.339455,350271.000,55058,2,EL,1,100,-18564.199219
1742899407.406456,350338.000,55074,1,EL,1,100,-18564.000000
1742899407.472956,350404.500,55089,2,EL,1,100,-18564.000000
1742899407.539457,350471.000,55089,2,EL,1,100,-18563.599609
1742899407.606458,350538.000,55108,1,EL,1,100,-18563.199219
1742899407.672959,350604.500,55125,2,EL,1,100,-18563.000000
1742899407.739459,350671.000,55125,2,EL,1,100,-18562.599609
1742899407.806460,350738.000,55141,1,EL,1,100,-18562.400391
1742899407.872961,350804.500,55157,2,EL,1,100,-18562.000000
1742899407.939461,350871.000,55157,2,EL,1,100,-18561.199219
1742899408.005462,350937.000,55173,1,EL,1,100,-18560.800781
1742899408.072463,351004.000,55190,2,EL,1,100,-18560.000000
1742899408.139464,351071.000,55190,2,EL,1,100,-18559.599609
1742899408.205464,351137.000,55206,1,EL,1,100,-18558.800781
1742899408.272465,351204.000,55226,2,EL,1,100,-18558.800781
1742899408.339466,351271.000,55226,2,EL,1,100,-18558.400391
1742899408.406466,351338.000,55242,1,EL,1,100,-18558.000000
1742899408.472967,351404.500,55259,2,EL,1,100,-18558.000000
1742899408.539468,351471.000,55259,2,EL,1,100,-18557.199219
1742899408.606469,351538.000,55276,1,EL,1,100,-18557.199219
1742899408.672803,351604.333,55297,3,EL,1,100,-18557.000000
1742899408.739137,351670.667,55297,3,EL,1,100,-18556.400391
1742899408.805471,351737.000,55297,3,EL,1,100,-18556.000000
1742899408.872472,351804.000,55313,1,EL,1,100,-18555.400391
1742899408.938972,351870.500,55329,2,EL,1,100,-18555.599609
1742899409.005473,351937.000,55329,2,EL,1,100,-18555.000000
1742899409.072474,352004.000,55347,1,EL,1,100,-18554.400391
1742899409.138974,352070.500,55364,2,EL,1,100,-18554.000000
1742899409.205475,352137.000,55364,2,EL,1,100,-18554.000000
1742899409.272476,352204.000,55381,1,EL,1,100,-18553.400391
1742899409.338976,352270.500,55396,2,EL,1,100,-18553.199219
1742899409.405477,352337.000,55396,2,EL,1,100,-18553.000000
1742899409.472478,352404.000,55412,1,EL,1,100,-18552.000000
1742899409.538979,352470.500,55430,2,EL,1,100,-18551.400391
1742899409.605479,352537.000,55430,2,EL,1,100,-18551.000000
1742899409.672480,352604.000,55446,1,EL,1,100,-18550.599609
1742899409.738981,352670.500,55463,2,EL,1,100,-18551.000000
1742899409.805481,352737.000,55463,2,EL,1,100,-18550.000000
1742899409.872482,352804.000,55479,1,EL,1,100,-18549.800781
1742899409.938983,352870.500,55497,2,EL,1,100,-18549.800781
1742899410.005484,352937.000,55497,2,EL,1,100,-18549.199219
1742899410.072484,353004.000,55513,1,EL,1,100,-18549.000000
1742899410.138985,353070.500,55528,2,EL,1,100,-18548.800781
1742899410.205486,353137.000,55528,2,EL,1,100,-18547.400391
1742899410.272486,353204.000,55545,1,EL,1,100,-18547.400391
1742899410.338987,353270.500,55562,2,EL,1,100,-18547.000000
1742899410.405488,353337.000,55562,2,EL,1,100,-18546.800781
1742899410.472489,353404.000,55580,1,EL,1,100,-18546.000000
1742899410.538989,353470.500,55597,2,EL,1,100,-18546.000000
1742899410.605490,353537.000,55597,2,EL,1,100,-18545.599609
1742899410.672491,353604.000,55612,1,EL,1,100,-18545.199219
1742899410.738991,353670.500,55629,2,EL,1,100,-18544.800781
1742899410.805492,353737.000,55629,2,EL,1,100,-18544.199219
1742899410.872493,353804.000,55646,2,EL,1,100,-18543.800781
1742899410.939494,353871.000,55646,2,EL,1,100,-18542.800781
1742899411.005494,353937.000,55663,1,EL,1,100,-18542.599609
1742899411.071995,354003.500,55677,2,EL,1,100,-18542.000000
1742899411.138496,354070.000,55677,2,EL,1,100,-18541.599609
1742899411.205496,354137.000,55696,1,EL,1,100,-18541.599609
1742899411.271997,354203.500,55713,2,EL,1,100,-18541.199219
1742899411.338498,354270.000,55713,2,EL,1,100,-18540.800781
1742899411.405499,354337.000,55730,1,EL,1,100,-18541.000000
1742899411.471999,354403.500,55744,2,EL,1,100,-18540.800781
1742899411.538500,354470.000,55744,2,EL,1,100,-18540.199219
1742899411.605501,354537.000,55762,1,EL,1,100,-18539.800781
1742899411.672001,354603.500,55778,2,EL,1,100,-18539.800781
1742899411.738502,354670.000,55778,2,EL,1,100,-18539.800781
1742899411.805503,354737.000,55795,1,EL,1,100,-18540.000000
1742899411.872004,354803.500,55812,2,EL,1,100,-18540.599609
1742899411.938504,354870.000,55812,2,EL,1,100,-18540.599609
1742899412.005505,354937.000,55829,1,EL,1,100,-18540.800781
1742899412.072006,355003.500,55845,2,EL,1,100,-18541.400391
1742899412.138506,355070.000,55845,2,EL,1,100,-18541.599609
1742899412.205507,355137.000,55862,1,EL,1,100,-18542.000000
1742899412.272008,355203.500,55877,2,EL,1,100,-18542.000000
1742899412.338508,355270.000,55877,2,EL,1,100,-18541.800781
1742899412.405509,355337.000,55894,1,EL,1,100,-18542.000000
1742899412.472010,355403.500,55910,2,EL,1,100,-18542.000000
1742899412.538511,355470.000,55910,2,EL,1,100,-18542.000000
1742899412.605511,355537.000,55930,1,EL,1,100,-18542.000000
1742899412.672012,355603.500,55945,2,EL,1,100,-18542.000000
1742899412.738513,355670.000,55945,2,EL,1,100,-18542.000000
1742899412.805513,355737.000,55961,1,EL,1,100,-18542.000000
1742899412.872014,355803.500,55978,2,EL,1,100,-18541.400391
1742899412.938515,355870.000,55978,2,EL,1,100,-18540.800781
1742899413.005516,355937.000,55995,2,EL,1,100,-18540.400391
1742899413.072516,356004.000,55995,2,EL,1,100,-18540.000000
1742899413.138517,356070.000,56011,1,EL,1,100,-18539.599609
1742899413.205518,356137.000,56027,2,EL,1,100,-18539.800781
1742899413.272518,356204.000,56027,2,EL,1,100,-18539.000000
1742899413.338519,356270.000,56047,1,EL,1,100,-18539.000000
1742899413.405520,356337.000,56064,2,EL,1,100,-18538.800781
1742899413.472521,356404.000,56064,2,EL,1,100,-18538.000000
1742899413.538521,356470.000,56080,1,EL,1,100,-18538.000000
1742899413.605522,356537.000,56096,2,EL,1,100,-18537.599609
1742899413.672523,356604.000,56096,2,EL,1,100,-18536.199219
1742899413.738523,356670.000,56112,1,EL,1,100,-18536.000000
1742899413.805524,356737.000,56134,2,EL,1,100,-18535.400391
1742899413.872525,356804.000,56134,2,EL,1,100,-18535.000000
1742899413.939026,356870.500,56153,2,EL,1,100,-18535.000000
1742899414.005526,356937.000,56153,2,EL,1,100,-18534.000000
1742899414.072527,357004.000,56170,1,EL,1,100,-18533.800781
1742899414.139028,357070.500,56185,2,EL,1,100,-18533.800781
1742899414.205528,357137.000,56185,2,EL,1,100,-18533.800781
1742899414.272529,357204.000,56202,1,EL,1,100,-18533.599609
1742899414.339030,357270.500,56218,2,EL,1,100,-18532.800781
1742899414.405530,357337.000,56218,2,EL,1,100,-18532.000000
1742899414.472031,357403.500,56235,2,EL,1,100,-18532.000000
1742899414.538532,357470.000,56235,2,EL,1,100,-18531.199219
1742899414.605533,357537.000,56252,1,EL,1,100,-18530.800781
1742899414.672033,357603.500,56269,2,EL,1,100,-18530.599609
1742899414.738534,357670.000,56269,2,EL,1,100,-18530.000000
1742899414.805535,357737.000,56285,1,EL,1,100,-18529.400391
1742899414.872036,357803.500,56303,2,EL,1,100,-18529.199219
1742899414.938536,357870.000,56303,2,EL,1,100,-18529.000000
1742899415.005537,357937.000,56319,1,EL,1,100,-18527.800781
1742899415.072038,358003.500,56334,2,EL,1,100,-18527.400391
1742899415.138538,358070.000,56334,2,EL,1,100,-18527.000000
1742899415.205539,358137.000,56350,1,EL,1,100,-18526.199219
1742899415.272040,358203.500,56368,2,EL,1,100,-18526.000000
1742899415.338541,358270.000,56368,2,EL,1,100,-18526.000000
1742899415.405541,358337.000,56386,1,EL,1,100,-18525.199219
1742899415.472042,358403.500,56401,2,EL,1,100,-18525.000000
1742899415.538543,358470.000,56401,2,EL,1,100,-18525.000000
1742899415.605543,358537.000,56418,1,EL,1,100,-18524.199219
1742899415.672044,358603.500,56435,2,EL,1,100,-18524.199219
1742899415.738545,358670.000,56435,2,EL,1,100,-18523.800781
1742899415.805546,358737.000,56451,1,EL,1,100,-18523.000000
1742899415.872046,358803.500,56467,2,EL,1,100,-18522.199219
1742899415.938547,358870.000,56467,2,EL,1,100,-18522.000000
1742899416.005548,358937.000,56485,1,EL,1,100,-18522.000000
1742899416.072048,359003.500,56502,2,EL,1,100,-18521.400391
1742899416.138549,359070.000,56502,2,EL,1,100,-18521.000000
1742899416.205550,359137.000,56518,1,EL,1,100,-18520.800781
1742899416.272051,359203.500,56535,2,EL,1,100,-18520.199219
1742899416.338551,359270.000,56535,2,EL,1,100,-18520.000000
1742899416.405552,359337.000,56550,1,EL,1,100,-18519.800781
1742899416.472053,359403.500,56567,2,EL,1,100,-18519.000000
1742899416.538553,359470.000,56567,2,EL,1,100,-18519.000000
1742899416.605054,359536.500,56584,2,EL,1,100,-18518.800781
1742899416.671555,359603.000,56584,2,EL,1,100,-18518.000000
1742899416.738555,359670.000,56603,1,EL,1,100,-18517.400391
1742899416.805056,359736.500,56617,2,EL,1,100,-18516.800781
1742899416.871557,359803.000,56617,2,EL,1,100,-18516.599609
1742899416.938558,359870.000,56635,1,EL,1,100,-18516.400391
1742899417.005058,359936.500,56651,2,EL,1,100,-18516.599609
1742899417.071559,360003.000,56651,2,EL,1,100,-18516.199219
1742899417.138560,360070.000,56668,1,EL,1,100,-18515.599609
1742899417.205060,360136.500,56683,2,EL,1,100,-18515.000000
1742899417.271561,360203.000,56683,2,EL,1,100,-18514.000000
1742899417.338562,360270.000,56700,2,EL,1,100,-18513.800781
1742899417.405563,360337.000,56700,2,EL,1,100,-18513.800781
1742899417.471563,360403.000,56718,1,EL,1,100,-18513.599609
1742899417.538564,360470.000,56736,2,EL,1,100,-18513.800781
1742899417.605565,360537.000,56736,2,EL,1,100,-18513.000000
1742899417.671566,360603.000,56752,1,EL,1,100,-18512.800781
1742899417.738566,360670.000,56767,2,EL,1,100,-18513.199219
1742899417.805567,360737.000,56767,2,EL,1,100,-18513.000000
1742899417.871567,360803.000,56783,1,EL,1,100,-18512.599609
1742899417.938068,360869.500,56801,2,EL,1,100,-18512.000000
1742899418.004569,360936.000,56801,2,EL,1,100,-18511.400391
1742899418.071570,361003.000,56817,1,EL,1,100,-18510.599609
1742899418.138070,361069.500,56834,2,EL,1,100,-18511.000000
1742899418.204571,361136.000,56834,2,EL,1,100,-18510.000000
1742899418.271572,361203.000,56851,1,EL,1,100,-18510.000000
1742899418.338073,361269.500,56870,2,EL,1,100,-18510.000000
1742899418.404573,361336.000,56870,2,EL,1,100,-18509.400391
1742899418.471574,361403.000,56886,2,EL,1,100,-18509.400391
1742899418.538575,361470.000,56886,2,EL,1,100,-18509.000000
1742899418.604575,361536.000,56904,1,EL,1,100,-18508.400391
1742899418.671576,361603.000,56918,2,EL,1,100,-18508.199219
1742899418.738577,361670.000,56918,2,EL,1,100,-18507.000000
1742899418.804578,361736.000,56935,1,EL,1,100,-18506.800781
1742899418.871245,361802.667,56960,3,EL,1,100,-18506.599609
1742899418.937912,361869.333,56960,3,EL,1,100,-18506.000000
1742899419.004580,361936.000,56960,3,EL,1,100,-18505.800781
1742899419.071580,362003.000,56976,2,EL,1,100,-18505.599609
1742899419.138581,362070.000,56976,2,EL,1,100,-18505.000000
1742899419.204582,362136.000,56993,1,EL,1,100,-18504.599609
1742899419.271583,362203.000,57010,2,EL,1,100,-18504.599609
1742899419.338583,362270.000,57010,2,EL,1,100,-18504.000000
1742899419.404584,362336.000,57027,1,EL,1,100,-18503.000000
1742899419.471585,362403.000,57041,2,EL,1,100,-18502.800781
1742899419.538585,362470.000,57041,2,EL,1,100,-18502.599609
1742899419.604586,362536.000,57061,1,EL,1,100,-18502.000000
1742899419.671587,362603.000,57077,2,EL,1,100,-18501.800781
1742899419.738588,362670.000,57077,2,EL,1,100,-18501.000000
1742899419.804588,362736.000,57094,1,EL,1,100,-18501.000000
1742899419.871589,362803.000,57109,2,EL,1,100,-18501.000000
1742899419.938590,362870.000,57109,2,EL,1,100,-18500.599609
1742899420.004590,362936.000,57126,1,EL,1,100,-18500.199219
1742899420.071591,363003.000,57142,2,EL,1,100,-18500.000000
1742899420.138592,363070.000,57142,2,EL,1,100,-18499.000000
1742899420.204592,363136.000,57159,1,EL,1,100,-18498.800781
1742899420.271593,363203.000,57174,2,EL,1,100,-18498.800781
1742899420.338594,363270.000,57174,2,EL,1,100,-18498.199219
1742899420.404595,363336.000,57193,1,EL,1,100,-18497.800781
1742899420.471595,363403.000,57209,2,EL,1,100,-18497.599609
1742899420.538596,363470.000,57209,2,EL,1,100,-18497.599609
1742899420.604597,363536.000,57227,1,EL,1,100,-18497.000000
