LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1742899382.302188,325234.000,50969,3,MZ,1,100,196
1742899382.342188,325274.000,50969,3,MZ,1,100,194
1742899382.382188,325314.000,50987,3,MZ,1,100,194
1742899382.422189,325354.000,50987,3,MZ,1,100,194
1742899382.462189,325394.000,50987,3,MZ,1,100,195
1742899382.497856,325429.667,51004,3,MZ,1,100,195
1742899382.533523,325465.333,51004,3,MZ,1,100,194
1742899382.569191,325501.000,51004,3,MZ,1,100,195
1742899382.609191,325541.000,51021,2,MZ,1,100,196
1742899382.649191,325581.000,51021,2,MZ,1,100,195
1742899382.689192,325621.000,51036,3,MZ,1,100,195
1742899382.729192,325661.000,51036,3,MZ,1,100,194
1742899382.769192,325701.000,51036,3,MZ,1,100,196
1742899382.809193,325741.000,51052,3,MZ,1,100,194
1742899382.849193,325781.000,51052,3,MZ,1,100,196
1742899382.889194,325821.000,51052,3,MZ,1,100,195
1742899382.929194,325861.000,51070,2,MZ,1,100,195
1742899382.969195,325901.000,51070,2,MZ,1,100,194
1742899383.009195,325941.000,51086,3,MZ,1,100,195
1742899383.049196,325981.000,51086,3,MZ,1,100,195
1742899383.089196,326021.000,51086,3,MZ,1,100,196
1742899383.129196,326061.000,51110,3,MZ,1,100,195
1742899383.169197,326101.000,51110,3,MZ,1,100,196
1742899383.209197,326141.000,51110,3,MZ,1,100,196
1742899383.249198,326181.000,51125,2,MZ,1,100,196
1742899383.289198,326221.000,51125,2,MZ,1,100,196
1742899383.329199,326261.000,51144,3,MZ,1,100,195
1742899383.369199,326301.000,51144,3,MZ,1,100,194
1742899383.409199,326341.000,51144,3,MZ,1,100,195
1742899383.449200,326381.000,51160,3,MZ,1,100,196
1742899383.489200,326421.000,51160,3,MZ,1,100,195
1742899383.529201,326461.000,51160,3,MZ,1,100,195
1742899383.569201,326501.000,51178,2,MZ,1,100,196
1742899383.609201,326541.000,51178,2,MZ,1,100,195
1742899383.644535,326576.333,51193,3,MZ,1,100,196
1742899383.679869,326611.667,51193,3,MZ,1,100,195
1742899383.715203,326647.000,51193,3,MZ,1,100,195
1742899383.755203,326687.000,51209,3,MZ,1,100,195
1742899383.795203,326727.000,51209,3,MZ,1,100,195
1742899383.835204,326767.000,51209,3,MZ,1,100,195
1742899383.875204,326807.000,51227,2,MZ,1,100,194
1742899383.915205,326847.000,51227,2,MZ,1,100,196
1742899383.955205,326887.000,51245,3,MZ,1,100,196
1742899383.995206,326927.000,51245,3,MZ,1,100,195
1742899384.035206,326967.000,51245,3,MZ,1,100,195
1742899384.075207,327007.000,51261,2,MZ,1,100,195
1742899384.115207,327047.000,51261,2,MZ,1,100,196
1742899384.155207,327087.000,51276,3,MZ,1,100,194
1742899384.195208,327127.000,51276,3,MZ,1,100,195
1742899384.235208,327167.000,51276,3,MZ,1,100,196
1742899384.275209,327207.000,51293,2,MZ,1,100,195
1742899384.315209,327247.000,51293,2,MZ,1,100,196
1742899384.355210,327287.000,51310,3,MZ,1,100,194
1742899384.395210,327327.000,51310,3,MZ,1,100,195
1742899384.435210,327367.000,51310,3,MZ,1,100,195
1742899384.475211,327407.000,51326,2,MZ,1,100,195
1742899384.515211,327447.000,51326,2,MZ,1,100,195
1742899384.555212,327487.000,51344,3,MZ,1,100,195
1742899384.595212,327527.000,51344,3,MZ,1,100,195
1742899384.635212,327567.000,51344,3,MZ,1,100,194
1742899384.675213,327607.000,51360,3,MZ,1,100,194
1742899384.715213,327647.000,51360,3,MZ,1,100,195
1742899384.755214,327687.000,51360,3,MZ,1,100,196
1742899384.788714,327720.500,51377,2,MZ,1,100,194
1742899384.822215,327754.000,51377,2,MZ,1,100,196
1742899384.862215,327794.000,51394,3,MZ,1,100,195
1742899384.902215,327834.000,51394,3,MZ,1,100,195
1742899384.942216,327874.000,51394,3,MZ,1,100,195
1742899384.982216,327914.000,51409,2,MZ,1,100,196
1742899385.022217,327954.000,51409,2,MZ,1,100,194
1742899385.062217,327994.000,51425,3,MZ,1,100,194
1742899385.102217,328034.000,51425,3,MZ,1,100,194
1742899385.142218,328074.000,51425,3,MZ,1,100,195
1742899385.182218,328114.000,51442,2,MZ,1,100,195
1742899385.222219,328154.000,51442,2,MZ,1,100,195
1742899385.262219,328194.000,51459,3,MZ,1,100,196
1742899385.302220,328234.000,51459,3,MZ,1,100,195
1742899385.342220,328274.000,51459,3,MZ,1,100,195
1742899385.382221,328314.000,51476,3,MZ,1,100,194
1742899385.422221,328354.000,51476,3,MZ,1,100,195
1742899385.462221,328394.000,51476,3,MZ,1,100,196
1742899385.502222,328434.000,51492,2,MZ,1,100,194
1742899385.542222,328474.000,51492,2,MZ,1,100,195
1742899385.582223,328514.000,51510,3,MZ,1,100,195
1742899385.622223,328554.000,51510,3,MZ,1,100,195
1742899385.662224,328594.000,51510,3,MZ,1,100,196
1742899385.702224,328634.000,51526,2,MZ,1,100,195
1742899385.742224,328674.000,51526,2,MZ,1,100,195
1742899385.782225,328714.000,51542,3,MZ,1,100,196
1742899385.822225,328754.000,51542,3,MZ,1,100,195
1742899385.862226,328794.000,51542,3,MZ,1,100,194
1742899385.897893,328829.667,51558,3,MZ,1,100,194
1742899385.933560,328865.333,51558,3,MZ,1,100,196
1742899385.969227,328901.000,51558,3,MZ,1,100,195
1742899386.009227,328941.000,51577,2,MZ,1,100,196
1742899386.049228,328981.000,51577,2,MZ,1,100,196
1742899386.089228,329021.000,51593,3,MZ,1,100,196
1742899386.129228,329061.000,51593,3,MZ,1,100,195
1742899386.169229,329101.000,51593,3,MZ,1,100,195
1742899386.209229,329141.000,51611,2,MZ,1,100,195
1742899386.249230,329181.000,51611,2,MZ,1,100,196
1742899386.289230,329221.000,51625,3,MZ,1,100,195
1742899386.329231,329261.000,51625,3,MZ,1,100,195
1742899386.369231,329301.000,51625,3,MZ,1,100,196
1742899386.409231,329341.000,51642,2,MZ,1,100,194
1742899386.449232,329381.000,51642,2,MZ,1,100,196
1742899386.489232,329421.000,51658,3,MZ,1,100,196
1742899386.529233,329461.000,51658,3,MZ,1,100,196
1742899386.569233,329501.000,51658,3,MZ,1,100,196
1742899386.609234,329541.000,51676,2,MZ,1,100,195
1742899386.649234,329581.000,51676,2,MZ,1,100,194
1742899386.689234,329621.000,51692,3,MZ,1,100,195
1742899386.729235,329661.000,51692,3,MZ,1,100,195
1742899386.769235,329701.000,51692,3,MZ,1,100,195
1742899386.809236,329741.000,51709,3,MZ,1,100,195
1742899386.849236,329781.000,51709,3,MZ,1,100,196
1742899386.889237,329821.000,51709,3,MZ,1,100,195
1742899386.929237,329861.000,51726,2,MZ,1,100,194
1742899386.969237,329901.000,51726,2,MZ,1,100,195
1742899387.004571,329936.333,51743,3,MZ,1,100,195
1742899387.039905,329971.667,51743,3,MZ,1,100,195
1742899387.075238,330007.000,51743,3,MZ,1,100,196
1742899387.115239,330047.000,51757,2,MZ,1,100,195
1742899387.155239,330087.000,51757,2,MZ,1,100,195
1742899387.195240,330127.000,51775,3,MZ,1,100,194
1742899387.235240,330167.000,51775,3,MZ,1,100,195
1742899387.275241,330207.000,51775,3,MZ,1,100,195
1742899387.315241,330247.000,51791,3,MZ,1,100,195
1742899387.355242,330287.000,51791,3,MZ,1,100,195
1742899387.395242,330327.000,51791,3,MZ,1,100,195
1742899387.435242,330367.000,51810,2,MZ,1,100,194
1742899387.475243,330407.000,51810,2,MZ,1,100,194
1742899387.515243,330447.000,51824,2,MZ,1,100,196
1742899387.555244,330487.000,51824,2,MZ,1,100,196
1742899387.595244,330527.000,51842,3,MZ,1,100,196
1742899387.635245,330567.000,51842,3,MZ,1,100,195
1742899387.675245,330607.000,51842,3,MZ,1,100,195
1742899387.715245,330647.000,51858,3,MZ,1,100,194
1742899387.755246,330687.000,51858,3,MZ,1,100,195
1742899387.795246,330727.000,51858,3,MZ,1,100,195
1742899387.835247,330767.000,51875,2,MZ,1,100,196
1742899387.875247,330807.000,51875,2,MZ,1,100,195
1742899387.915247,330847.000,51891,3,MZ,1,100,194
1742899387.955248,330887.000,51891,3,MZ,1,100,196
1742899387.995248,330927.000,51891,3,MZ,1,100,196
1742899388.035249,330967.000,51907,2,MZ,1,100,195
1742899388.075249,331007.000,51907,2,MZ,1,100,195
1742899388.115250,331047.000,51925,3,MZ,1,100,194
1742899388.155250,331087.000,51925,3,MZ,1,100,194
1742899388.195251,331127.000,51925,3,MZ,1,100,196
1742899388.232001,331163.750,51948,4,MZ,1,100,194
1742899388.268751,331200.500,51948,4,MZ,1,100,196
1742899388.305502,331237.250,51948,4,MZ,1,100,196
1742899388.342252,331274.000,51948,4,MZ,1,100,195
1742899388.382252,331314.000,51966,2,MZ,1,100,195
1742899388.422253,331354.000,51966,2,MZ,1,100,194
1742899388.462253,331394.000,51983,3,MZ,1,100,196
1742899388.502254,331434.000,51983,3,MZ,1,100,195
1742899388.542254,331474.000,51983,3,MZ,1,100,197
1742899388.582255,331514.000,51998,2,MZ,1,100,195
1742899388.622255,331554.000,51998,2,MZ,1,100,196
1742899388.662256,331594.000,52015,3,MZ,1,100,194
1742899388.702256,331634.000,52015,3,MZ,1,100,195
1742899388.742256,331674.000,52015,3,MZ,1,100,195
1742899388.782257,331714.000,52031,2,MZ,1,100,195
1742899388.822257,331754.000,52031,2,MZ,1,100,195
1742899388.862258,331794.000,52051,3,MZ,1,100,196
1742899388.902258,331834.000,52051,3,MZ,1,100,195
1742899388.942259,331874.000,52051,3,MZ,1,100,194
1742899388.982259,331914.000,52065,2,MZ,1,100,195
1742899389.022259,331954.000,52065,2,MZ,1,100,195
1742899389.061926,331993.667,52082,3,MZ,1,100,195
1742899389.101593,332033.333,52082,3,MZ,1,100,194
1742899389.141261,332073.000,52082,3,MZ,1,100,195
1742899389.181594,332113.333,52098,3,MZ,1,100,196
1742899389.221928,332153.667,52098,3,MZ,1,100,194
1742899389.262262,332194.000,52098,3,MZ,1,100,195
1742899389.295762,332227.500,52116,2,MZ,1,100,194
1742899389.329263,332261.000,52116,2,MZ,1,100,197
1742899389.369263,332301.000,52130,3,MZ,1,100,196
1742899389.409264,332341.000,52130,3,MZ,1,100,194
1742899389.449264,332381.000,52130,3,MZ,1,100,195
1742899389.489264,332421.000,52147,2,MZ,1,100,195
1742899389.529265,332461.000,52147,2,MZ,1,100,194
1742899389.569265,332501.000,52166,3,MZ,1,100,196
1742899389.609266,332541.000,52166,3,MZ,1,100,194
1742899389.649266,332581.000,52166,3,MZ,1,100,195
1742899389.689266,332621.000,52183,2,MZ,1,100,195
1742899389.729267,332661.000,52183,2,MZ,1,100,196
1742899389.769267,332701.000,52197,3,MZ,1,100,195
1742899389.809268,332741.000,52197,3,MZ,1,100,196
1742899389.849268,332781.000,52197,3,MZ,1,100,195
1742899389.889269,332821.000,52215,3,MZ,1,100,195
1742899389.929269,332861.000,52215,3,MZ,1,100,195
1742899389.969270,332901.000,52215,3,MZ,1,100,195
1742899390.009270,332941.000,52231,2,MZ,1,100,194
1742899390.049270,332981.000,52231,2,MZ,1,100,195
1742899390.089271,333021.000,52248,3,MZ,1,100,195
1742899390.129271,333061.000,52248,3,MZ,1,100,195
1742899390.169272,333101.000,52248,3,MZ,1,100,194
1742899390.209272,333141.000,52265,2,MZ,1,100,195
1742899390.249273,333181.000,52265,2,MZ,1,100,196
1742899390.289273,333221.000,52282,3,MZ,1,100,195
1742899390.329273,333261.000,52282,3,MZ,1,100,195
1742899390.369274,333301.000,52282,3,MZ,1,100,196
1742899390.404608,333336.333,52298,3,MZ,1,100,195
1742899390.439941,333371.667,52298,3,MZ,1,100,195
1742899390.475275,333407.000,52298,3,MZ,1,100,195
1742899390.515275,333447.000,52315,2,MZ,1,100,195
1742899390.555276,333487.000,52315,2,MZ,1,100,194
1742899390.595276,333527.000,52332,3,MZ,1,100,194
1742899390.635277,333567.000,52332,3,MZ,1,100,195
1742899390.675277,333607.000,52332,3,MZ,1,100,195
1742899390.715277,333647.000,52347,2,MZ,1,100,195
1742899390.755278,333687.000,52347,2,MZ,1,100,194
1742899390.795278,333727.000,52363,3,MZ,1,100,195
1742899390.835279,333767.000,52363,3,MZ,1,100,195
1742899390.875279,333807.000,52363,3,MZ,1,100,195
1742899390.915280,333847.000,52381,2,MZ,1,100,194
1742899390.955280,333887.000,52381,2,MZ,1,100,195
1742899390.995281,333927.000,52397,3,MZ,1,100,194
1742899391.035281,333967.000,52397,3,MZ,1,100,195
1742899391.075281,334007.000,52397,3,MZ,1,100,195
1742899391.115282,334047.000,52414,2,MZ,1,100,194
1742899391.155282,334087.000,52414,2,MZ,1,100,195
1742899391.195283,334127.000,52431,3,MZ,1,100,194
1742899391.235283,334167.000,52431,3,MZ,1,100,194
1742899391.275283,334207.000,52431,3,MZ,1,100,195
1742899391.315284,334247.000,52448,2,MZ,1,100,195
1742899391.355284,334287.000,52448,2,MZ,1,100,195
1742899391.395285,334327.000,52464,3,MZ,1,100,196
1742899391.435285,334367.000,52464,3,MZ,1,100,195
1742899391.475286,334407.000,52464,3,MZ,1,100,195
1742899391.510619,334442.333,52479,3,MZ,1,100,196
1742899391.545953,334477.667,52479,3,MZ,1,100,195
1742899391.581287,334513.000,52479,3,MZ,1,100,195
1742899391.621287,334553.000,52496,2,MZ,1,100,195
1742899391.661288,334593.000,52496,2,MZ,1,100,195
1742899391.701288,334633.000,52513,3,MZ,1,100,195
1742899391.741288,334673.000,52513,3,MZ,1,100,195
1742899391.781289,334713.000,52513,3,MZ,1,100,195
1742899391.821289,334753.000,52531,2,MZ,1,100,196
1742899391.861290,334793.000,52531,2,MZ,1,100,196
1742899391.901290,334833.000,52547,3,MZ,1,100,195
1742899391.941291,334873.000,52547,3,MZ,1,100,195
1742899391.981291,334913.000,52547,3,MZ,1,100,194
1742899392.021291,334953.000,52563,2,MZ,1,100,194
1742899392.061292,334993.000,52563,2,MZ,1,100,196
1742899392.101292,335033.000,52580,3,MZ,1,100,195
1742899392.141293,335073.000,52580,3,MZ,1,100,194
1742899392.181293,335113.000,52580,3,MZ,1,100,196
1742899392.221293,335153.000,52597,3,MZ,1,100,194
1742899392.261294,335193.000,52597,3,MZ,1,100,195
1742899392.301294,335233.000,52597,3,MZ,1,100,196
1742899392.341295,335273.000,52613,2,MZ,1,100,195
1742899392.381295,335313.000,52613,2,MZ,1,100,195
1742899392.421296,335353.000,52628,3,MZ,1,100,194
1742899392.461296,335393.000,52628,3,MZ,1,100,196
1742899392.501297,335433.000,52628,3,MZ,1,100,196
1742899392.541297,335473.000,52645,2,MZ,1,100,195
1742899392.581297,335513.000,52645,2,MZ,1,100,195
1742899392.616964,335548.667,52664,3,MZ,1,100,194
1742899392.652632,335584.333,52664,3,MZ,1,100,195
1742899392.688298,335620.000,52664,3,MZ,1,100,195
1742899392.728299,335660.000,52681,3,MZ,1,100,194
1742899392.768299,335700.000,52681,3,MZ,1,100,195
1742899392.808300,335740.000,52681,3,MZ,1,100,196
1742899392.848300,335780.000,52695,2,MZ,1,100,194
1742899392.888301,335820.000,52695,2,MZ,1,100,195
1742899392.928634,335860.333,52713,3,MZ,1,100,195
1742899392.968968,335900.667,52713,3,MZ,1,100,196
1742899393.009302,335941.000,52713,3,MZ,1,100,195
1742899393.048802,335980.500,52729,2,MZ,1,100,195
1742899393.088303,336020.000,52729,2,MZ,1,100,195
1742899393.128303,336060.000,52746,3,MZ,1,100,196
1742899393.168304,336100.000,52746,3,MZ,1,100,196
1742899393.208304,336140.000,52746,3,MZ,1,100,195
1742899393.248305,336180.000,52761,2,MZ,1,100,195
1742899393.288305,336220.000,52761,2,MZ,1,100,195
1742899393.328305,336260.000,52787,4,MZ,1,100,195
1742899393.368306,336300.000,52787,4,MZ,1,100,194
1742899393.408306,336340.000,52787,4,MZ,1,100,195
1742899393.448307,336380.000,52787,4,MZ,1,100,195
1742899393.488307,336420.000,52803,2,MZ,1,100,195
1742899393.528307,336460.000,52803,2,MZ,1,100,194
1742899393.568308,336500.000,52821,3,MZ,1,100,194
1742899393.608308,336540.000,52821,3,MZ,1,100,196
1742899393.648309,336580.000,52821,3,MZ,1,100,194
1742899393.688309,336620.000,52837,2,MZ,1,100,195
1742899393.728310,336660.000,52837,2,MZ,1,100,195
1742899393.763643,336695.333,52853,3,MZ,1,100,195
1742899393.798977,336730.667,52853,3,MZ,1,100,195
1742899393.834311,336766.000,52853,3,MZ,1,100,196
1742899393.874311,336806.000,52869,3,MZ,1,100,195
1742899393.914312,336846.000,52869,3,MZ,1,100,195
1742899393.954312,336886.000,52869,3,MZ,1,100,195
1742899393.994313,336926.000,52886,2,MZ,1,100,195
1742899394.034313,336966.000,52886,2,MZ,1,100,195
1742899394.074313,337006.000,52902,3,MZ,1,100,194
1742899394.114314,337046.000,52902,3,MZ,1,100,194
1742899394.154314,337086.000,52902,3,MZ,1,100,194
1742899394.194315,337126.000,52920,2,MZ,1,100,194
1742899394.234315,337166.000,52920,2,MZ,1,100,195
1742899394.274316,337206.000,52936,3,MZ,1,100,196
1742899394.314316,337246.000,52936,3,MZ,1,100,194
1742899394.354316,337286.000,52936,3,MZ,1,100,196
1742899394.394317,337326.000,52953,3,MZ,1,100,195
1742899394.434317,337366.000,52953,3,MZ,1,100,196
1742899394.474318,337406.000,52953,3,MZ,1,100,194
1742899394.514318,337446.000,52969,2,MZ,1,100,195
1742899394.554318,337486.000,52969,2,MZ,1,100,195
1742899394.594319,337526.000,52987,3,MZ,1,100,195
1742899394.634319,337566.000,52987,3,MZ,1,100,194
1742899394.674320,337606.000,52987,3,MZ,1,100,195
1742899394.714320,337646.000,53001,2,MZ,1,100,195
1742899394.754321,337686.000,53001,2,MZ,1,100,195
1742899394.794321,337726.000,53018,3,MZ,1,100,195
1742899394.834321,337766.000,53018,3,MZ,1,100,195
1742899394.874322,337806.000,53018,3,MZ,1,100,195
1742899394.909989,337841.667,53037,3,MZ,1,100,195
1742899394.945656,337877.333,53037,3,MZ,1,100,194
1742899394.981323,337913.000,53037,3,MZ,1,100,195
1742899395.021323,337953.000,53054,2,MZ,1,100,195
1742899395.061324,337993.000,53054,2,MZ,1,100,195
1742899395.101324,338033.000,53068,3,MZ,1,100,195
1742899395.141325,338073.000,53068,3,MZ,1,100,195
1742899395.181325,338113.000,53068,3,MZ,1,100,194
1742899395.221326,338153.000,53086,2,MZ,1,100,195
1742899395.261326,338193.000,53086,2,MZ,1,100,196
1742899395.301327,338233.000,53102,3,MZ,1,100,196
1742899395.341327,338273.000,53102,3,MZ,1,100,194
1742899395.381327,338313.000,53102,3,MZ,1,100,195
1742899395.421328,338353.000,53119,2,MZ,1,100,195
1742899395.461328,338393.000,53119,2,MZ,1,100,195
1742899395.501329,338433.000,53133,3,MZ,1,100,195
1742899395.541329,338473.000,53133,3,MZ,1,100,195
1742899395.581329,338513.000,53133,3,MZ,1,100,196
1742899395.621330,338553.000,53153,2,MZ,1,100,194
1742899395.661330,338593.000,53153,2,MZ,1,100,194
1742899395.701331,338633.000,53169,3,MZ,1,100,194
1742899395.741331,338673.000,53169,3,MZ,1,100,195
1742899395.781332,338713.000,53169,3,MZ,1,100,195
1742899395.821332,338753.000,53186,2,MZ,1,100,195
1742899395.861332,338793.000,53186,2,MZ,1,100,195
1742899395.901333,338833.000,53201,3,MZ,1,100,194
1742899395.941333,338873.000,53201,3,MZ,1,100,194
1742899395.981334,338913.000,53201,3,MZ,1,100,195
1742899396.017001,338948.667,53218,3,MZ,1,100,195
1742899396.052668,338984.333,53218,3,MZ,1,100,195
1742899396.088335,339020.000,53218,3,MZ,1,100,195
1742899396.128335,339060.000,53234,2,MZ,1,100,194
1742899396.168336,339100.000,53234,2,MZ,1,100,195
1742899396.208336,339140.000,53252,3,MZ,1,100,195
1742899396.248337,339180.000,53252,3,MZ,1,100,195
1742899396.288337,339220.000,53252,3,MZ,1,100,195
1742899396.328337,339260.000,53269,2,MZ,1,100,195
1742899396.368338,339300.000,53269,2,MZ,1,100,196
1742899396.408338,339340.000,53285,3,MZ,1,100,194
1742899396.448339,339380.000,53285,3,MZ,1,100,194
1742899396.488339,339420.000,53285,3,MZ,1,100,196
1742899396.528340,339460.000,53301,2,MZ,1,100,195
1742899396.568340,339500.000,53301,2,MZ,1,100,195
1742899396.608341,339540.000,53319,3,MZ,1,100,196
1742899396.648341,339580.000,53319,3,MZ,1,100,196
1742899396.688341,339620.000,53319,3,MZ,1,100,196
1742899396.728342,339660.000,53335,3,MZ,1,100,195
1742899396.768342,339700.000,53335,3,MZ,1,100,195
1742899396.808342,339740.000,53335,3,MZ,1,100,195
1742899396.848343,339780.000,53350,2,MZ,1,100,195
1742899396.888343,339820.000,53350,2,MZ,1,100,195
1742899396.928344,339860.000,53367,3,MZ,1,100,196
1742899396.968344,339900.000,53367,3,MZ,1,100,195
1742899397.008345,339940.000,53367,3,MZ,1,100,195
1742899397.048345,339980.000,53386,2,MZ,1,100,194
1742899397.088346,340020.000,53386,2,MZ,1,100,196
1742899397.123679,340055.333,53402,3,MZ,1,100,195
1742899397.159013,340090.667,53402,3,MZ,1,100,194
1742899397.194347,340126.000,53402,3,MZ,1,100,195
1742899397.234347,340166.000,53418,3,MZ,1,100,195
1742899397.274348,340206.000,53418,3,MZ,1,100,196
1742899397.314348,340246.000,53418,3,MZ,1,100,195
1742899397.354348,340286.000,53434,2,MZ,1,100,196
1742899397.394349,340326.000,53434,2,MZ,1,100,195
1742899397.434349,340366.000,53451,3,MZ,1,100,196
1742899397.474350,340406.000,53451,3,MZ,1,100,195
1742899397.514350,340446.000,53451,3,MZ,1,100,195
1742899397.554351,340486.000,53468,2,MZ,1,100,194
1742899397.594351,340526.000,53468,2,MZ,1,100,195
1742899397.634351,340566.000,53483,3,MZ,1,100,195
1742899397.674352,340606.000,53483,3,MZ,1,100,195
1742899397.714352,340646.000,53483,3,MZ,1,100,195
1742899397.754353,340686.000,53501,2,MZ,1,100,194
1742899397.794353,340726.000,53501,2,MZ,1,100,194
1742899397.834353,340766.000,53518,3,MZ,1,100,195
1742899397.874354,340806.000,53518,3,MZ,1,100,196
1742899397.914354,340846.000,53518,3,MZ,1,100,196
1742899397.954355,340886.000,53535,2,MZ,1,100,194
1742899397.994355,340926.000,53535,2,MZ,1,100,194
1742899398.034356,340966.000,53550,3,MZ,1,100,194
1742899398.074356,341006.000,53550,3,MZ,1,100,196
1742899398.114357,341046.000,53550,3,MZ,1,100,194
1742899398.154357,341086.000,53566,3,MZ,1,100,195
1742899398.194357,341126.000,53566,3,MZ,1,100,195
1742899398.234358,341166.000,53566,3,MZ,1,100,196
1742899398.267858,341199.500,53584,2,MZ,1,100,196
1742899398.301358,341233.000,53584,2,MZ,1,100,196
1742899398.341359,341273.000,53602,3,MZ,1,100,195
1742899398.381359,341313.000,53602,3,MZ,1,100,196
1742899398.421360,341353.000,53602,3,MZ,1,100,195
1742899398.461360,341393.000,53624,3,MZ,1,100,195
1742899398.501361,341433.000,53624,3,MZ,1,100,195
1742899398.541361,341473.000,53624,3,MZ,1,100,195
1742899398.581362,341513.000,53641,3,MZ,1,100,195
1742899398.621362,341553.000,53641,3,MZ,1,100,196
1742899398.661362,341593.000,53641,3,MZ,1,100,195
1742899398.701363,341633.000,53656,2,MZ,1,100,195
1742899398.741363,341673.000,53656,2,MZ,1,100,195
1742899398.781364,341713.000,53672,3,MZ,1,100,196
1742899398.821364,341753.000,53672,3,MZ,1,100,195
1742899398.861365,341793.000,53672,3,MZ,1,100,194
1742899398.901365,341833.000,53690,3,MZ,1,100,196
1742899398.941365,341873.000,53690,3,MZ,1,100,195
1742899398.981366,341913.000,53690,3,MZ,1,100,196
1742899399.020866,341952.500,53706,2,MZ,1,100,194
1742899399.060367,341992.000,53706,2,MZ,1,100,196
1742899399.100700,342032.333,53721,3,MZ,1,100,195
1742899399.141034,342072.667,53721,3,MZ,1,100,194
1742899399.181368,342113.000,53721,3,MZ,1,100,194
1742899399.220868,342152.500,53740,2,MZ,1,100,195
1742899399.260369,342192.000,53740,2,MZ,1,100,195
1742899399.300703,342232.333,53757,3,MZ,1,100,195
1742899399.341036,342272.667,53757,3,MZ,1,100,195
1742899399.381370,342313.000,53757,3,MZ,1,100,196
1742899399.417037,342348.667,53773,3,MZ,1,100,196
1742899399.452704,342384.333,53773,3,MZ,1,100,195
1742899399.488371,342420.000,53773,3,MZ,1,100,195
1742899399.528372,342460.000,53788,2,MZ,1,100,195
1742899399.568372,342500.000,53788,2,MZ,1,100,194
1742899399.608372,342540.000,53805,3,MZ,1,100,197
1742899399.648373,342580.000,53805,3,MZ,1,100,195
1742899399.688373,342620.000,53805,3,MZ,1,100,194
1742899399.728374,342660.000,53822,2,MZ,1,100,195
1742899399.768374,342700.000,53822,2,MZ,1,100,195
1742899399.808375,342740.000,53838,3,MZ,1,100,194
1742899399.848375,342780.000,53838,3,MZ,1,100,195
1742899399.888376,342820.000,53838,3,MZ,1,100,196
1742899399.928376,342860.000,53856,2,MZ,1,100,196
1742899399.968376,342900.000,53856,2,MZ,1,100,195
1742899400.008377,342940.000,53872,3,MZ,1,100,195
1742899400.048377,342980.000,53872,3,MZ,1,100,197
1742899400.088378,343020.000,53872,3,MZ,1,100,194
1742899400.128378,343060.000,53890,2,MZ,1,100,194
1742899400.168378,343100.000,53890,2,MZ,1,100,195
1742899400.208379,343140.000,53907,3,MZ,1,100,196
1742899400.248379,343180.000,53907,3,MZ,1,100,194
1742899400.288380,343220.000,53907,3,MZ,1,100,195
1742899400.328380,343260.000,53925,2,MZ,1,100,195
1742899400.368381,343300.000,53925,2,MZ,1,100,196
1742899400.408381,343340.000,53940,3,MZ,1,100,197
1742899400.448381,343380.000,53940,3,MZ,1,100,195
1742899400.488382,343420.000,53940,3,MZ,1,100,195
1742899400.523715,343455.333,53957,3,MZ,1,100,195
1742899400.559049,343490.667,53957,3,MZ,1,100,194
1742899400.594383,343526.000,53957,3,MZ,1,100,194
1742899400.634383,343566.000,53976,2,MZ,1,100,195
1742899400.674384,343606.000,53976,2,MZ,1,100,196
1742899400.714384,343646.000,53993,3,MZ,1,100,195
1742899400.754385,343686.000,53993,3,MZ,1,100,195
1742899400.794385,343726.000,53993,3,MZ,1,100,195
1742899400.834386,343766.000,54007,2,MZ,1,100,196
1742899400.874386,343806.000,54007,2,MZ,1,100,195
1742899400.914387,343846.000,54026,3,MZ,1,100,194
1742899400.954387,343886.000,54026,3,MZ,1,100,195
1742899400.994387,343926.000,54026,3,MZ,1,100,195
1742899401.034388,343966.000,54042,2,MZ,1,100,195
1742899401.074388,344006.000,54042,2,MZ,1,100,194
1742899401.114388,344046.000,54061,3,MZ,1,100,195
1742899401.154389,344086.000,54061,3,MZ,1,100,196
1742899401.194389,344126.000,54061,3,MZ,1,100,196
1742899401.234390,344166.000,54078,3,MZ,1,100,195
1742899401.274390,344206.000,54078,3,MZ,1,100,195
1742899401.314391,344246.000,54078,3,MZ,1,100,196
1742899401.353891,344285.500,54095,2,MZ,1,100,195
1742899401.393392,344325.000,54095,2,MZ,1,100,195
1742899401.433725,344365.333,54111,3,MZ,1,100,195
1742899401.474059,344405.667,54111,3,MZ,1,100,195
1742899401.514393,344446.000,54111,3,MZ,1,100,195
1742899401.553893,344485.500,54129,2,MZ,1,100,196
1742899401.593394,344525.000,54129,2,MZ,1,100,195
1742899401.629061,344560.667,54143,3,MZ,1,100,195
1742899401.664728,344596.333,54143,3,MZ,1,100,194
1742899401.700395,344632.000,54143,3,MZ,1,100,195
1742899401.740395,344672.000,54160,3,MZ,1,100,195
1742899401.780396,344712.000,54160,3,MZ,1,100,195
1742899401.820396,344752.000,54160,3,MZ,1,100,194
1742899401.860397,344792.000,54176,2,MZ,1,100,196
1742899401.900397,344832.000,54176,2,MZ,1,100,195
