LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1742899401.999398,344931.000,54186,1,T1,1,100,33.305
1742899402.133399,345065.000,54202,1,T1,1,100,33.345
1742899402.266401,345198.000,54234,1,T1,1,100,33.326
1742899402.399402,345331.000,54251,1,T1,1,100,33.319
1742899402.533404,345465.000,54267,1,T1,1,100,33.280
1742899402.666405,345598.000,54301,1,T1,1,100,33.192
1742899402.799407,345731.000,54318,1,T1,1,100,33.331
1742899402.933408,345865.000,54335,1,T1,1,100,33.321
1742899403.066409,345998.000,54366,1,T1,1,100,33.281
1742899403.199411,346131.000,54383,1,T1,1,100,33.192
1742899403.332412,346264.000,54402,1,T1,1,100,33.331
1742899403.466414,346398.000,54435,1,T1,1,100,33.321
1742899403.599415,346531.000,54460,1,T1,1,100,33.210
1742899403.732417,346664.000,54476,1,T1,1,100,33.374
1742899403.866418,346798.000,54493,1,T1,1,100,33.339
1742899403.999419,346931.000,54510,1,T1,1,100,33.360
1742899404.132421,347064.000,54543,1,T1,1,100,33.297
1742899404.266422,347198.000,54561,1,T1,1,100,33.200
1742899404.399424,347331.000,54577,1,T1,1,100,33.299
1742899404.532425,347464.000,54609,1,T1,1,100,33.200
1742899404.666426,347598.000,54626,1,T1,1,100,33.264
1742899404.799428,347731.000,54644,1,T1,1,100,33.292
1742899404.932429,347864.000,54676,1,T1,1,100,33.303
1742899405.066431,347998.000,54693,1,T1,1,100,33.379
1742899405.199432,348131.000,54709,1,T1,1,100,33.377
1742899405.332434,348264.000,54741,1,T1,1,100,33.305
1742899405.466435,348398.000,54760,1,T1,1,100,33.416
1742899405.599437,348531.000,54777,1,T1,1,100,33.251
1742899405.732438,348664.000,54808,1,T1,1,100,33.357
1742899405.866439,348798.000,54825,1,T1,1,100,33.296
1742899405.999441,348931.000,54842,1,T1,1,100,33.270
1742899406.132442,349064.000,54859,1,T1,1,100,33.259
1742899406.266444,349198.000,54893,1,T1,1,100,33.396
1742899406.399445,349331.000,54909,1,T1,1,100,33.242
1742899406.532446,349464.000,54926,1,T1,1,100,33.317
1742899406.665448,349597.000,54958,1,T1,1,100,33.456
1742899406.799449,349731.000,54974,1,T1,1,100,33.375
1742899406.932451,349864.000,54994,1,T1,1,100,33.339
1742899407.065452,349997.000,55025,1,T1,1,100,33.466
1742899407.199454,350131.000,55041,1,T1,1,100,33.273
1742899407.332455,350264.000,55059,1,T1,1,100,33.331
1742899407.466456,350398.000,55090,1,T1,1,100,33.391
1742899407.599458,350531.000,55109,1,T1,1,100,33.311
1742899407.732459,350664.000,55126,1,T1,1,100,33.418
1742899407.865461,350797.000,55158,1,T1,1,100,33.394
1742899407.999462,350931.000,55174,1,T1,1,100,33.206
1742899408.132463,351064.000,55191,1,T1,1,100,33.302
1742899408.265465,351197.000,55227,1,T1,1,100,33.414
1742899408.399467,351331.000,55243,1,T1,1,100,33.357
1742899408.532468,351464.000,55260,1,T1,1,100,33.332
1742899408.665469,351597.000,55277,1,T1,1,100,33.427
1742899408.799471,351731.000,55298,1,T1,1,100,33.362
1742899408.932472,351864.000,55330,1,T1,1,100,33.334
1742899409.065474,351997.000,55348,1,T1,1,100,33.393
1742899409.199475,352131.000,55365,1,T1,1,100,33.312
1742899409.332476,352264.000,55397,1,T1,1,100,33.489
1742899409.465478,352397.000,55413,1,T1,1,100,33.460
1742899409.599479,352531.000,55431,1,T1,1,100,33.412
1742899409.732481,352664.000,55464,1,T1,1,100,33.391
1742899409.865482,352797.000,55480,1,T1,1,100,33.382
1742899409.998483,352930.000,55498,1,T1,1,100,33.307
1742899410.132485,353064.000,55529,1,T1,1,100,33.417
1742899410.265486,353197.000,55546,1,T1,1,100,33.358
1742899410.398488,353330.000,55563,1,T1,1,100,33.297
1742899410.532489,353464.000,55581,1,T1,1,100,33.376
1742899410.665491,353597.000,55613,1,T1,1,100,33.482
1742899410.798492,353730.000,55630,1,T1,1,100,33.421
1742899410.932493,353864.000,55647,1,T1,1,100,33.430
1742899411.065495,353997.000,55678,1,T1,1,100,33.328
1742899411.198496,354130.000,55697,1,T1,1,100,33.355
1742899411.332498,354264.000,55714,1,T1,1,100,33.473
1742899411.465499,354397.000,55745,1,T1,1,100,33.417
1742899411.598500,354530.000,55763,1,T1,1,100,33.464
1742899411.732502,354664.000,55779,1,T1,1,100,33.343
1742899411.865504,354797.000,55813,1,T1,1,100,33.290
1742899411.998505,354930.000,55830,1,T1,1,100,33.374
1742899412.132506,355064.000,55846,1,T1,1,100,33.339
1742899412.265508,355197.000,55878,1,T1,1,100,33.324
1742899412.398509,355330.000,55895,1,T1,1,100,33.353
1742899412.532511,355464.000,55911,1,T1,1,100,33.365
1742899412.665512,355597.000,55931,1,T1,1,100,33.477
1742899412.798513,355730.000,55962,1,T1,1,100,33.384
1742899412.932515,355864.000,55979,1,T1,1,100,33.343
1742899413.065516,355997.000,55996,1,T1,1,100,33.468
1742899413.198518,356130.000,56028,1,T1,1,100,33.380
1742899413.332519,356264.000,56048,1,T1,1,100,33.412
1742899413.465521,356397.000,56065,1,T1,1,100,33.391
1742899413.598522,356530.000,56097,1,T1,1,100,33.382
1742899413.731523,356663.000,56113,1,T1,1,100,33.449
1742899413.865525,356797.000,56135,1,T1,1,100,33.513
1742899413.998526,356930.000,56154,1,T1,1,100,33.470
1742899414.132528,357064.000,56171,1,T1,1,100,33.487
1742899414.265529,357197.000,56203,1,T1,1,100,33.530
1742899414.398530,357330.000,56219,1,T1,1,100,33.477
1742899414.531532,357463.000,56236,1,T1,1,100,33.384
1742899414.665533,357597.000,56270,1,T1,1,100,33.485
1742899414.798535,357730.000,56286,1,T1,1,100,33.387
1742899414.931536,357863.000,56304,1,T1,1,100,33.345
1742899415.065538,357997.000,56335,1,T1,1,100,33.468
1742899415.198539,358130.000,56351,1,T1,1,100,33.415
1742899415.331540,358263.000,56369,1,T1,1,100,33.428
1742899415.465542,358397.000,56402,1,T1,1,100,33.433
1742899415.598543,358530.000,56419,1,T1,1,100,33.471
1742899415.731545,358663.000,56436,1,T1,1,100,33.417
1742899415.865546,358797.000,56468,1,T1,1,100,33.570
1742899415.998548,358930.000,56486,1,T1,1,100,33.424
1742899416.131549,359063.000,56503,1,T1,1,100,33.467
1742899416.265550,359197.000,56519,1,T1,1,100,33.486
1742899416.398552,359330.000,56551,1,T1,1,100,33.423
1742899416.531553,359463.000,56568,1,T1,1,100,33.467
1742899416.664555,359596.000,56585,1,T1,1,100,33.450
1742899416.798556,359730.000,56618,1,T1,1,100,33.372
1742899416.931558,359863.000,56636,1,T1,1,100,33.374
1742899417.065559,359997.000,56652,1,T1,1,100,33.552
1742899417.198560,360130.000,56684,1,T1,1,100,33.451
1742899417.331562,360263.000,56701,1,T1,1,100,33.479
1742899417.464563,360396.000,56719,1,T1,1,100,33.385
1742899417.598565,360530.000,56737,1,T1,1,100,33.344
1742899417.731566,360663.000,56768,1,T1,1,100,33.468
1742899417.864568,360796.000,56784,1,T1,1,100,33.486
1742899417.998569,360930.000,56802,1,T1,1,100,33.459
1742899418.131570,361063.000,56835,1,T1,1,100,33.482
1742899418.264572,361196.000,56852,1,T1,1,100,33.421
1742899418.398573,361330.000,56871,1,T1,1,100,33.466
1742899418.531575,361463.000,56887,1,T1,1,100,33.592
1742899418.664576,361596.000,56919,1,T1,1,100,33.433
1742899418.798578,361730.000,56936,1,T1,1,100,33.400
1742899418.931579,361863.000,56961,1,T1,1,100,33.492
1742899419.064580,361996.000,56977,1,T1,1,100,33.426
1742899419.198582,362130.000,56994,1,T1,1,100,33.397
1742899419.331583,362263.000,57011,1,T1,1,100,33.491
1742899419.464585,362396.000,57042,1,T1,1,100,33.425
1742899419.598586,362530.000,57062,1,T1,1,100,33.503
1742899419.731587,362663.000,57078,1,T1,1,100,33.572
1742899419.864589,362796.000,57110,1,T1,1,100,33.460
1742899419.997590,362929.000,57127,1,T1,1,100,33.483
1742899420.131592,363063.000,57143,1,T1,1,100,33.528
1742899420.264593,363196.000,57175,1,T1,1,100,33.441
1742899420.397595,363329.000,57194,1,T1,1,100,33.616
1742899420.531596,363463.000,57210,1,T1,1,100,33.550
1742899420.664598,363596.000,57242,1,T1,1,100,33.522
1742899420.797599,363729.000,57259,1,T1,1,100,33.509
1742899420.931600,363863.000,57276,1,T1,1,100,33.504
1742899421.064602,363996.000,57293,1,T1,1,100,33.395
1742899421.197603,364129.000,57326,1,T1,1,100,33.561
1742899421.331604,364263.000,57343,1,T1,1,100,33.526
1742899421.464606,364396.000,57360,1,T1,1,100,33.476
1742899421.597607,364529.000,57392,1,T1,1,100,33.525
1742899421.731609,364663.000,57408,1,T1,1,100,33.546
1742899421.864610,364796.000,57427,1,T1,1,100,33.485
1742899421.997612,364929.000,57459,1,T1,1,100,33.564
1742899422.131613,365063.000,57475,1,T1,1,100,33.563
1742899422.264615,365196.000,57493,1,T1,1,100,33.527
1742899422.397616,365329.000,57524,1,T1,1,100,33.512
1742899422.531617,365463.000,57542,1,T1,1,100,33.541
1742899422.664619,365596.000,57560,1,T1,1,100,33.447
1742899422.797620,365729.000,57591,1,T1,1,100,33.548
1742899422.931622,365863.000,57608,1,T1,1,100,33.450
1742899423.064623,365996.000,57625,1,T1,1,100,33.443
1742899423.197624,366129.000,57643,1,T1,1,100,33.546
1742899423.331626,366263.000,57677,1,T1,1,100,33.555
1742899423.464627,366396.000,57694,1,T1,1,100,33.559
1742899423.597629,366529.000,57711,1,T1,1,100,33.490
1742899423.730630,366662.000,57742,1,T1,1,100,33.567
1742899423.864632,366796.000,57761,1,T1,1,100,33.458
1742899423.997633,366929.000,57778,1,T1,1,100,33.517
1742899424.130635,367062.000,57800,1,T1,1,100,33.543
1742899424.264636,367196.000,57819,1,T1,1,100,33.519
1742899424.397637,367329.000,57851,1,T1,1,100,33.437
1742899424.530639,367462.000,57870,1,T1,1,100,33.508
1742899424.664640,367596.000,57887,1,T1,1,100,33.433
1742899424.797642,367729.000,57918,1,T1,1,100,33.364
1742899424.930643,367862.000,57936,1,T1,1,100,33.477
1742899425.064644,367996.000,57952,1,T1,1,100,33.490
1742899425.197646,368129.000,57986,1,T1,1,100,33.460
1742899425.330647,368262.000,58003,1,T1,1,100,33.589
1742899425.464649,368396.000,58019,1,T1,1,100,33.468
1742899425.597650,368529.000,58051,1,T1,1,100,33.521
1742899425.730652,368662.000,58068,1,T1,1,100,33.474
1742899425.864653,368796.000,58084,1,T1,1,100,33.560
1742899425.997654,368929.000,58118,1,T1,1,100,33.419
1742899426.130656,369062.000,58135,1,T1,1,100,33.430
1742899426.264657,369196.000,58152,1,T1,1,100,33.470
1742899426.397659,369329.000,58183,1,T1,1,100,33.416
1742899426.530660,369462.000,58202,1,T1,1,100,33.535
1742899426.664662,369596.000,58219,1,T1,1,100,33.550
1742899426.797663,369729.000,58236,1,T1,1,100,33.593
1742899426.930664,369862.000,58268,1,T1,1,100,33.540
1742899427.063666,369995.000,58284,1,T1,1,100,33.553
1742899427.197667,370129.000,58301,1,T1,1,100,33.594
1742899427.330669,370262.000,58335,1,T1,1,100,33.576
1742899427.463670,370395.000,58351,1,T1,1,100,33.533
1742899427.597672,370529.000,58369,1,T1,1,100,33.550
1742899427.730673,370662.000,58400,1,T1,1,100,33.557
1742899427.863674,370795.000,58416,1,T1,1,100,33.454
1742899427.997676,370929.000,58434,1,T1,1,100,33.515
1742899428.130677,371062.000,58452,1,T1,1,100,33.719
1742899428.263679,371195.000,58484,1,T1,1,100,33.595
1742899428.397680,371329.000,58503,1,T1,1,100,33.577
1742899428.530681,371462.000,58519,1,T1,1,100,33.569
1742899428.663683,371595.000,58553,1,T1,1,100,33.494
1742899428.797684,371729.000,58570,1,T1,1,100,33.497
1742899428.930686,371862.000,58587,1,T1,1,100,33.641
1742899429.063687,371995.000,58618,1,T1,1,100,33.490
1742899429.197689,372129.000,58641,1,T1,1,100,33.496
1742899429.330690,372262.000,58659,1,T1,1,100,33.675
1742899429.463691,372395.000,58676,1,T1,1,100,33.540
1742899429.597693,372529.000,58708,1,T1,1,100,33.588
1742899429.730694,372662.000,58724,1,T1,1,100,33.574
1742899429.863696,372795.000,58741,1,T1,1,100,33.461
1742899429.996697,372928.000,58760,1,T1,1,100,33.483
1742899430.130699,373062.000,58791,1,T1,1,100,33.528
1742899430.263700,373195.000,58809,1,T1,1,100,33.548
1742899430.396701,373328.000,58825,1,T1,1,100,33.556
1742899430.530703,373462.000,58859,1,T1,1,100,33.595
1742899430.663704,373595.000,58876,1,T1,1,100,33.541
1742899430.796706,373728.000,58892,1,T1,1,100,33.660
1742899430.930707,373862.000,58924,1,T1,1,100,33.569
1742899431.063709,373995.000,58941,1,T1,1,100,33.459
1742899431.196710,374128.000,58959,1,T1,1,100,33.553
1742899431.330711,374262.000,58991,1,T1,1,100,33.700
1742899431.463713,374395.000,59008,1,T1,1,100,33.551
1742899431.596714,374528.000,59025,1,T1,1,100,33.593
1742899431.730716,374662.000,59056,1,T1,1,100,33.682
1742899431.863717,374795.000,59075,1,T1,1,100,33.508
1742899431.996718,374928.000,59092,1,T1,1,100,33.681
1742899432.130720,375062.000,59123,1,T1,1,100,33.578
1742899432.263721,375195.000,59141,1,T1,1,100,33.569
1742899432.396723,375328.000,59157,1,T1,1,100,33.565
1742899432.530724,375462.000,59176,1,T1,1,100,33.635
1742899432.663726,375595.000,59208,1,T1,1,100,33.629
1742899432.796727,375728.000,59224,1,T1,1,100,33.556
1742899432.930728,375862.000,59242,1,T1,1,100,33.631
1742899433.063730,375995.000,59275,1,T1,1,100,33.556
1742899433.196731,376128.000,59291,1,T1,1,100,33.489
1742899433.329733,376261.000,59311,1,T1,1,100,33.531
1742899433.463734,376395.000,59344,1,T1,1,100,33.549
1742899433.596736,376528.000,59361,1,T1,1,100,33.627
1742899433.729737,376661.000,59382,1,T1,1,100,33.697
1742899433.863739,376795.000,59414,1,T1,1,100,33.585
1742899433.996740,376928.000,59430,1,T1,1,100,33.643
1742899434.129741,377061.000,59447,1,T1,1,100,33.704
1742899434.263743,377195.000,59463,1,T1,1,100,33.553
1742899434.396744,377328.000,59487,1,T1,1,100,33.558
1742899434.529746,377461.000,59519,1,T1,1,100,33.561
1742899434.663747,377595.000,59535,1,T1,1,100,33.633
1742899434.796748,377728.000,59554,1,T1,1,100,33.593
1742899434.929750,377861.000,59588,1,T1,1,100,33.647
1742899435.063751,377995.000,59604,1,T1,1,100,33.634
1742899435.196753,378128.000,59621,1,T1,1,100,33.629
1742899435.329754,378261.000,59653,1,T1,1,100,33.627
1742899435.463756,378395.000,59669,1,T1,1,100,33.626
1742899435.596757,378528.000,59689,1,T1,1,100,33.625
1742899435.729759,378661.000,59720,1,T1,1,100,33.732
1742899435.863760,378795.000,59736,1,T1,1,100,33.600
1742899435.996761,378928.000,59756,1,T1,1,100,33.685
1742899436.129763,379061.000,59772,1,T1,1,100,33.722
1742899436.263764,379195.000,59806,1,T1,1,100,33.596
1742899436.396765,379328.000,59823,1,T1,1,100,33.612
1742899436.529767,379461.000,59839,1,T1,1,100,33.690
1742899436.662768,379594.000,59871,1,T1,1,100,33.653
1742899436.796770,379728.000,59890,1,T1,1,100,33.602
1742899436.929771,379861.000,59909,1,T1,1,100,33.650
1742899437.062773,379994.000,59940,1,T1,1,100,33.565
1742899437.196774,380128.000,59957,1,T1,1,100,33.599
1742899437.329776,380261.000,59974,1,T1,1,100,33.685
1742899437.462777,380394.000,60007,1,T1,1,100,33.580
1742899437.596778,380528.000,60025,1,T1,1,100,33.641
1742899437.729780,380661.000,60041,1,T1,1,100,33.774
1742899437.862781,380794.000,60073,1,T1,1,100,33.618
1742899437.996783,380928.000,60092,1,T1,1,100,33.729
1742899438.129784,381061.000,60108,1,T1,1,100,33.741
1742899438.262785,381194.000,60125,1,T1,1,100,33.533
1742899438.396787,381328.000,60159,1,T1,1,100,33.621
1742899438.529788,381461.000,60179,1,T1,1,100,33.694
1742899438.662790,381594.000,60197,1,T1,1,100,33.619
1742899438.796791,381728.000,60228,1,T1,1,100,33.623
1742899438.929793,381861.000,60245,1,T1,1,100,33.695
1742899439.062794,381994.000,60262,1,T1,1,100,33.620
1742899439.196795,382128.000,60296,1,T1,1,100,33.765
1742899439.329797,382261.000,60312,1,T1,1,100,33.721
1742899439.462798,382394.000,60334,1,T1,1,100,33.702
1742899439.596800,382528.000,60351,1,T1,1,100,33.658
1742899439.729801,382661.000,60384,1,T1,1,100,33.852
1742899439.862803,382794.000,60401,1,T1,1,100,33.688
1742899439.995804,382927.000,60418,1,T1,1,100,33.723
1742899440.129805,383061.000,60435,1,T1,1,100,33.738
1742899440.262807,383194.000,60467,1,T1,1,100,33.639
1742899440.395808,383327.000,60485,1,T1,1,100,33.773
1742899440.529810,383461.000,60502,1,T1,1,100,33.795
1742899440.662811,383594.000,60534,1,T1,1,100,33.734
1742899440.795813,383727.000,60550,1,T1,1,100,33.672
1742899440.929814,383861.000,60568,1,T1,1,100,33.681
1742899441.062815,383994.000,60601,1,T1,1,100,33.649
1742899441.195817,384127.000,60617,1,T1,1,100,33.600
1742899441.329818,384261.000,60635,1,T1,1,100,33.650
1742899441.462820,384394.000,60666,1,T1,1,100,33.636
1742899441.595821,384527.000,60683,1,T1,1,100,33.630
1742899441.729822,384661.000,60704,1,T1,1,100,33.698
1742899441.862824,384794.000,60736,1,T1,1,100,33.586
1742899441.995825,384927.000,60752,1,T1,1,100,33.679
1742899442.129827,385061.000,60769,1,T1,1,100,33.684
1742899442.262828,385194.000,60803,1,T1,1,100,33.721
1742899442.395830,385327.000,60819,1,T1,1,100,33.809
1742899442.529831,385461.000,60836,1,T1,1,100,33.811
1742899442.662832,385594.000,60853,1,T1,1,100,33.776
1742899442.795834,385727.000,60886,1,T1,1,100,33.726
1742899442.929835,385861.000,60904,1,T1,1,100,33.740
1742899443.062837,385994.000,60920,1,T1,1,100,33.639
1742899443.195838,386127.000,60952,1,T1,1,100,33.667
1742899443.329840,386261.000,60971,1,T1,1,100,33.714
1742899443.462841,386394.000,60989,1,T1,1,100,33.663
1742899443.595842,386527.000,61021,1,T1,1,100,33.606
1742899443.728844,386660.000,61038,1,T1,1,100,33.723
1742899443.862845,386794.000,61054,1,T1,1,100,33.668
1742899443.995847,386927.000,61086,1,T1,1,100,33.714
1742899444.128848,387060.000,61105,1,T1,1,100,33.699
1742899444.262850,387194.000,61122,1,T1,1,100,33.728
1742899444.395851,387327.000,61139,1,T1,1,100,33.740
1742899444.529852,387461.000,61176,1,T1,1,100,33.746
1742899444.662854,387594.000,61192,1,T1,1,100,33.748
1742899444.795855,387727.000,61213,1,T1,1,100,33.643
1742899444.928857,387860.000,61230,1,T1,1,100,33.775
1742899445.062858,387994.000,61263,1,T1,1,100,33.761
1742899445.195859,388127.000,61280,1,T1,1,100,33.861
1742899445.328861,388260.000,61297,1,T1,1,100,33.904
1742899445.462862,388394.000,61328,1,T1,1,100,33.852
1742899445.595864,388527.000,61348,1,T1,1,100,33.688
1742899445.728865,388660.000,61364,1,T1,1,100,33.759
1742899445.862867,388794.000,61396,1,T1,1,100,33.647
1742899445.995868,388927.000,61413,1,T1,1,100,33.741
1742899446.128870,389060.000,61431,1,T1,1,100,33.782
1742899446.262871,389194.000,61463,1,T1,1,100,33.657
1742899446.395872,389327.000,61480,1,T1,1,100,33.781
1742899446.528874,389460.000,61496,1,T1,1,100,33.728
1742899446.662875,389594.000,61514,1,T1,1,100,33.776
1742899446.795877,389727.000,61547,1,T1,1,100,33.761
1742899446.928878,389860.000,61564,1,T1,1,100,33.790
1742899447.061879,389993.000,61581,1,T1,1,100,33.732
1742899447.195881,390127.000,61615,1,T1,1,100,33.742
1742899447.328882,390260.000,61631,1,T1,1,100,33.782
1742899447.461884,390393.000,61650,1,T1,1,100,33.764
1742899447.595885,390527.000,61682,1,T1,1,100,33.756
1742899447.728887,390660.000,61698,1,T1,1,100,33.753
1742899447.861888,390793.000,61715,1,T1,1,100,33.645
1742899447.995889,390927.000,61749,1,T1,1,100,33.634
1742899448.128891,391060.000,61765,1,T1,1,100,33.700
1742899448.261892,391193.000,61785,1,T1,1,100,33.657
1742899448.395894,391327.000,61803,1,T1,1,100,33.639
1742899448.528895,391460.000,61835,1,T1,1,100,33.631
1742899448.661896,391593.000,61852,1,T1,1,100,33.628
1742899448.795898,391727.000,61870,1,T1,1,100,33.733
1742899448.928900,391860.000,61902,1,T1,1,100,33.707
1742899449.061901,391993.000,61919,1,T1,1,100,33.802
1742899449.195902,392127.000,61935,1,T1,1,100,33.702
1742899449.328904,392260.000,61969,1,T1,1,100,33.765
1742899449.461905,392393.000,61986,1,T1,1,100,33.756
1742899449.595906,392527.000,62003,1,T1,1,100,33.753
1742899449.728908,392660.000,62025,1,T1,1,100,33.751
1742899449.861909,392793.000,62041,1,T1,1,100,33.786
1742899449.995911,392927.000,62075,1,T1,1,100,33.836
1742899450.128912,393060.000,62092,1,T1,1,100,33.858
1742899450.261914,393193.000,62109,1,T1,1,100,33.797
1742899450.395915,393327.000,62140,1,T1,1,100,33.770
1742899450.528917,393460.000,62157,1,T1,1,100,33.723
1742899450.661918,393593.000,62176,1,T1,1,100,33.809
1742899450.794919,393726.000,62207,1,T1,1,100,33.811
1742899450.928921,393860.000,62225,1,T1,1,100,33.776
1742899451.061922,393993.000,62241,1,T1,1,100,33.726
1742899451.194924,394126.000,62273,1,T1,1,100,33.775
1742899451.328925,394260.000,62292,1,T1,1,100,33.761
1742899451.461926,394393.000,62308,1,T1,1,100,33.826
1742899451.594928,394526.000,62326,1,T1,1,100,33.818
1742899451.728929,394660.000,62357,1,T1,1,100,33.779
1742899451.861931,394793.000,62375,1,T1,1,100,33.727
1742899451.994932,394926.000,62393,1,T1,1,100,33.740
1742899452.128934,395060.000,62424,1,T1,1,100,33.746
1742899452.261935,395193.000,62441,1,T1,1,100,33.606
1742899452.394937,395326.000,62458,1,T1,1,100,33.688
1742899452.528938,395460.000,62474,1,T1,1,100,33.829
1742899452.661939,395593.000,62508,1,T1,1,100,33.784
1742899452.794941,395726.000,62525,1,T1,1,100,33.765
1742899452.928942,395860.000,62542,1,T1,1,100,33.863
1742899453.061944,395993.000,62573,1,T1,1,100,33.763
1742899453.194945,396126.000,62590,1,T1,1,100,33.756
1742899453.327946,396259.000,62611,1,T1,1,100,33.930
1742899453.461948,396393.000,62642,1,T1,1,100,33.792
1742899453.594949,396526.000,62660,1,T1,1,100,33.910
1742899453.728951,396660.000,62676,1,T1,1,100,33.926
1742899453.861952,396793.000,62710,1,T1,1,100,33.897
1742899453.994954,396926.000,62727,1,T1,1,100,33.814
1742899454.127955,397059.000,62743,1,T1,1,100,33.884
1742899454.261956,397193.000,62775,1,T1,1,100,33.843
1742899454.394958,397326.000,62792,1,T1,1,100,33.790
1742899454.527959,397459.000,62812,1,T1,1,100,33.732
1742899454.661961,397593.000,62830,1,T1,1,100,33.778
1742899454.794962,397726.000,62851,1,T1,1,100,33.727
1742899454.927963,397859.000,62868,1,T1,1,100,33.775
1742899455.061965,397993.000,62887,1,T1,1,100,33.761
1742899455.194966,398126.000,62919,1,T1,1,100,33.648
1742899455.327968,398259.000,62935,1,T1,1,100,33.706
1742899455.461969,398393.000,62952,1,T1,1,100,33.660
1742899455.594971,398526.000,62984,1,T1,1,100,33.817
1742899455.727972,398659.000,63002,1,T1,1,100,33.815
1742899455.861974,398793.000,63019,1,T1,1,100,33.849
1742899455.994975,398926.000,63051,1,T1,1,100,33.793
1742899456.127976,399059.000,63067,1,T1,1,100,33.804
1742899456.261978,399193.000,63085,1,T1,1,100,33.773
1742899456.394979,399326.000,63101,1,T1,1,100,33.831
1742899456.527981,399459.000,63134,1,T1,1,100,33.856
1742899456.661982,399593.000,63152,1,T1,1,100,33.796
1742899456.794983,399726.000,63168,1,T1,1,100,33.770
1742899456.927985,399859.000,63200,1,T1,1,100,33.759
1742899457.060986,399992.000,63219,1,T1,1,100,33.789
1742899457.194988,400126.000,63235,1,T1,1,100,33.802
1742899457.327989,400259.000,63267,1,T1,1,100,33.773
1742899457.460991,400392.000,63284,1,T1,1,100,33.760
1742899457.594992,400526.000,63301,1,T1,1,100,33.861
1742899457.727993,400659.000,63334,1,T1,1,100,33.869
1742899457.860995,400792.000,63351,1,T1,1,100,33.801
1742899457.994996,400926.000,63370,1,T1,1,100,33.808
1742899458.127998,401059.000,63401,1,T1,1,100,33.775
1742899458.260999,401192.000,63421,1,T1,1,100,33.584
1742899458.395000,401326.000,63439,1,T1,1,100,33.784
1742899458.528002,401459.000,63456,1,T1,1,100,33.907
1742899458.661003,401592.000,63488,1,T1,1,100,33.782
1742899458.795005,401726.000,63504,1,T1,1,100,33.799
1742899458.928006,401859.000,63522,1,T1,1,100,33.807
1742899459.061008,401992.000,63555,1,T1,1,100,33.739
1742899459.195009,402126.000,63571,1,T1,1,100,33.781
1742899459.328011,402259.000,63589,1,T1,1,100,33.799
1742899459.461012,402392.000,63622,1,T1,1,100,33.807
1742899459.595013,402526.000,63639,1,T1,1,100,33.916
1742899459.728015,402659.000,63656,1,T1,1,100,33.964
1742899459.861516,402792.500,63695,2,T1,1,100,33.913
1742899459.995018,402926.000,63695,2,T1,1,100,33.821
1742899460.128019,403059.000,63729,1,T1,1,100,33.816
1742899460.261020,403192.000,63746,1,T1,1,100,33.814
1742899460.394022,403325.000,63763,1,T1,1,100,33.849
1742899460.528023,403459.000,63797,1,T1,1,100,33.828
1742899460.661025,403592.000,63813,1,T1,1,100,33.784
1742899460.794026,403725.000,63830,1,T1,1,100,33.836
1742899460.928028,403859.000,63864,1,T1,1,100,33.858
1742899461.061029,403992.000,63880,1,T1,1,100,33.797
1742899461.194031,404125.000,63897,1,T1,1,100,33.806
1742899461.328032,404259.000,63929,1,T1,1,100,33.845
1742899461.461033,404392.000,63947,1,T1,1,100,33.897
1742899461.594035,404525.000,63965,1,T1,1,100,33.885
1742899461.728036,404659.000,63996,1,T1,1,100,33.844
1742899461.861037,404792.000,64012,1,T1,1,100,33.755
1742899461.994039,404925.000,64030,1,T1,1,100,33.752
1742899462.128040,405059.000,64063,1,T1,1,100,33.822
1742899462.261042,405192.000,64080,1,T1,1,100,33.781
1742899462.394043,405325.000,64097,1,T1,1,100,33.693
1742899462.528045,405459.000,64113,1,T1,1,100,33.867
1742899462.661046,405592.000,64145,1,T1,1,100,33.872
1742899462.794048,405725.000,64164,1,T1,1,100,33.838
1742899462.928049,405859.000,64181,1,T1,1,100,33.930
1742899463.061050,405992.000,64212,1,T1,1,100,33.792
1742899463.194052,406125.000,64229,1,T1,1,100,33.875
1742899463.328053,406259.000,64249,1,T1,1,100,33.981
1742899463.461055,406392.000,64284,1,T1,1,100,33.992
1742899463.594056,406525.000,64302,1,T1,1,100,33.890
1742899463.728058,406659.000,64318,1,T1,1,100,33.917
1742899463.861059,406792.000,64335,1,T1,1,100,33.822
1742899463.994060,406925.000,64367,1,T1,1,100,33.781
1742899464.127062,407058.000,64385,1,T1,1,100,33.799
1742899464.261063,407192.000,64402,1,T1,1,100,33.736
1742899464.394065,407325.000,64436,1,T1,1,100,33.815
1742899464.527066,407458.000,64452,1,T1,1,100,33.849
1742899464.661067,407592.000,64470,1,T1,1,100,33.793
1742899464.794069,407725.000,64503,1,T1,1,100,33.839
1742899464.927070,407858.000,64520,1,T1,1,100,33.931
1742899465.061072,407992.000,64542,1,T1,1,100,33.864
1742899465.194073,408125.000,64558,1,T1,1,100,33.764
1742899465.327075,408258.000,64592,1,T1,1,100,33.720
1742899465.461076,408392.000,64609,1,T1,1,100,33.808
1742899465.594077,408525.000,64626,1,T1,1,100,33.846
1742899465.727079,408658.000,64657,1,T1,1,100,33.792
1742899465.861080,408792.000,64674,1,T1,1,100,33.803
