LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1742899388.141250,331073.000,51913,1,EA,1,100,1.481231
1742899388.207917,331139.667,51936,3,EA,1,100,1.480285
1742899388.274585,331206.333,51936,3,EA,1,100,1.479972
1742899388.341252,331273.000,51936,3,EA,1,100,1.479025
1742899388.408253,331340.000,51954,1,EA,1,100,1.477770
1742899388.474754,331406.500,51971,2,EA,1,100,1.476829
1742899388.541254,331473.000,51971,2,EA,1,100,1.476202
1742899388.607255,331539.000,51988,1,EA,1,100,1.475263
1742899388.674256,331606.000,52003,2,EA,1,100,1.474012
1742899388.741256,331673.000,52003,2,EA,1,100,1.473700
1742899388.808257,331740.000,52019,1,EA,1,100,1.473386
1742899388.874758,331806.500,52039,2,EA,1,100,1.472451
1742899388.941258,331873.000,52039,2,EA,1,100,1.472141
1742899389.007259,331939.000,52055,1,EA,1,100,1.471204
1742899389.074260,332006.000,52070,2,EA,1,100,1.471204
1742899389.141261,332073.000,52070,2,EA,1,100,1.469962
1742899389.207261,332139.000,52086,1,EA,1,100,1.469341
1742899389.274262,332206.000,52104,2,EA,1,100,1.468411
1742899389.341263,332273.000,52104,2,EA,1,100,1.467482
1742899389.407264,332339.000,52120,1,EA,1,100,1.466551
1742899389.474264,332406.000,52135,2,EA,1,100,1.465935
1742899389.541265,332473.000,52135,2,EA,1,100,1.465007
1742899389.607266,332539.000,52154,1,EA,1,100,1.464700
1742899389.674266,332606.000,52171,2,EA,1,100,1.464392
1742899389.741267,332673.000,52171,2,EA,1,100,1.462543
1742899389.807268,332739.000,52187,1,EA,1,100,1.462852
1742899389.874269,332806.000,52203,2,EA,1,100,1.462543
1742899389.941269,332873.000,52203,2,EA,1,100,1.461622
1742899390.007270,332939.000,52219,1,EA,1,100,1.460701
1742899390.074271,333006.000,52236,2,EA,1,100,1.459782
1742899390.141271,333073.000,52236,2,EA,1,100,1.458557
1742899390.207772,333139.500,52253,2,EA,1,100,1.456725
1742899390.274273,333206.000,52253,2,EA,1,100,1.456725
1742899390.341274,333273.000,52272,1,EA,1,100,1.456418
1742899390.407774,333339.500,52286,2,EA,1,100,1.455808
1742899390.474275,333406.000,52286,2,EA,1,100,1.455505
1742899390.541276,333473.000,52303,1,EA,1,100,1.454286
1742899390.607776,333539.500,52320,2,EA,1,100,1.453681
1742899390.674277,333606.000,52320,2,EA,1,100,1.452767
1742899390.741278,333673.000,52337,1,EA,1,100,1.451556
1742899390.807778,333739.500,52351,2,EA,1,100,1.451858
1742899390.874279,333806.000,52351,2,EA,1,100,1.450649
1742899390.941280,333873.000,52369,1,EA,1,100,1.450043
1742899391.007781,333939.500,52385,2,EA,1,100,1.449438
1742899391.074281,334006.000,52385,2,EA,1,100,1.448230
1742899391.141282,334073.000,52404,1,EA,1,100,1.447326
1742899391.207783,334139.500,52419,2,EA,1,100,1.447027
1742899391.274283,334206.000,52419,2,EA,1,100,1.446424
1742899391.340284,334272.000,52436,1,EA,1,100,1.446125
1742899391.407285,334339.000,52452,2,EA,1,100,1.445822
1742899391.474286,334406.000,52452,2,EA,1,100,1.444922
1742899391.540286,334472.000,52469,1,EA,1,100,1.444321
1742899391.607287,334539.000,52484,2,EA,1,100,1.443422
1742899391.674288,334606.000,52484,2,EA,1,100,1.441926
1742899391.741288,334673.000,52501,1,EA,1,100,1.441926
1742899391.807789,334739.500,52519,2,EA,1,100,1.441031
1742899391.874290,334806.000,52519,2,EA,1,100,1.440136
1742899391.940290,334872.000,52537,1,EA,1,100,1.439836
1742899392.007291,334939.000,52551,2,EA,1,100,1.438943
1742899392.074292,335006.000,52551,2,EA,1,100,1.438051
1742899392.140293,335072.000,52568,1,EA,1,100,1.437456
1742899392.207294,335139.000,52585,2,EA,1,100,1.437456
1742899392.274294,335206.000,52585,2,EA,1,100,1.436566
1742899392.340295,335272.000,52602,1,EA,1,100,1.435677
1742899392.407295,335339.000,52617,2,EA,1,100,1.435084
1742899392.474296,335406.000,52617,2,EA,1,100,1.434492
1742899392.540297,335472.000,52633,1,EA,1,100,1.434197
1742899392.607298,335539.000,52652,2,EA,1,100,1.434197
1742899392.674298,335606.000,52652,2,EA,1,100,1.433308
1742899392.740799,335672.500,52669,2,EA,1,100,1.432720
1742899392.807300,335739.000,52669,2,EA,1,100,1.432130
1742899392.874300,335806.000,52685,1,EA,1,100,1.431833
1742899392.940801,335872.500,52701,2,EA,1,100,1.432130
1742899393.007302,335939.000,52701,2,EA,1,100,1.431539
1742899393.074303,336006.000,52717,1,EA,1,100,1.430950
1742899393.140803,336072.500,52734,2,EA,1,100,1.430068
1742899393.207304,336139.000,52734,2,EA,1,100,1.429775
1742899393.274305,336206.000,52751,1,EA,1,100,1.429775
1742899393.340806,336272.500,52775,2,EA,1,100,1.429187
1742899393.407306,336339.000,52775,2,EA,1,100,1.428599
1742899393.473807,336405.500,52791,2,EA,1,100,1.428892
1742899393.540308,336472.000,52791,2,EA,1,100,1.428892
1742899393.607308,336539.000,52809,1,EA,1,100,1.428892
1742899393.673809,336605.500,52825,2,EA,1,100,1.428599
1742899393.740310,336672.000,52825,2,EA,1,100,1.428599
1742899393.807311,336739.000,52842,1,EA,1,100,1.427425
1742899393.873811,336805.500,52858,2,EA,1,100,1.427425
1742899393.940312,336872.000,52858,2,EA,1,100,1.426548
1742899394.007313,336939.000,52874,1,EA,1,100,1.425671
1742899394.073813,337005.500,52890,2,EA,1,100,1.425671
1742899394.140314,337072.000,52890,2,EA,1,100,1.425086
1742899394.207315,337139.000,52909,1,EA,1,100,1.424796
1742899394.273815,337205.500,52925,2,EA,1,100,1.424211
1742899394.340316,337272.000,52925,2,EA,1,100,1.424211
1742899394.407317,337339.000,52941,2,EA,1,100,1.423628
1742899394.474318,337406.000,52941,2,EA,1,100,1.423338
1742899394.540318,337472.000,52957,1,EA,1,100,1.422755
1742899394.607319,337539.000,52975,2,EA,1,100,1.422465
1742899394.674320,337606.000,52975,2,EA,1,100,1.421301
1742899394.740320,337672.000,52991,1,EA,1,100,1.420431
1742899394.807321,337739.000,53006,2,EA,1,100,1.419850
1742899394.874322,337806.000,53006,2,EA,1,100,1.419562
1742899394.940323,337872.000,53025,1,EA,1,100,1.418691
1742899395.007323,337939.000,53042,2,EA,1,100,1.418403
1742899395.074324,338006.000,53042,2,EA,1,100,1.418403
1742899395.140325,338072.000,53058,1,EA,1,100,1.416958
1742899395.207325,338139.000,53074,2,EA,1,100,1.416958
1742899395.274326,338206.000,53074,2,EA,1,100,1.415803
1742899395.340327,338272.000,53090,1,EA,1,100,1.414940
1742899395.407328,338339.000,53107,2,EA,1,100,1.414077
1742899395.474328,338406.000,53107,2,EA,1,100,1.413502
1742899395.540329,338472.000,53123,1,EA,1,100,1.412641
1742899395.607330,338539.000,53141,2,EA,1,100,1.412641
1742899395.674330,338606.000,53141,2,EA,1,100,1.411494
1742899395.740331,338672.000,53157,1,EA,1,100,1.411208
1742899395.807332,338739.000,53174,2,EA,1,100,1.410350
1742899395.874333,338806.000,53174,2,EA,1,100,1.409778
1742899395.940333,338872.000,53191,1,EA,1,100,1.409778
1742899396.006834,338938.500,53206,2,EA,1,100,1.409493
1742899396.073335,339005.000,53206,2,EA,1,100,1.408067
1742899396.140335,339072.000,53222,1,EA,1,100,1.407496
1742899396.206836,339138.500,53240,2,EA,1,100,1.406643
1742899396.273337,339205.000,53240,2,EA,1,100,1.405788
1742899396.340338,339272.000,53258,1,EA,1,100,1.405505
1742899396.406838,339338.500,53274,2,EA,1,100,1.405505
1742899396.473339,339405.000,53274,2,EA,1,100,1.405222
1742899396.540340,339472.000,53289,1,EA,1,100,1.405222
1742899396.606840,339538.500,53307,2,EA,1,100,1.404369
1742899396.673341,339605.000,53307,2,EA,1,100,1.403804
1742899396.740342,339672.000,53323,2,EA,1,100,1.402952
1742899396.807343,339739.000,53323,2,EA,1,100,1.402671
1742899396.873343,339805.000,53340,1,EA,1,100,1.401823
1742899396.940344,339872.000,53355,2,EA,1,100,1.402389
1742899397.007345,339939.000,53355,2,EA,1,100,1.401539
1742899397.073345,340005.000,53374,1,EA,1,100,1.401258
1742899397.140346,340072.000,53390,2,EA,1,100,1.401258
1742899397.207347,340139.000,53390,2,EA,1,100,1.400693
1742899397.273348,340205.000,53408,1,EA,1,100,1.399848
1742899397.340348,340272.000,53422,2,EA,1,100,1.399848
1742899397.407349,340339.000,53422,2,EA,1,100,1.399284
1742899397.473350,340405.000,53439,1,EA,1,100,1.398440
1742899397.540350,340472.000,53456,2,EA,1,100,1.397316
1742899397.607351,340539.000,53456,2,EA,1,100,1.396756
1742899397.673352,340605.000,53473,1,EA,1,100,1.396474
1742899397.740353,340672.000,53489,2,EA,1,100,1.395634
1742899397.807353,340739.000,53489,2,EA,1,100,1.395355
1742899397.873354,340805.000,53506,1,EA,1,100,1.395074
1742899397.940355,340872.000,53523,2,EA,1,100,1.394795
1742899398.007355,340939.000,53523,2,EA,1,100,1.393957
1742899398.073356,341005.000,53540,1,EA,1,100,1.393957
1742899398.140357,341072.000,53554,2,EA,1,100,1.393117
1742899398.207357,341139.000,53554,2,EA,1,100,1.392004
1742899398.273358,341205.000,53572,1,EA,1,100,1.391724
1742899398.340359,341272.000,53590,2,EA,1,100,1.391446
1742899398.407360,341339.000,53590,2,EA,1,100,1.391169
1742899398.473860,341405.500,53612,2,EA,1,100,1.390889
1742899398.540361,341472.000,53612,2,EA,1,100,1.390056
1742899398.606862,341538.500,53629,2,EA,1,100,1.390056
1742899398.673362,341605.000,53629,2,EA,1,100,1.389224
1742899398.740363,341672.000,53646,1,EA,1,100,1.389224
1742899398.806864,341738.500,53660,2,EA,1,100,1.389224
1742899398.873365,341805.000,53660,2,EA,1,100,1.388668
1742899398.940365,341872.000,53678,1,EA,1,100,1.387838
1742899399.006866,341938.500,53694,2,EA,1,100,1.387284
1742899399.073367,342005.000,53694,2,EA,1,100,1.387008
1742899399.140368,342072.000,53711,1,EA,1,100,1.386454
1742899399.206868,342138.500,53728,2,EA,1,100,1.386177
1742899399.273369,342205.000,53728,2,EA,1,100,1.385901
1742899399.340370,342272.000,53745,1,EA,1,100,1.385074
1742899399.406870,342338.500,53761,2,EA,1,100,1.385626
1742899399.473371,342405.000,53761,2,EA,1,100,1.385074
1742899399.540372,342472.000,53778,1,EA,1,100,1.384797
1742899399.606873,342538.500,53793,2,EA,1,100,1.384522
1742899399.673373,342605.000,53793,2,EA,1,100,1.383420
1742899399.740374,342672.000,53810,1,EA,1,100,1.383420
1742899399.806875,342738.500,53826,2,EA,1,100,1.382872
1742899399.873375,342805.000,53826,2,EA,1,100,1.381772
1742899399.940376,342872.000,53846,1,EA,1,100,1.382045
1742899400.006877,342938.500,53860,2,EA,1,100,1.381772
1742899400.073377,343005.000,53860,2,EA,1,100,1.381222
1742899400.140378,343072.000,53878,1,EA,1,100,1.381222
1742899400.206879,343138.500,53895,2,EA,1,100,1.381498
1742899400.273380,343205.000,53895,2,EA,1,100,1.380128
1742899400.340380,343272.000,53914,1,EA,1,100,1.380949
1742899400.406881,343338.500,53929,2,EA,1,100,1.380401
1742899400.473382,343405.000,53929,2,EA,1,100,1.379580
1742899400.540382,343472.000,53945,1,EA,1,100,1.379852
1742899400.606883,343538.500,53964,2,EA,1,100,1.379032
1742899400.673384,343605.000,53964,2,EA,1,100,1.378760
1742899400.739885,343671.500,53981,2,EA,1,100,1.379032
1742899400.806385,343738.000,53981,2,EA,1,100,1.378760
1742899400.873386,343805.000,53997,1,EA,1,100,1.378213
1742899400.939887,343871.500,54014,2,EA,1,100,1.378760
1742899401.006387,343938.000,54014,2,EA,1,100,1.377666
1742899401.073388,344005.000,54030,1,EA,1,100,1.376849
1742899401.139889,344071.500,54049,2,EA,1,100,1.376303
1742899401.206390,344138.000,54049,2,EA,1,100,1.375214
1742899401.273390,344205.000,54068,1,EA,1,100,1.375214
1742899401.339891,344271.500,54083,2,EA,1,100,1.374943
1742899401.406392,344338.000,54083,2,EA,1,100,1.374943
1742899401.473392,344405.000,54099,1,EA,1,100,1.374672
1742899401.539893,344471.500,54117,2,EA,1,100,1.374672
1742899401.606394,344538.000,54117,2,EA,1,100,1.374129
1742899401.673394,344605.000,54133,1,EA,1,100,1.373856
1742899401.739895,344671.500,54148,2,EA,1,100,1.372500
1742899401.806396,344738.000,54148,2,EA,1,100,1.371961
1742899401.873397,344805.000,54164,1,EA,1,100,1.371147
1742899401.939897,344871.500,54184,2,EA,1,100,1.371147
1742899402.006398,344938.000,54184,2,EA,1,100,1.370878
1742899402.073399,345005.000,54200,1,EA,1,100,1.370337
1742899402.139899,345071.500,54216,2,EA,1,100,1.369797
1742899402.206400,345138.000,54216,2,EA,1,100,1.369529
1742899402.273401,345205.000,54232,1,EA,1,100,1.369529
1742899402.339902,345271.500,54249,2,EA,1,100,1.368721
1742899402.406402,345338.000,54249,2,EA,1,100,1.367913
1742899402.473403,345405.000,54265,1,EA,1,100,1.367913
1742899402.539904,345471.500,54282,2,EA,1,100,1.366837
1742899402.606405,345538.000,54282,2,EA,1,100,1.366570
1742899402.672905,345604.500,54299,2,EA,1,100,1.366300
1742899402.739406,345671.000,54299,2,EA,1,100,1.365229
1742899402.806407,345738.000,54316,1,EA,1,100,1.365229
1742899402.872907,345804.500,54333,2,EA,1,100,1.364156
1742899402.939408,345871.000,54333,2,EA,1,100,1.364156
1742899403.006409,345938.000,54350,1,EA,1,100,1.363621
1742899403.072910,346004.500,54364,2,EA,1,100,1.362820
1742899403.139410,346071.000,54364,2,EA,1,100,1.362286
1742899403.206411,346138.000,54381,1,EA,1,100,1.361752
1742899403.272912,346204.500,54400,2,EA,1,100,1.361486
1742899403.339412,346271.000,54400,2,EA,1,100,1.360420
1742899403.406413,346338.000,54419,1,EA,1,100,1.359890
1742899403.472914,346404.500,54433,2,EA,1,100,1.359890
1742899403.539414,346471.000,54433,2,EA,1,100,1.358827
1742899403.606415,346538.000,54458,2,EA,1,100,1.358827
1742899403.673416,346605.000,54458,2,EA,1,100,1.357764
1742899403.739417,346671.000,54474,1,EA,1,100,1.357764
1742899403.806417,346738.000,54491,2,EA,1,100,1.357500
1742899403.873418,346805.000,54491,2,EA,1,100,1.356441
1742899403.939419,346871.000,54508,1,EA,1,100,1.355914
1742899404.006419,346938.000,54526,2,EA,1,100,1.356177
1742899404.073420,347005.000,54526,2,EA,1,100,1.354593
1742899404.139421,347071.000,54541,1,EA,1,100,1.354856
1742899404.206422,347138.000,54559,2,EA,1,100,1.354856
1742899404.273422,347205.000,54559,2,EA,1,100,1.354065
1742899404.339923,347271.500,54575,2,EA,1,100,1.354065
1742899404.406424,347338.000,54575,2,EA,1,100,1.353538
1742899404.473424,347405.000,54592,1,EA,1,100,1.352484
1742899404.539925,347471.500,54607,2,EA,1,100,1.351960
1742899404.606426,347538.000,54607,2,EA,1,100,1.351170
1742899404.673427,347605.000,54624,1,EA,1,100,1.350909
1742899404.739927,347671.500,54642,2,EA,1,100,1.350384
1742899404.806428,347738.000,54642,2,EA,1,100,1.349599
1742899404.872429,347804.000,54659,1,EA,1,100,1.349599
1742899404.939430,347871.000,54674,2,EA,1,100,1.349074
1742899405.006430,347938.000,54674,2,EA,1,100,1.348290
1742899405.072431,348004.000,54691,1,EA,1,100,1.348290
1742899405.139431,348071.000,54707,2,EA,1,100,1.348290
1742899405.206432,348138.000,54707,2,EA,1,100,1.346985
1742899405.272433,348204.000,54725,1,EA,1,100,1.346725
1742899405.339434,348271.000,54739,2,EA,1,100,1.346725
1742899405.406435,348338.000,54739,2,EA,1,100,1.345682
1742899405.472435,348404.000,54758,1,EA,1,100,1.345161
1742899405.539436,348471.000,54775,2,EA,1,100,1.344123
1742899405.606436,348538.000,54775,2,EA,1,100,1.342825
1742899405.672437,348604.000,54792,1,EA,1,100,1.341788
1742899405.739438,348671.000,54806,2,EA,1,100,1.341788
1742899405.806439,348738.000,54806,2,EA,1,100,1.341270
1742899405.872439,348804.000,54823,1,EA,1,100,1.341012
1742899405.939440,348871.000,54840,2,EA,1,100,1.340495
1742899406.006441,348938.000,54840,2,EA,1,100,1.339721
1742899406.072442,349004.000,54857,1,EA,1,100,1.339205
1742899406.139442,349071.000,54874,2,EA,1,100,1.339205
1742899406.206443,349138.000,54874,2,EA,1,100,1.338948
1742899406.272444,349204.000,54891,1,EA,1,100,1.338688
1742899406.339444,349271.000,54907,2,EA,1,100,1.338173
1742899406.406445,349338.000,54907,2,EA,1,100,1.337145
1742899406.472446,349404.000,54924,1,EA,1,100,1.337402
1742899406.539447,349471.000,54940,2,EA,1,100,1.336631
1742899406.606447,349538.000,54940,2,EA,1,100,1.335603
1742899406.672948,349604.500,54956,2,EA,1,100,1.335093
1742899406.739449,349671.000,54956,2,EA,1,100,1.334835
1742899406.806449,349738.000,54972,1,EA,1,100,1.334322
1742899406.872950,349804.500,54992,2,EA,1,100,1.334322
1742899406.939451,349871.000,54992,2,EA,1,100,1.334067
1742899407.006452,349938.000,55008,1,EA,1,100,1.333555
1742899407.072952,350004.500,55023,2,EA,1,100,1.333044
1742899407.139453,350071.000,55023,2,EA,1,100,1.333044
1742899407.206454,350138.000,55039,1,EA,1,100,1.332024
1742899407.272954,350204.500,55057,2,EA,1,100,1.331514
1742899407.339455,350271.000,55057,2,EA,1,100,1.330494
1742899407.406456,350338.000,55073,1,EA,1,100,1.330240
1742899407.472956,350404.500,55088,2,EA,1,100,1.330240
1742899407.539457,350471.000,55088,2,EA,1,100,1.329731
1742899407.606458,350538.000,55107,1,EA,1,100,1.329222
1742899407.672959,350604.500,55124,2,EA,1,100,1.328969
1742899407.739459,350671.000,55124,2,EA,1,100,1.328461
1742899407.806460,350738.000,55140,1,EA,1,100,1.328209
1742899407.872961,350804.500,55156,2,EA,1,100,1.327701
1742899407.939461,350871.000,55156,2,EA,1,100,1.326687
1742899408.005462,350937.000,55172,1,EA,1,100,1.326183
1742899408.072463,351004.000,55189,2,EA,1,100,1.325171
1742899408.139464,351071.000,55189,2,EA,1,100,1.324666
1742899408.205464,351137.000,55205,1,EA,1,100,1.323659
1742899408.272465,351204.000,55225,2,EA,1,100,1.323659
1742899408.339466,351271.000,55225,2,EA,1,100,1.323155
1742899408.406466,351338.000,55241,1,EA,1,100,1.322652
1742899408.472967,351404.500,55258,2,EA,1,100,1.322652
1742899408.539468,351471.000,55258,2,EA,1,100,1.321645
1742899408.606469,351538.000,55275,1,EA,1,100,1.321645
1742899408.672803,351604.333,55296,3,EA,1,100,1.321395
1742899408.739137,351670.667,55296,3,EA,1,100,1.320643
1742899408.805471,351737.000,55296,3,EA,1,100,1.320141
1742899408.872472,351804.000,55312,1,EA,1,100,1.319390
1742899408.938972,351870.500,55328,2,EA,1,100,1.319640
1742899409.005473,351937.000,55328,2,EA,1,100,1.318889
1742899409.072474,352004.000,55346,1,EA,1,100,1.318140
1742899409.138974,352070.500,55363,2,EA,1,100,1.317640
1742899409.205475,352137.000,55363,2,EA,1,100,1.317640
1742899409.272476,352204.000,55380,1,EA,1,100,1.316892
1742899409.338976,352270.500,55395,2,EA,1,100,1.316642
1742899409.405477,352337.000,55395,2,EA,1,100,1.316393
1742899409.472478,352404.000,55411,1,EA,1,100,1.315149
1742899409.538979,352470.500,55429,2,EA,1,100,1.314404
1742899409.605479,352537.000,55429,2,EA,1,100,1.313907
1742899409.672480,352604.000,55445,1,EA,1,100,1.313410
1742899409.738981,352670.500,55462,2,EA,1,100,1.313907
1742899409.805481,352737.000,55462,2,EA,1,100,1.312667
1742899409.872482,352804.000,55478,1,EA,1,100,1.312420
1742899409.938983,352870.500,55496,2,EA,1,100,1.312420
1742899410.005484,352937.000,55496,2,EA,1,100,1.311676
1742899410.072484,353004.000,55512,1,EA,1,100,1.311429
1742899410.138985,353070.500,55527,2,EA,1,100,1.311183
1742899410.205486,353137.000,55527,2,EA,1,100,1.309455
1742899410.272486,353204.000,55544,1,EA,1,100,1.309455
1742899410.338987,353270.500,55561,2,EA,1,100,1.308961
1742899410.405488,353337.000,55561,2,EA,1,100,1.308716
1742899410.472489,353404.000,55579,1,EA,1,100,1.307731
1742899410.538989,353470.500,55596,2,EA,1,100,1.307731
1742899410.605490,353537.000,55596,2,EA,1,100,1.307239
1742899410.672491,353604.000,55611,1,EA,1,100,1.306747
1742899410.738991,353670.500,55628,2,EA,1,100,1.306258
1742899410.805492,353737.000,55628,2,EA,1,100,1.305521
1742899410.872493,353804.000,55645,2,EA,1,100,1.305033
1742899410.939494,353871.000,55645,2,EA,1,100,1.303810
1742899411.005494,353937.000,55662,1,EA,1,100,1.303564
1742899411.071995,354003.500,55676,2,EA,1,100,1.302832
1742899411.138496,354070.000,55676,2,EA,1,100,1.302343
1742899411.205496,354137.000,55695,1,EA,1,100,1.302343
1742899411.271997,354203.500,55712,2,EA,1,100,1.301856
1742899411.338498,354270.000,55712,2,EA,1,100,1.301370
1742899411.405499,354337.000,55729,1,EA,1,100,1.301613
1742899411.471999,354403.500,55743,2,EA,1,100,1.301370
1742899411.538500,354470.000,55743,2,EA,1,100,1.300638
1742899411.605501,354537.000,55761,1,EA,1,100,1.300154
1742899411.672001,354603.500,55777,2,EA,1,100,1.300154
1742899411.738502,354670.000,55777,2,EA,1,100,1.300154
1742899411.805503,354737.000,55794,1,EA,1,100,1.300396
1742899411.872004,354803.500,55811,2,EA,1,100,1.301125
1742899411.938504,354870.000,55811,2,EA,1,100,1.301125
1742899412.005505,354937.000,55828,1,EA,1,100,1.301370
1742899412.072006,355003.500,55844,2,EA,1,100,1.302101
1742899412.138506,355070.000,55844,2,EA,1,100,1.302343
1742899412.205507,355137.000,55861,1,EA,1,100,1.302832
1742899412.272008,355203.500,55876,2,EA,1,100,1.302832
1742899412.338508,355270.000,55876,2,EA,1,100,1.302589
1742899412.405509,355337.000,55893,1,EA,1,100,1.302832
1742899412.472010,355403.500,55909,2,EA,1,100,1.302832
1742899412.538511,355470.000,55909,2,EA,1,100,1.302832
1742899412.605511,355537.000,55929,1,EA,1,100,1.302832
1742899412.672012,355603.500,55944,2,EA,1,100,1.302832
1742899412.738513,355670.000,55944,2,EA,1,100,1.302832
1742899412.805513,355737.000,55960,1,EA,1,100,1.302832
1742899412.872014,355803.500,55977,2,EA,1,100,1.302101
1742899412.938515,355870.000,55977,2,EA,1,100,1.301370
1742899413.005516,355937.000,55994,2,EA,1,100,1.300883
1742899413.072516,356004.000,55994,2,EA,1,100,1.300396
1742899413.138517,356070.000,56010,1,EA,1,100,1.299910
1742899413.205518,356137.000,56026,2,EA,1,100,1.300154
1742899413.272518,356204.000,56026,2,EA,1,100,1.299182
1742899413.338519,356270.000,56046,1,EA,1,100,1.299182
1742899413.405520,356337.000,56063,2,EA,1,100,1.298940
1742899413.472521,356404.000,56063,2,EA,1,100,1.297969
1742899413.538521,356470.000,56079,1,EA,1,100,1.297969
1742899413.605522,356537.000,56095,2,EA,1,100,1.297485
1742899413.672523,356604.000,56095,2,EA,1,100,1.295792
1742899413.738523,356670.000,56111,1,EA,1,100,1.295552
1742899413.805524,356737.000,56133,2,EA,1,100,1.294829
1742899413.872525,356804.000,56133,2,EA,1,100,1.294346
1742899413.939026,356870.500,56152,2,EA,1,100,1.294346
1742899414.005526,356937.000,56152,2,EA,1,100,1.293143
1742899414.072527,357004.000,56169,1,EA,1,100,1.292904
1742899414.139028,357070.500,56184,2,EA,1,100,1.292904
1742899414.205528,357137.000,56184,2,EA,1,100,1.292904
1742899414.272529,357204.000,56201,1,EA,1,100,1.292662
1742899414.339030,357270.500,56217,2,EA,1,100,1.291703
1742899414.405530,357337.000,56217,2,EA,1,100,1.290743
1742899414.472031,357403.500,56234,2,EA,1,100,1.290743
1742899414.538532,357470.000,56234,2,EA,1,100,1.289785
1742899414.605533,357537.000,56251,1,EA,1,100,1.289309
1742899414.672033,357603.500,56268,2,EA,1,100,1.289069
1742899414.738534,357670.000,56268,2,EA,1,100,1.288353
1742899414.805535,357737.000,56284,1,EA,1,100,1.287638
1742899414.872036,357803.500,56302,2,EA,1,100,1.287398
1742899414.938536,357870.000,56302,2,EA,1,100,1.287161
1742899415.005537,357937.000,56318,1,EA,1,100,1.285734
1742899415.072038,358003.500,56333,2,EA,1,100,1.285258
1742899415.138538,358070.000,56333,2,EA,1,100,1.284783
1742899415.205539,358137.000,56349,1,EA,1,100,1.283834
1742899415.272040,358203.500,56367,2,EA,1,100,1.283597
1742899415.338541,358270.000,56367,2,EA,1,100,1.283597
1742899415.405541,358337.000,56385,1,EA,1,100,1.282650
1742899415.472042,358403.500,56400,2,EA,1,100,1.282414
1742899415.538543,358470.000,56400,2,EA,1,100,1.282414
1742899415.605543,358537.000,56417,1,EA,1,100,1.281468
1742899415.672044,358603.500,56434,2,EA,1,100,1.281468
1742899415.738545,358670.000,56434,2,EA,1,100,1.280998
1742899415.805546,358737.000,56450,1,EA,1,100,1.280054
1742899415.872046,358803.500,56466,2,EA,1,100,1.279112
1742899415.938547,358870.000,56466,2,EA,1,100,1.278877
1742899416.005548,358937.000,56484,1,EA,1,100,1.278877
1742899416.072048,359003.500,56501,2,EA,1,100,1.278173
1742899416.138549,359070.000,56501,2,EA,1,100,1.277703
1742899416.205550,359137.000,56517,1,EA,1,100,1.277469
1742899416.272051,359203.500,56534,2,EA,1,100,1.276764
1742899416.338551,359270.000,56534,2,EA,1,100,1.276530
1742899416.405552,359337.000,56549,1,EA,1,100,1.276297
1742899416.472053,359403.500,56566,2,EA,1,100,1.275360
1742899416.538553,359470.000,56566,2,EA,1,100,1.275360
1742899416.605054,359536.500,56583,2,EA,1,100,1.275127
1742899416.671555,359603.000,56583,2,EA,1,100,1.274192
1742899416.738555,359670.000,56602,1,EA,1,100,1.273492
1742899416.805056,359736.500,56616,2,EA,1,100,1.272794
1742899416.871557,359803.000,56616,2,EA,1,100,1.272559
1742899416.938558,359870.000,56634,1,EA,1,100,1.272328
1742899417.005058,359936.500,56650,2,EA,1,100,1.272559
1742899417.071559,360003.000,56650,2,EA,1,100,1.272094
1742899417.138560,360070.000,56667,1,EA,1,100,1.271396
1742899417.205060,360136.500,56682,2,EA,1,100,1.270700
1742899417.271561,360203.000,56682,2,EA,1,100,1.269540
1742899417.338562,360270.000,56699,2,EA,1,100,1.269310
1742899417.405563,360337.000,56699,2,EA,1,100,1.269310
1742899417.471563,360403.000,56717,1,EA,1,100,1.269077
1742899417.538564,360470.000,56735,2,EA,1,100,1.269310
1742899417.605565,360537.000,56735,2,EA,1,100,1.268383
1742899417.671566,360603.000,56751,1,EA,1,100,1.268152
1742899417.738566,360670.000,56766,2,EA,1,100,1.268613
1742899417.805567,360737.000,56766,2,EA,1,100,1.268383
1742899417.871567,360803.000,56782,1,EA,1,100,1.267920
1742899417.938068,360869.500,56800,2,EA,1,100,1.267227
1742899418.004569,360936.000,56800,2,EA,1,100,1.266536
1742899418.071570,361003.000,56816,1,EA,1,100,1.265613
1742899418.138070,361069.500,56833,2,EA,1,100,1.266074
1742899418.204571,361136.000,56833,2,EA,1,100,1.264923
1742899418.271572,361203.000,56850,1,EA,1,100,1.264923
1742899418.338073,361269.500,56869,2,EA,1,100,1.264923
1742899418.404573,361336.000,56869,2,EA,1,100,1.264233
1742899418.471574,361403.000,56885,2,EA,1,100,1.264233
1742899418.538575,361470.000,56885,2,EA,1,100,1.263774
1742899418.604575,361536.000,56903,1,EA,1,100,1.263086
1742899418.671576,361603.000,56917,2,EA,1,100,1.262855
1742899418.738577,361670.000,56917,2,EA,1,100,1.261482
1742899418.804578,361736.000,56934,1,EA,1,100,1.261254
1742899418.871245,361802.667,56959,3,EA,1,100,1.261024
1742899418.937912,361869.333,56959,3,EA,1,100,1.260339
1742899419.004580,361936.000,56959,3,EA,1,100,1.260111
